stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
6666,羅麗芬-KY,2018-11-09,1-999,187.0,0.0,1883.0
6666,羅麗芬-KY,2018-11-09,"1,000-5,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"10,001-15,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"100,001-200,000",5.0,1.75,672000.0
6666,羅麗芬-KY,2018-11-09,"15,001-20,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"20,001-30,000",2.0,0.11,44400.0
6666,羅麗芬-KY,2018-11-09,"200,001-400,000",3.0,2.5,957000.0
6666,羅麗芬-KY,2018-11-09,"30,001-40,000",5.0,0.45,175720.0
6666,羅麗芬-KY,2018-11-09,"40,001-50,000",2.0,0.25,96400.0
6666,羅麗芬-KY,2018-11-09,"400,001-600,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"5,001-10,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"50,001-100,000",7.0,1.06,408000.0
6666,羅麗芬-KY,2018-11-09,"600,001-800,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-09,"800,001-1,000,000",4.0,9.54,3652600.0
6666,羅麗芬-KY,2018-11-09,"more than 1,000,001",6.0,84.3,32271997.0
6666,羅麗芬-KY,2018-11-09,total,221.0,100.0,38280000.0
6666,羅麗芬-KY,2018-11-16,1-999,187.0,0.0,1883.0
6666,羅麗芬-KY,2018-11-16,"1,000-5,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"10,001-15,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"100,001-200,000",6.0,1.88,812000.0
6666,羅麗芬-KY,2018-11-16,"15,001-20,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"20,001-30,000",2.0,0.1,44540.0
6666,羅麗芬-KY,2018-11-16,"200,001-400,000",4.0,2.75,1189000.0
6666,羅麗芬-KY,2018-11-16,"30,001-40,000",4.0,0.31,135720.0
6666,羅麗芬-KY,2018-11-16,"40,001-50,000",1.0,0.1,46400.0
6666,羅麗芬-KY,2018-11-16,"400,001-600,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"5,001-10,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"50,001-100,000",8.0,1.21,522000.0
6666,羅麗芬-KY,2018-11-16,"600,001-800,000",0.0,0.0,0.0
6666,羅麗芬-KY,2018-11-16,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-11-16,"more than 1,000,001",7.0,85.13,36675857.0
6666,羅麗芬-KY,2018-11-16,total,223.0,100.0,43080000.0
6666,羅麗芬-KY,2018-11-23,1-999,139.0,0.0,2873.0
6666,羅麗芬-KY,2018-11-23,"1,000-5,000",1534.0,5.48,2364010.0
6666,羅麗芬-KY,2018-11-23,"10,001-15,000",31.0,0.94,407000.0
6666,羅麗芬-KY,2018-11-23,"100,001-200,000",7.0,2.21,952200.0
6666,羅麗芬-KY,2018-11-23,"15,001-20,000",18.0,0.78,340000.0
6666,羅麗芬-KY,2018-11-23,"20,001-30,000",21.0,1.23,533340.0
6666,羅麗芬-KY,2018-11-23,"200,001-400,000",4.0,2.75,1187000.0
6666,羅麗芬-KY,2018-11-23,"30,001-40,000",15.0,1.25,542720.0
6666,羅麗芬-KY,2018-11-23,"40,001-50,000",4.0,0.41,180400.0
6666,羅麗芬-KY,2018-11-23,"400,001-600,000",1.0,1.14,492000.0
6666,羅麗芬-KY,2018-11-23,"5,001-10,000",81.0,1.57,677000.0
6666,羅麗芬-KY,2018-11-23,"50,001-100,000",9.0,1.41,608000.0
6666,羅麗芬-KY,2018-11-23,"600,001-800,000",2.0,3.38,1459200.0
6666,羅麗芬-KY,2018-11-23,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-11-23,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2018-11-23,total,1875.0,100.0,43080000.0
6666,羅麗芬-KY,2018-11-30,1-999,124.0,0.0,2972.0
6666,羅麗芬-KY,2018-11-30,"1,000-5,000",1599.0,5.64,2430911.0
6666,羅麗芬-KY,2018-11-30,"10,001-15,000",21.0,0.62,268000.0
6666,羅麗芬-KY,2018-11-30,"100,001-200,000",8.0,2.53,1091200.0
6666,羅麗芬-KY,2018-11-30,"15,001-20,000",17.0,0.73,315000.0
6666,羅麗芬-KY,2018-11-30,"20,001-30,000",13.0,0.74,322140.0
6666,羅麗芬-KY,2018-11-30,"200,001-400,000",5.0,3.26,1405000.0
6666,羅麗芬-KY,2018-11-30,"30,001-40,000",9.0,0.74,318920.0
6666,羅麗芬-KY,2018-11-30,"40,001-50,000",3.0,0.31,137400.0
6666,羅麗芬-KY,2018-11-30,"400,001-600,000",1.0,1.13,487000.0
6666,羅麗芬-KY,2018-11-30,"5,001-10,000",89.0,1.76,760000.0
6666,羅麗芬-KY,2018-11-30,"50,001-100,000",11.0,1.96,845800.0
6666,羅麗芬-KY,2018-11-30,"600,001-800,000",2.0,3.16,1361400.0
6666,羅麗芬-KY,2018-11-30,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-11-30,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2018-11-30,total,1911.0,100.0,43080000.0
6666,羅麗芬-KY,2018-12-14,1-999,146.0,0.01,5491.0
6666,羅麗芬-KY,2018-12-14,"1,000-5,000",1357.0,5.0,2157592.0
6666,羅麗芬-KY,2018-12-14,"10,001-15,000",26.0,0.78,337800.0
6666,羅麗芬-KY,2018-12-14,"100,001-200,000",9.0,2.84,1224200.0
6666,羅麗芬-KY,2018-12-14,"15,001-20,000",15.0,0.65,282000.0
6666,羅麗芬-KY,2018-12-14,"20,001-30,000",12.0,0.72,310340.0
6666,羅麗芬-KY,2018-12-14,"200,001-400,000",5.0,3.26,1405000.0
6666,羅麗芬-KY,2018-12-14,"30,001-40,000",12.0,0.97,417920.0
6666,羅麗芬-KY,2018-12-14,"40,001-50,000",1.0,0.09,42000.0
6666,羅麗芬-KY,2018-12-14,"400,001-600,000",1.0,1.13,490000.0
6666,羅麗芬-KY,2018-12-14,"5,001-10,000",93.0,1.71,740000.0
6666,羅麗芬-KY,2018-12-14,"50,001-100,000",14.0,2.25,970000.0
6666,羅麗芬-KY,2018-12-14,"600,001-800,000",2.0,3.16,1363400.0
6666,羅麗芬-KY,2018-12-14,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-12-14,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2018-12-14,total,1702.0,100.0,43080000.0
6666,羅麗芬-KY,2018-12-22,1-999,146.0,0.01,7574.0
6666,羅麗芬-KY,2018-12-22,"1,000-5,000",1566.0,5.97,2572650.0
6666,羅麗芬-KY,2018-12-22,"10,001-15,000",32.0,0.94,408659.0
6666,羅麗芬-KY,2018-12-22,"100,001-200,000",9.0,2.71,1168200.0
6666,羅麗芬-KY,2018-12-22,"15,001-20,000",18.0,0.75,327000.0
6666,羅麗芬-KY,2018-12-22,"20,001-30,000",14.0,0.83,360340.0
6666,羅麗芬-KY,2018-12-22,"200,001-400,000",4.0,2.73,1178000.0
6666,羅麗芬-KY,2018-12-22,"30,001-40,000",6.0,0.47,205920.0
6666,羅麗芬-KY,2018-12-22,"40,001-50,000",6.0,0.65,283000.0
6666,羅麗芬-KY,2018-12-22,"400,001-600,000",1.0,1.15,498000.0
6666,羅麗芬-KY,2018-12-22,"5,001-10,000",90.0,1.71,739000.0
6666,羅麗芬-KY,2018-12-22,"50,001-100,000",10.0,1.45,625000.0
6666,羅麗芬-KY,2018-12-22,"600,001-800,000",2.0,3.18,1372400.0
6666,羅麗芬-KY,2018-12-22,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-12-22,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2018-12-22,total,1913.0,100.0,43080000.0
6666,羅麗芬-KY,2018-12-28,1-999,155.0,0.01,7743.0
6666,羅麗芬-KY,2018-12-28,"1,000-5,000",1549.0,5.84,2518640.0
6666,羅麗芬-KY,2018-12-28,"10,001-15,000",21.0,0.62,269800.0
6666,羅麗芬-KY,2018-12-28,"100,001-200,000",9.0,2.64,1138200.0
6666,羅麗芬-KY,2018-12-28,"15,001-20,000",18.0,0.75,325000.0
6666,羅麗芬-KY,2018-12-28,"20,001-30,000",18.0,1.07,461340.0
6666,羅麗芬-KY,2018-12-28,"200,001-400,000",4.0,2.73,1178000.0
6666,羅麗芬-KY,2018-12-28,"30,001-40,000",8.0,0.63,272920.0
6666,羅麗芬-KY,2018-12-28,"40,001-50,000",5.0,0.52,228000.0
6666,羅麗芬-KY,2018-12-28,"400,001-600,000",1.0,1.17,507000.0
6666,羅麗芬-KY,2018-12-28,"5,001-10,000",100.0,1.93,832700.0
6666,羅麗芬-KY,2018-12-28,"50,001-100,000",10.0,1.46,629000.0
6666,羅麗芬-KY,2018-12-28,"600,001-800,000",2.0,3.19,1377400.0
6666,羅麗芬-KY,2018-12-28,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2018-12-28,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2018-12-28,total,1909.0,100.0,43080000.0
6666,羅麗芬-KY,2019-01-11,1-999,160.0,0.02,9656.0
6666,羅麗芬-KY,2019-01-11,"1,000-5,000",1482.0,5.62,2421830.0
6666,羅麗芬-KY,2019-01-11,"10,001-15,000",23.0,0.67,289697.0
6666,羅麗芬-KY,2019-01-11,"100,001-200,000",8.0,2.34,1010200.0
6666,羅麗芬-KY,2019-01-11,"15,001-20,000",22.0,0.94,406000.0
6666,羅麗芬-KY,2019-01-11,"20,001-30,000",15.0,0.89,387340.0
6666,羅麗芬-KY,2019-01-11,"200,001-400,000",4.0,2.73,1178000.0
6666,羅麗芬-KY,2019-01-11,"30,001-40,000",11.0,0.89,384920.0
6666,羅麗芬-KY,2019-01-11,"40,001-50,000",6.0,0.65,283000.0
6666,羅麗芬-KY,2019-01-11,"400,001-600,000",1.0,1.18,509000.0
6666,羅麗芬-KY,2019-01-11,"5,001-10,000",95.0,1.86,802700.0
6666,羅麗芬-KY,2019-01-11,"50,001-100,000",10.0,1.58,684000.0
6666,羅麗芬-KY,2019-01-11,"600,001-800,000",2.0,3.2,1379400.0
6666,羅麗芬-KY,2019-01-11,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2019-01-11,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2019-01-11,total,1848.0,100.0,43080000.0
6666,羅麗芬-KY,2019-01-25,1-999,168.0,0.02,10469.0
6666,羅麗芬-KY,2019-01-25,"1,000-5,000",1550.0,5.95,2565480.0
6666,羅麗芬-KY,2019-01-25,"10,001-15,000",24.0,0.71,309934.0
6666,羅麗芬-KY,2019-01-25,"100,001-200,000",7.0,2.17,937200.0
6666,羅麗芬-KY,2019-01-25,"15,001-20,000",19.0,0.82,357000.0
6666,羅麗芬-KY,2019-01-25,"20,001-30,000",18.0,1.06,459340.0
6666,羅麗芬-KY,2019-01-25,"200,001-400,000",4.0,2.73,1178000.0
6666,羅麗芬-KY,2019-01-25,"30,001-40,000",10.0,0.8,346920.0
6666,羅麗芬-KY,2019-01-25,"40,001-50,000",5.0,0.54,233000.0
6666,羅麗芬-KY,2019-01-25,"400,001-600,000",1.0,1.22,526000.0
6666,羅麗芬-KY,2019-01-25,"5,001-10,000",99.0,1.89,815000.0
6666,羅麗芬-KY,2019-01-25,"50,001-100,000",9.0,1.44,622000.0
6666,羅麗芬-KY,2019-01-25,"600,001-800,000",2.0,3.21,1385400.0
6666,羅麗芬-KY,2019-01-25,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2019-01-25,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2019-01-25,total,1925.0,100.0,43080000.0
6666,羅麗芬-KY,2019-02-01,1-999,166.0,0.02,10319.0
6666,羅麗芬-KY,2019-02-01,"1,000-5,000",1501.0,5.82,2510630.0
6666,羅麗芬-KY,2019-02-01,"10,001-15,000",26.0,0.77,331934.0
6666,羅麗芬-KY,2019-02-01,"100,001-200,000",7.0,2.17,937200.0
6666,羅麗芬-KY,2019-02-01,"15,001-20,000",14.0,0.61,266000.0
6666,羅麗芬-KY,2019-02-01,"20,001-30,000",20.0,1.16,503340.0
6666,羅麗芬-KY,2019-02-01,"200,001-400,000",4.0,2.73,1178000.0
6666,羅麗芬-KY,2019-02-01,"30,001-40,000",9.0,0.71,309920.0
6666,羅麗芬-KY,2019-02-01,"40,001-50,000",5.0,0.54,233000.0
6666,羅麗芬-KY,2019-02-01,"400,001-600,000",1.0,1.22,526000.0
6666,羅麗芬-KY,2019-02-01,"5,001-10,000",93.0,1.76,762000.0
6666,羅麗芬-KY,2019-02-01,"50,001-100,000",11.0,1.83,792000.0
6666,羅麗芬-KY,2019-02-01,"600,001-800,000",2.0,3.21,1385400.0
6666,羅麗芬-KY,2019-02-01,"800,001-1,000,000",4.0,8.47,3652600.0
6666,羅麗芬-KY,2019-02-01,"more than 1,000,001",5.0,68.89,29681657.0
6666,羅麗芬-KY,2019-02-01,total,1868.0,100.0,43080000.0
6666,羅麗芬-KY,2019-02-23,1-999,166.0,0.02,9080.0
6666,羅麗芬-KY,2019-02-23,"1,000-5,000",1545.0,6.08,2619869.0
6666,羅麗芬-KY,2019-02-23,"10,001-15,000",30.0,0.9,391934.0
6666,羅麗芬-KY,2019-02-23,"100,001-200,000",5.0,1.46,633000.0
6666,羅麗芬-KY,2019-02-23,"15,001-20,000",17.0,0.73,317340.0
