stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
3346,麗清,2017-10-20,1-999,182.0,0.05,39227.0
3346,麗清,2017-10-20,"1,000-5,000",5689.0,15.3,10449152.0
3346,麗清,2017-10-20,"10,001-15,000",126.0,2.42,1654761.0
3346,麗清,2017-10-20,"100,001-200,000",21.0,4.27,2916776.0
3346,麗清,2017-10-20,"15,001-20,000",81.0,2.23,1523717.0
3346,麗清,2017-10-20,"20,001-30,000",82.0,3.08,2106160.0
3346,麗清,2017-10-20,"200,001-400,000",9.0,3.83,2617169.0
3346,麗清,2017-10-20,"30,001-40,000",25.0,1.33,908810.0
3346,麗清,2017-10-20,"40,001-50,000",29.0,1.97,1348816.0
3346,麗清,2017-10-20,"400,001-600,000",7.0,4.99,3409788.0
3346,麗清,2017-10-20,"5,001-10,000",542.0,6.29,4301625.0
3346,麗清,2017-10-20,"50,001-100,000",40.0,4.33,2961820.0
3346,麗清,2017-10-20,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-10-20,"800,001-1,000,000",4.0,5.42,3703176.0
3346,麗清,2017-10-20,"more than 1,000,001",9.0,44.43,30343003.0
3346,麗清,2017-10-20,total,6846.0,100.0,68284000.0
3346,麗清,2017-10-27,1-999,181.0,0.05,38376.0
3346,麗清,2017-10-27,"1,000-5,000",5796.0,15.78,10776953.0
3346,麗清,2017-10-27,"10,001-15,000",125.0,2.4,1641761.0
3346,麗清,2017-10-27,"100,001-200,000",21.0,4.12,2819776.0
3346,麗清,2017-10-27,"15,001-20,000",92.0,2.51,1716717.0
3346,麗清,2017-10-27,"20,001-30,000",79.0,2.98,2038160.0
3346,麗清,2017-10-27,"200,001-400,000",9.0,3.73,2551169.0
3346,麗清,2017-10-27,"30,001-40,000",28.0,1.47,1008810.0
3346,麗清,2017-10-27,"40,001-50,000",26.0,1.76,1205816.0
3346,麗清,2017-10-27,"400,001-600,000",7.0,4.9,3350788.0
3346,麗清,2017-10-27,"5,001-10,000",562.0,6.46,4417675.0
3346,麗清,2017-10-27,"50,001-100,000",38.0,4.07,2783820.0
3346,麗清,2017-10-27,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-10-27,"800,001-1,000,000",3.0,4.05,2769000.0
3346,麗清,2017-10-27,"more than 1,000,001",10.0,45.64,31165179.0
3346,麗清,2017-10-27,total,6977.0,100.0,68284000.0
3346,麗清,2017-11-03,1-999,180.0,0.05,37441.0
3346,麗清,2017-11-03,"1,000-5,000",5801.0,15.93,10880660.0
3346,麗清,2017-11-03,"10,001-15,000",148.0,2.81,1920763.0
3346,麗清,2017-11-03,"100,001-200,000",19.0,3.83,2616776.0
3346,麗清,2017-11-03,"15,001-20,000",98.0,2.68,1831767.0
3346,麗清,2017-11-03,"20,001-30,000",80.0,3.0,2052160.0
3346,麗清,2017-11-03,"200,001-400,000",9.0,3.8,2597169.0
3346,麗清,2017-11-03,"30,001-40,000",28.0,1.46,1001810.0
3346,麗清,2017-11-03,"40,001-50,000",28.0,1.93,1318816.0
3346,麗清,2017-11-03,"400,001-600,000",6.0,4.3,2942788.0
3346,麗清,2017-11-03,"5,001-10,000",552.0,6.35,4339851.0
3346,麗清,2017-11-03,"50,001-100,000",38.0,4.11,2809820.0
3346,麗清,2017-11-03,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-11-03,"800,001-1,000,000",3.0,4.05,2769000.0
3346,麗清,2017-11-03,"more than 1,000,001",10.0,45.64,31165179.0
3346,麗清,2017-11-03,total,7000.0,100.0,68284000.0
3346,麗清,2017-11-24,1-999,179.0,0.05,36543.0
3346,麗清,2017-11-24,"1,000-5,000",5806.0,16.13,11015508.0
3346,麗清,2017-11-24,"10,001-15,000",154.0,2.91,1987763.0
3346,麗清,2017-11-24,"100,001-200,000",21.0,4.23,2890776.0
3346,麗清,2017-11-24,"15,001-20,000",99.0,2.71,1851717.0
3346,麗清,2017-11-24,"20,001-30,000",80.0,3.01,2056210.0
3346,麗清,2017-11-24,"200,001-400,000",11.0,4.64,3171169.0
3346,麗清,2017-11-24,"30,001-40,000",28.0,1.5,1030810.0
3346,麗清,2017-11-24,"40,001-50,000",23.0,1.58,1083816.0
3346,麗清,2017-11-24,"400,001-600,000",4.0,2.58,1767788.0
3346,麗清,2017-11-24,"5,001-10,000",586.0,6.8,4648901.0
3346,麗清,2017-11-24,"50,001-100,000",38.0,4.11,2808820.0
3346,麗清,2017-11-24,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-11-24,"800,001-1,000,000",3.0,4.05,2769000.0
3346,麗清,2017-11-24,"more than 1,000,001",10.0,45.64,31165179.0
3346,麗清,2017-11-24,total,7042.0,100.0,68284000.0
3346,麗清,2017-12-15,1-999,187.0,0.05,35430.0
3346,麗清,2017-12-15,"1,000-5,000",5736.0,16.07,10978695.0
3346,麗清,2017-12-15,"10,001-15,000",158.0,3.01,2057578.0
3346,麗清,2017-12-15,"100,001-200,000",21.0,4.31,2947426.0
3346,麗清,2017-12-15,"15,001-20,000",96.0,2.63,1799717.0
3346,麗清,2017-12-15,"20,001-30,000",82.0,3.0,2054210.0
3346,麗清,2017-12-15,"200,001-400,000",10.0,3.87,2646718.0
3346,麗清,2017-12-15,"30,001-40,000",38.0,2.0,1369071.0
3346,麗清,2017-12-15,"40,001-50,000",19.0,1.31,896555.0
3346,麗清,2017-12-15,"400,001-600,000",4.0,2.61,1782788.0
3346,麗清,2017-12-15,"5,001-10,000",617.0,7.12,4864062.0
3346,麗清,2017-12-15,"50,001-100,000",40.0,4.27,2917571.0
3346,麗清,2017-12-15,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-12-15,"800,001-1,000,000",3.0,4.05,2769000.0
3346,麗清,2017-12-15,"more than 1,000,001",10.0,45.64,31165179.0
3346,麗清,2017-12-15,total,7021.0,100.0,68284000.0
3346,麗清,2017-12-22,1-999,186.0,0.05,34652.0
3346,麗清,2017-12-22,"1,000-5,000",5718.0,16.01,10933224.0
3346,麗清,2017-12-22,"10,001-15,000",161.0,3.06,2093879.0
3346,麗清,2017-12-22,"100,001-200,000",23.0,4.86,3321426.0
3346,麗清,2017-12-22,"15,001-20,000",98.0,2.69,1840717.0
3346,麗清,2017-12-22,"20,001-30,000",78.0,2.88,1967909.0
3346,麗清,2017-12-22,"200,001-400,000",8.0,3.35,2287718.0
3346,麗清,2017-12-22,"30,001-40,000",36.0,1.89,1295071.0
3346,麗清,2017-12-22,"40,001-50,000",22.0,1.53,1046555.0
3346,麗清,2017-12-22,"400,001-600,000",4.0,2.6,1776788.0
3346,麗清,2017-12-22,"5,001-10,000",632.0,7.28,4973062.0
3346,麗清,2017-12-22,"50,001-100,000",37.0,4.06,2778820.0
3346,麗清,2017-12-22,"600,001-800,000",0.0,0.0,0.0
3346,麗清,2017-12-22,"800,001-1,000,000",3.0,4.05,2769000.0
3346,麗清,2017-12-22,"more than 1,000,001",10.0,45.64,31165179.0
