stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
1796,金穎生技,2017-10-06,1-999,641.0,0.03,8600.0
1796,金穎生技,2017-10-06,"1,000-5,000",258.0,2.19,547558.0
1796,金穎生技,2017-10-06,"10,001-15,000",46.0,2.32,580876.0
1796,金穎生技,2017-10-06,"100,001-200,000",12.0,7.01,1750704.0
1796,金穎生技,2017-10-06,"15,001-20,000",24.0,1.7,424271.0
1796,金穎生技,2017-10-06,"20,001-30,000",32.0,3.22,805785.0
1796,金穎生技,2017-10-06,"200,001-400,000",13.0,15.45,3856822.0
1796,金穎生技,2017-10-06,"30,001-40,000",13.0,1.82,456163.0
1796,金穎生技,2017-10-06,"40,001-50,000",7.0,1.28,320898.0
1796,金穎生技,2017-10-06,"400,001-600,000",5.0,9.45,2360595.0
1796,金穎生技,2017-10-06,"5,001-10,000",67.0,2.15,538335.0
1796,金穎生技,2017-10-06,"50,001-100,000",32.0,9.21,2299129.0
1796,金穎生技,2017-10-06,"600,001-800,000",4.0,9.91,2473800.0
1796,金穎生技,2017-10-06,"800,001-1,000,000",4.0,14.48,3614066.0
1796,金穎生技,2017-10-06,"more than 1,000,001",3.0,19.7,4918789.0
1796,金穎生技,2017-10-06,total,1161.0,100.0,24956391.0
1796,金穎生技,2017-10-13,1-999,658.0,0.03,9525.0
1796,金穎生技,2017-10-13,"1,000-5,000",264.0,2.2,549725.0
1796,金穎生技,2017-10-13,"10,001-15,000",48.0,2.44,609106.0
1796,金穎生技,2017-10-13,"100,001-200,000",12.0,6.98,1743704.0
1796,金穎生技,2017-10-13,"15,001-20,000",23.0,1.64,410245.0
1796,金穎生技,2017-10-13,"20,001-30,000",31.0,3.09,771785.0
1796,金穎生技,2017-10-13,"200,001-400,000",13.0,15.45,3856822.0
1796,金穎生技,2017-10-13,"30,001-40,000",13.0,1.81,454163.0
1796,金穎生技,2017-10-13,"40,001-50,000",8.0,1.45,362898.0
1796,金穎生技,2017-10-13,"400,001-600,000",6.0,11.81,2949164.0
1796,金穎生技,2017-10-13,"5,001-10,000",68.0,2.18,545835.0
