stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
6703,軒郁,2020-10-08,1-999,1152.0,0.27,48778.0
6703,軒郁,2020-10-08,"1,000-5,000",698.0,6.98,1242529.0
6703,軒郁,2020-10-08,"10,001-15,000",31.0,2.06,367995.0
6703,軒郁,2020-10-08,"100,001-200,000",6.0,4.77,849770.0
6703,軒郁,2020-10-08,"15,001-20,000",22.0,2.22,396291.0
6703,軒郁,2020-10-08,"20,001-30,000",9.0,1.23,220200.0
6703,軒郁,2020-10-08,"200,001-400,000",6.0,11.34,2019275.0
6703,軒郁,2020-10-08,"30,001-40,000",6.0,1.18,211496.0
6703,軒郁,2020-10-08,"40,001-50,000",7.0,1.77,315916.0
6703,軒郁,2020-10-08,"400,001-600,000",0.0,0.0,0.0
6703,軒郁,2020-10-08,"5,001-10,000",65.0,2.72,485831.0
6703,軒郁,2020-10-08,"50,001-100,000",9.0,3.52,627582.0
6703,軒郁,2020-10-08,"600,001-800,000",3.0,12.01,2139378.0
6703,軒郁,2020-10-08,"800,001-1,000,000",1.0,5.52,983791.0
6703,軒郁,2020-10-08,"more than 1,000,001",4.0,44.33,7891168.0
6703,軒郁,2020-10-08,total,2019.0,100.0,17800000.0
6703,軒郁,2020-10-16,1-999,1138.0,0.26,47623.0
6703,軒郁,2020-10-16,"1,000-5,000",748.0,7.34,1307010.0
6703,軒郁,2020-10-16,"10,001-15,000",24.0,1.57,279596.0
6703,軒郁,2020-10-16,"100,001-200,000",6.0,4.66,830770.0
6703,軒郁,2020-10-16,"15,001-20,000",22.0,2.26,403474.0
6703,軒郁,2020-10-16,"20,001-30,000",11.0,1.52,270884.0
6703,軒郁,2020-10-16,"200,001-400,000",6.0,11.34,2019275.0
6703,軒郁,2020-10-16,"30,001-40,000",6.0,1.21,215496.0
6703,軒郁,2020-10-16,"40,001-50,000",5.0,1.25,223679.0
6703,軒郁,2020-10-16,"400,001-600,000",0.0,0.0,0.0
6703,軒郁,2020-10-16,"5,001-10,000",74.0,3.17,565274.0
6703,軒郁,2020-10-16,"50,001-100,000",9.0,3.49,622582.0
6703,軒郁,2020-10-16,"600,001-800,000",3.0,12.01,2139378.0
6703,軒郁,2020-10-16,"800,001-1,000,000",1.0,5.52,983791.0
6703,軒郁,2020-10-16,"more than 1,000,001",4.0,44.33,7891168.0
6703,軒郁,2020-10-16,total,2057.0,100.0,17800000.0
6703,軒郁,2020-10-23,1-999,1116.0,0.19,40515.0
6703,軒郁,2020-10-23,"1,000-5,000",1267.0,10.32,2147394.0
6703,軒郁,2020-10-23,"10,001-15,000",46.0,2.66,553322.0
6703,軒郁,2020-10-23,"100,001-200,000",11.0,7.43,1546770.0
6703,軒郁,2020-10-23,"15,001-20,000",19.0,1.59,332228.0
6703,軒郁,2020-10-23,"20,001-30,000",22.0,2.67,556348.0
6703,軒郁,2020-10-23,"200,001-400,000",4.0,6.59,1372339.0
6703,軒郁,2020-10-23,"30,001-40,000",14.0,2.58,536874.0
6703,軒郁,2020-10-23,"40,001-50,000",8.0,1.74,362909.0
6703,軒郁,2020-10-23,"400,001-600,000",1.0,2.01,419936.0
