stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
4804,大略-KY,2017-10-06,1-999,303.0,0.24,87493.0
4804,大略-KY,2017-10-06,"1,000-5,000",2497.0,13.33,4804157.0
4804,大略-KY,2017-10-06,"10,001-15,000",85.0,2.98,1073805.0
4804,大略-KY,2017-10-06,"100,001-200,000",15.0,5.72,2064588.0
4804,大略-KY,2017-10-06,"15,001-20,000",44.0,2.23,806533.0
4804,大略-KY,2017-10-06,"20,001-30,000",33.0,2.3,829757.0
4804,大略-KY,2017-10-06,"200,001-400,000",6.0,4.45,1604789.0
4804,大略-KY,2017-10-06,"30,001-40,000",16.0,1.54,556078.0
4804,大略-KY,2017-10-06,"40,001-50,000",13.0,1.64,592677.0
4804,大略-KY,2017-10-06,"400,001-600,000",1.0,1.38,500000.0
4804,大略-KY,2017-10-06,"5,001-10,000",298.0,6.36,2293815.0
4804,大略-KY,2017-10-06,"50,001-100,000",14.0,2.78,1004898.0
4804,大略-KY,2017-10-06,"600,001-800,000",2.0,3.73,1344000.0
4804,大略-KY,2017-10-06,"800,001-1,000,000",3.0,7.34,2647699.0
4804,大略-KY,2017-10-06,"more than 1,000,001",6.0,43.91,15821631.0
4804,大略-KY,2017-10-06,total,3336.0,100.0,36031920.0
4804,大略-KY,2017-10-13,1-999,304.0,0.24,87775.0
4804,大略-KY,2017-10-13,"1,000-5,000",2495.0,13.44,4844953.0
4804,大略-KY,2017-10-13,"10,001-15,000",81.0,2.84,1023727.0
4804,大略-KY,2017-10-13,"100,001-200,000",14.0,5.19,1873588.0
4804,大略-KY,2017-10-13,"15,001-20,000",45.0,2.26,817611.0
4804,大略-KY,2017-10-13,"20,001-30,000",34.0,2.36,851071.0
4804,大略-KY,2017-10-13,"200,001-400,000",6.0,4.36,1573789.0
4804,大略-KY,2017-10-13,"30,001-40,000",15.0,1.42,512078.0
4804,大略-KY,2017-10-13,"40,001-50,000",12.0,1.53,552363.0
4804,大略-KY,2017-10-13,"400,001-600,000",3.0,4.12,1485000.0
4804,大略-KY,2017-10-13,"5,001-10,000",300.0,6.4,2307737.0
4804,大略-KY,2017-10-13,"50,001-100,000",14.0,2.73,983898.0
4804,大略-KY,2017-10-13,"600,001-800,000",1.0,2.02,730000.0
4804,大略-KY,2017-10-13,"800,001-1,000,000",3.0,7.34,2647699.0
4804,大略-KY,2017-10-13,"more than 1,000,001",6.0,43.68,15740631.0
4804,大略-KY,2017-10-13,total,3333.0,100.0,36031920.0
4804,大略-KY,2017-10-20,1-999,302.0,0.24,87077.0
4804,大略-KY,2017-10-20,"1,000-5,000",2467.0,13.31,4797729.0
4804,大略-KY,2017-10-20,"10,001-15,000",77.0,2.69,972727.0
4804,大略-KY,2017-10-20,"100,001-200,000",14.0,5.11,1843588.0
4804,大略-KY,2017-10-20,"15,001-20,000",49.0,2.47,890611.0
4804,大略-KY,2017-10-20,"20,001-30,000",34.0,2.35,847071.0
4804,大略-KY,2017-10-20,"200,001-400,000",6.0,4.22,1523789.0
4804,大略-KY,2017-10-20,"30,001-40,000",16.0,1.53,554078.0
4804,大略-KY,2017-10-20,"40,001-50,000",13.0,1.66,600363.0
4804,大略-KY,2017-10-20,"400,001-600,000",2.0,2.89,1042000.0
4804,大略-KY,2017-10-20,"5,001-10,000",296.0,6.33,2283659.0
4804,大略-KY,2017-10-20,"50,001-100,000",13.0,2.48,893898.0
4804,大略-KY,2017-10-20,"600,001-800,000",2.0,4.0,1442000.0
4804,大略-KY,2017-10-20,"800,001-1,000,000",3.0,7.34,2647699.0
4804,大略-KY,2017-10-20,"more than 1,000,001",6.0,43.31,15605631.0
4804,大略-KY,2017-10-20,total,3300.0,100.0,36031920.0
4804,大略-KY,2017-10-27,1-999,306.0,0.24,87167.0
4804,大略-KY,2017-10-27,"1,000-5,000",2432.0,13.16,4742059.0
4804,大略-KY,2017-10-27,"10,001-15,000",78.0,2.75,993727.0
4804,大略-KY,2017-10-27,"100,001-200,000",13.0,4.63,1670588.0
4804,大略-KY,2017-10-27,"15,001-20,000",46.0,2.3,829611.0
4804,大略-KY,2017-10-27,"20,001-30,000",36.0,2.48,894071.0
4804,大略-KY,2017-10-27,"200,001-400,000",7.0,4.8,1729789.0
4804,大略-KY,2017-10-27,"30,001-40,000",18.0,1.72,623078.0
4804,大略-KY,2017-10-27,"40,001-50,000",12.0,1.54,556363.0
4804,大略-KY,2017-10-27,"400,001-600,000",1.0,1.38,500000.0
4804,大略-KY,2017-10-27,"5,001-10,000",292.0,6.26,2256239.0
4804,大略-KY,2017-10-27,"50,001-100,000",14.0,2.65,954898.0
4804,大略-KY,2017-10-27,"600,001-800,000",3.0,5.76,2076000.0
4804,大略-KY,2017-10-27,"800,001-1,000,000",3.0,7.34,2647699.0
4804,大略-KY,2017-10-27,"more than 1,000,001",6.0,42.93,15470631.0
4804,大略-KY,2017-10-27,total,3267.0,100.0,36031920.0
4804,大略-KY,2017-11-03,1-999,307.0,0.24,86601.0
4804,大略-KY,2017-11-03,"1,000-5,000",2410.0,13.01,4688283.0
4804,大略-KY,2017-11-03,"10,001-15,000",79.0,2.78,1004727.0
4804,大略-KY,2017-11-03,"100,001-200,000",13.0,4.6,1658588.0
4804,大略-KY,2017-11-03,"15,001-20,000",45.0,2.24,810611.0
4804,大略-KY,2017-11-03,"20,001-30,000",37.0,2.57,928071.0
4804,大略-KY,2017-11-03,"200,001-400,000",7.0,5.37,1937789.0
4804,大略-KY,2017-11-03,"30,001-40,000",18.0,1.74,629078.0
4804,大略-KY,2017-11-03,"40,001-50,000",11.0,1.4,507363.0
4804,大略-KY,2017-11-03,"400,001-600,000",1.0,1.38,500000.0
4804,大略-KY,2017-11-03,"5,001-10,000",290.0,6.23,2246581.0
4804,大略-KY,2017-11-03,"50,001-100,000",14.0,2.55,918898.0
4804,大略-KY,2017-11-03,"600,001-800,000",3.0,5.91,2132000.0
4804,大略-KY,2017-11-03,"800,001-1,000,000",3.0,7.34,2647699.0
4804,大略-KY,2017-11-03,"more than 1,000,001",6.0,42.56,15335631.0
4804,大略-KY,2017-11-03,total,3244.0,100.0,36031920.0
4804,大略-KY,2017-11-10,1-999,304.0,0.23,85375.0
4804,大略-KY,2017-11-10,"1,000-5,000",2394.0,12.94,4664209.0
4804,大略-KY,2017-11-10,"10,001-15,000",80.0,2.81,1014433.0
