stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
5324,士開,2017-10-06,1-999,17005.0,1.05,1122362.0
5324,士開,2017-10-06,"1,000-5,000",2089.0,4.11,4375497.0
5324,士開,2017-10-06,"10,001-15,000",158.0,1.85,1968230.0
5324,士開,2017-10-06,"100,001-200,000",31.0,4.36,4647477.0
5324,士開,2017-10-06,"15,001-20,000",89.0,1.55,1651370.0
5324,士開,2017-10-06,"20,001-30,000",94.0,2.19,2331419.0
5324,士開,2017-10-06,"200,001-400,000",19.0,4.76,5064658.0
5324,士開,2017-10-06,"30,001-40,000",43.0,1.45,1548832.0
5324,士開,2017-10-06,"40,001-50,000",38.0,1.67,1782000.0
5324,士開,2017-10-06,"400,001-600,000",6.0,2.9,3089057.0
5324,士開,2017-10-06,"5,001-10,000",403.0,2.89,3081783.0
5324,士開,2017-10-06,"50,001-100,000",58.0,3.88,4135438.0
5324,士開,2017-10-06,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-10-06,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-10-06,"more than 1,000,001",16.0,63.79,67864570.0
5324,士開,2017-10-06,total,20054.0,100.0,106379090.0
5324,士開,2017-10-13,1-999,16997.0,1.05,1121856.0
5324,士開,2017-10-13,"1,000-5,000",2092.0,4.12,4387496.0
5324,士開,2017-10-13,"10,001-15,000",158.0,1.85,1968830.0
5324,士開,2017-10-13,"100,001-200,000",31.0,4.36,4647477.0
5324,士開,2017-10-13,"15,001-20,000",89.0,1.55,1651370.0
5324,士開,2017-10-13,"20,001-30,000",94.0,2.19,2331419.0
5324,士開,2017-10-13,"200,001-400,000",19.0,4.76,5064658.0
5324,士開,2017-10-13,"30,001-40,000",43.0,1.45,1548832.0
5324,士開,2017-10-13,"40,001-50,000",38.0,1.67,1782000.0
5324,士開,2017-10-13,"400,001-600,000",6.0,2.9,3089057.0
5324,士開,2017-10-13,"5,001-10,000",401.0,2.88,3070690.0
5324,士開,2017-10-13,"50,001-100,000",58.0,3.88,4134438.0
5324,士開,2017-10-13,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-10-13,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-10-13,"more than 1,000,001",16.0,63.79,67864570.0
5324,士開,2017-10-13,total,20047.0,100.0,106379090.0
5324,士開,2017-10-20,1-999,16994.0,1.05,1120083.0
5324,士開,2017-10-20,"1,000-5,000",2089.0,4.12,4387900.0
5324,士開,2017-10-20,"10,001-15,000",160.0,1.87,1991578.0
5324,士開,2017-10-20,"100,001-200,000",31.0,4.36,4647477.0
5324,士開,2017-10-20,"15,001-20,000",89.0,1.55,1651370.0
5324,士開,2017-10-20,"20,001-30,000",93.0,2.16,2301419.0
5324,士開,2017-10-20,"200,001-400,000",19.0,4.77,5081658.0
5324,士開,2017-10-20,"30,001-40,000",44.0,1.48,1582832.0
5324,士開,2017-10-20,"40,001-50,000",38.0,1.67,1782000.0
5324,士開,2017-10-20,"400,001-600,000",6.0,2.9,3089057.0
5324,士開,2017-10-20,"5,001-10,000",398.0,2.86,3048311.0
5324,士開,2017-10-20,"50,001-100,000",58.0,3.86,4114438.0
5324,士開,2017-10-20,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-10-20,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-10-20,"more than 1,000,001",16.0,63.79,67864570.0
5324,士開,2017-10-20,total,20040.0,100.0,106379090.0
5324,士開,2017-11-03,1-999,16996.0,1.05,1119485.0
5324,士開,2017-11-03,"1,000-5,000",2072.0,4.08,4343017.0
5324,士開,2017-11-03,"10,001-15,000",157.0,1.83,1955458.0
5324,士開,2017-11-03,"100,001-200,000",31.0,4.39,4676477.0
5324,士開,2017-11-03,"15,001-20,000",90.0,1.57,1672370.0
5324,士開,2017-11-03,"20,001-30,000",92.0,2.13,2274419.0
5324,士開,2017-11-03,"200,001-400,000",19.0,4.8,5112658.0
5324,士開,2017-11-03,"30,001-40,000",47.0,1.58,1688832.0
5324,士開,2017-11-03,"40,001-50,000",37.0,1.62,1733000.0
5324,士開,2017-11-03,"400,001-600,000",6.0,2.9,3089057.0
5324,士開,2017-11-03,"5,001-10,000",400.0,2.88,3064912.0
5324,士開,2017-11-03,"50,001-100,000",58.0,3.82,4068438.0
5324,士開,2017-11-03,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-11-03,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-11-03,"more than 1,000,001",16.0,63.79,67864570.0
5324,士開,2017-11-03,total,20026.0,100.0,106379090.0
5324,士開,2017-11-17,1-999,17006.0,1.05,1117259.0
5324,士開,2017-11-17,"1,000-5,000",2053.0,4.03,4288632.0
5324,士開,2017-11-17,"10,001-15,000",158.0,1.85,1968033.0
5324,士開,2017-11-17,"100,001-200,000",31.0,4.38,4662703.0
5324,士開,2017-11-17,"15,001-20,000",92.0,1.6,1703370.0
5324,士開,2017-11-17,"20,001-30,000",93.0,2.15,2295223.0
5324,士開,2017-11-17,"200,001-400,000",19.0,4.81,5117596.0
5324,士開,2017-11-17,"30,001-40,000",46.0,1.53,1633028.0
5324,士開,2017-11-17,"40,001-50,000",39.0,1.72,1835000.0
5324,士開,2017-11-17,"400,001-600,000",6.0,2.9,3089057.0
5324,士開,2017-11-17,"5,001-10,000",398.0,2.85,3041984.0
5324,士開,2017-11-17,"50,001-100,000",58.0,3.79,4042238.0
5324,士開,2017-11-17,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-11-17,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-11-17,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-11-17,total,20020.0,100.0,106379090.0
5324,士開,2017-11-24,1-999,17017.0,1.05,1117281.0
5324,士開,2017-11-24,"1,000-5,000",2049.0,4.03,4290856.0
5324,士開,2017-11-24,"10,001-15,000",154.0,1.8,1925033.0
5324,士開,2017-11-24,"100,001-200,000",32.0,4.48,4766703.0
5324,士開,2017-11-24,"15,001-20,000",92.0,1.6,1703370.0
5324,士開,2017-11-24,"20,001-30,000",93.0,2.17,2310223.0
5324,士開,2017-11-24,"200,001-400,000",19.0,4.81,5118596.0
5324,士開,2017-11-24,"30,001-40,000",46.0,1.53,1633028.0
5324,士開,2017-11-24,"40,001-50,000",39.0,1.72,1835000.0
5324,士開,2017-11-24,"400,001-600,000",6.0,2.91,3102057.0
5324,士開,2017-11-24,"5,001-10,000",397.0,2.84,3031738.0
5324,士開,2017-11-24,"50,001-100,000",57.0,3.72,3960238.0
5324,士開,2017-11-24,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-11-24,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-11-24,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-11-24,total,20022.0,100.0,106379090.0
5324,士開,2017-12-01,1-999,17023.0,1.05,1117044.0
5324,士開,2017-12-01,"1,000-5,000",2050.0,4.04,4304374.0
5324,士開,2017-12-01,"10,001-15,000",153.0,1.79,1912631.0
5324,士開,2017-12-01,"100,001-200,000",32.0,4.48,4774703.0
5324,士開,2017-12-01,"15,001-20,000",92.0,1.6,1702370.0
5324,士開,2017-12-01,"20,001-30,000",93.0,2.16,2301223.0
5324,士開,2017-12-01,"200,001-400,000",19.0,4.8,5107596.0
5324,士開,2017-12-01,"30,001-40,000",46.0,1.53,1629250.0
5324,士開,2017-12-01,"40,001-50,000",40.0,1.75,1867778.0
5324,士開,2017-12-01,"400,001-600,000",6.0,2.93,3118057.0
5324,士開,2017-12-01,"5,001-10,000",392.0,2.81,2994859.0
5324,士開,2017-12-01,"50,001-100,000",57.0,3.72,3964238.0
5324,士開,2017-12-01,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-12-01,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-12-01,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-12-01,total,20024.0,100.0,106379090.0
5324,士開,2017-12-08,1-999,17036.0,1.04,1114935.0
5324,士開,2017-12-08,"1,000-5,000",2046.0,4.03,4287332.0
5324,士開,2017-12-08,"10,001-15,000",150.0,1.75,1869709.0
5324,士開,2017-12-08,"100,001-200,000",32.0,4.48,4774703.0
5324,士開,2017-12-08,"15,001-20,000",95.0,1.65,1756643.0
5324,士開,2017-12-08,"20,001-30,000",92.0,2.13,2273223.0
5324,士開,2017-12-08,"200,001-400,000",19.0,4.79,5105596.0
5324,士開,2017-12-08,"30,001-40,000",46.0,1.52,1626250.0
5324,士開,2017-12-08,"40,001-50,000",41.0,1.8,1919778.0
5324,士開,2017-12-08,"400,001-600,000",6.0,2.93,3118057.0
5324,士開,2017-12-08,"5,001-10,000",391.0,2.8,2985659.0
5324,士開,2017-12-08,"50,001-100,000",57.0,3.72,3962238.0
5324,士開,2017-12-08,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-12-08,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-12-08,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-12-08,total,20032.0,100.0,106379090.0
5324,士開,2017-12-22,1-999,17046.0,1.04,1111140.0
5324,士開,2017-12-22,"1,000-5,000",2030.0,4.0,4255695.0
5324,士開,2017-12-22,"10,001-15,000",151.0,1.76,1880318.0
5324,士開,2017-12-22,"100,001-200,000",33.0,4.65,4951703.0
5324,士開,2017-12-22,"15,001-20,000",92.0,1.59,1701999.0
5324,士開,2017-12-22,"20,001-30,000",94.0,2.17,2315945.0
5324,士開,2017-12-22,"200,001-400,000",18.0,4.6,4900596.0
5324,士開,2017-12-22,"30,001-40,000",46.0,1.51,1615250.0
5324,士開,2017-12-22,"40,001-50,000",40.0,1.75,1863875.0
5324,士開,2017-12-22,"400,001-600,000",6.0,2.94,3137057.0
5324,士開,2017-12-22,"5,001-10,000",391.0,2.8,2984307.0
5324,士開,2017-12-22,"50,001-100,000",59.0,3.83,4076238.0
5324,士開,2017-12-22,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-12-22,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-12-22,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-12-22,total,20027.0,100.0,106379090.0
5324,士開,2017-12-29,1-999,17055.0,1.04,1109038.0
5324,士開,2017-12-29,"1,000-5,000",2025.0,3.98,4239867.0
5324,士開,2017-12-29,"10,001-15,000",150.0,1.75,1865709.0
5324,士開,2017-12-29,"100,001-200,000",33.0,4.66,4960703.0
5324,士開,2017-12-29,"15,001-20,000",89.0,1.54,1642999.0
5324,士開,2017-12-29,"20,001-30,000",96.0,2.22,2362945.0
5324,士開,2017-12-29,"200,001-400,000",18.0,4.63,4931596.0
5324,士開,2017-12-29,"30,001-40,000",46.0,1.51,1615250.0
5324,士開,2017-12-29,"40,001-50,000",41.0,1.79,1911283.0
5324,士開,2017-12-29,"400,001-600,000",6.0,2.96,3154057.0
5324,士開,2017-12-29,"5,001-10,000",392.0,2.81,2994238.0
5324,士開,2017-12-29,"50,001-100,000",58.0,3.76,4006438.0
5324,士開,2017-12-29,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2017-12-29,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2017-12-29,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2017-12-29,total,20030.0,100.0,106379090.0
5324,士開,2018-01-12,1-999,17069.0,1.04,1106950.0
5324,士開,2018-01-12,"1,000-5,000",2031.0,3.99,4248308.0
5324,士開,2018-01-12,"10,001-15,000",153.0,1.79,1904709.0
5324,士開,2018-01-12,"100,001-200,000",33.0,4.69,4989703.0
5324,士開,2018-01-12,"15,001-20,000",89.0,1.54,1642399.0
5324,士開,2018-01-12,"20,001-30,000",95.0,2.2,2350545.0
5324,士開,2018-01-12,"200,001-400,000",18.0,4.64,4939586.0
5324,士開,2018-01-12,"30,001-40,000",45.0,1.48,1578250.0
5324,士開,2018-01-12,"40,001-50,000",41.0,1.8,1916283.0
5324,士開,2018-01-12,"400,001-600,000",6.0,2.97,3163057.0
5324,士開,2018-01-12,"5,001-10,000",392.0,2.81,2998895.0
5324,士開,2018-01-12,"50,001-100,000",57.0,3.71,3955438.0
5324,士開,2018-01-12,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2018-01-12,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2018-01-12,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2018-01-12,total,20050.0,100.0,106379090.0
5324,士開,2018-01-19,1-999,17091.0,1.03,1104879.0
5324,士開,2018-01-19,"1,000-5,000",2023.0,3.96,4215454.0
5324,士開,2018-01-19,"10,001-15,000",153.0,1.78,1902622.0
5324,士開,2018-01-19,"100,001-200,000",31.0,4.33,4616703.0
5324,士開,2018-01-19,"15,001-20,000",88.0,1.52,1625886.0
5324,士開,2018-01-19,"20,001-30,000",94.0,2.18,2321563.0
5324,士開,2018-01-19,"200,001-400,000",20.0,5.06,5384586.0
5324,士開,2018-01-19,"30,001-40,000",47.0,1.54,1646050.0
5324,士開,2018-01-19,"40,001-50,000",40.0,1.76,1872483.0
5324,士開,2018-01-19,"400,001-600,000",6.0,2.97,3163057.0
5324,士開,2018-01-19,"5,001-10,000",388.0,2.78,2967402.0
5324,士開,2018-01-19,"50,001-100,000",57.0,3.73,3973438.0
5324,士開,2018-01-19,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2018-01-19,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2018-01-19,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2018-01-19,total,20059.0,100.0,106379090.0
5324,士開,2018-01-26,1-999,17124.0,1.03,1101868.0
5324,士開,2018-01-26,"1,000-5,000",2018.0,3.96,4212988.0
5324,士開,2018-01-26,"10,001-15,000",152.0,1.77,1886662.0
5324,士開,2018-01-26,"100,001-200,000",31.0,4.34,4621703.0
5324,士開,2018-01-26,"15,001-20,000",90.0,1.55,1657571.0
5324,士開,2018-01-26,"20,001-30,000",93.0,2.15,2295043.0
5324,士開,2018-01-26,"200,001-400,000",20.0,5.06,5391550.0
5324,士開,2018-01-26,"30,001-40,000",47.0,1.55,1656050.0
5324,士開,2018-01-26,"40,001-50,000",40.0,1.74,1859000.0
5324,士開,2018-01-26,"400,001-600,000",6.0,2.97,3163057.0
5324,士開,2018-01-26,"5,001-10,000",389.0,2.79,2976711.0
5324,士開,2018-01-26,"50,001-100,000",57.0,3.73,3971920.0
5324,士開,2018-01-26,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2018-01-26,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2018-01-26,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2018-01-26,total,20088.0,100.0,106379090.0
5324,士開,2018-02-02,1-999,17152.0,1.03,1100140.0
5324,士開,2018-02-02,"1,000-5,000",2015.0,3.95,4202236.0
5324,士開,2018-02-02,"10,001-15,000",155.0,1.81,1928274.0
5324,士開,2018-02-02,"100,001-200,000",31.0,4.33,4616703.0
5324,士開,2018-02-02,"15,001-20,000",87.0,1.51,1613439.0
5324,士開,2018-02-02,"20,001-30,000",94.0,2.19,2332043.0
5324,士開,2018-02-02,"200,001-400,000",20.0,5.1,5429550.0
5324,士開,2018-02-02,"30,001-40,000",46.0,1.52,1618222.0
5324,士開,2018-02-02,"40,001-50,000",40.0,1.74,1854828.0
5324,士開,2018-02-02,"400,001-600,000",6.0,2.97,3163057.0
5324,士開,2018-02-02,"5,001-10,000",386.0,2.78,2961711.0
5324,士開,2018-02-02,"50,001-100,000",57.0,3.73,3973920.0
5324,士開,2018-02-02,"600,001-800,000",4.0,2.55,2716397.0
5324,士開,2018-02-02,"800,001-1,000,000",1.0,0.94,1000000.0
5324,士開,2018-02-02,"more than 1,000,001",16.0,63.79,67868570.0
5324,士開,2018-02-02,total,20110.0,100.0,106379090.0
5324,士開,2018-02-09,1-999,17170.0,1.03,1101111.0
5324,士開,2018-02-09,"1,000-5,000",2010.0,3.93,4181020.0
5324,士開,2018-02-09,"10,001-15,000",152.0,1.76,1880274.0
5324,士開,2018-02-09,"100,001-200,000",30.0,4.14,4412142.0
5324,士開,2018-02-09,"15,001-20,000",85.0,1.48,1577039.0
5324,士開,2018-02-09,"20,001-30,000",96.0,2.23,2380443.0
5324,士開,2018-02-09,"200,001-400,000",20.0,4.92,5243111.0
