stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
3078,僑威,2008-01-02,279.0,20.0,37600.0,165.0,15895.0,15801.0,-1000000.0,0.0,0.0,25.0,0.0,1.0,1.0,       
3078,僑威,2008-01-03,49.0,15.0,37600.0,45.0,15884.0,15895.0,-1000000.0,0.0,0.0,2.0,1.0,0.0,1.0,       
3078,僑威,2008-01-04,42.0,23.0,37600.0,29.0,15874.0,15884.0,-1000000.0,3.0,0.0,0.0,0.0,3.0,0.0,       
3078,僑威,2008-01-07,198.0,0.0,37600.0,360.0,15712.0,15874.0,-1000000.0,0.0,0.0,0.0,3.0,0.0,3.0,       
3078,僑威,2008-01-08,125.0,3.0,37600.0,110.0,15724.0,15712.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-01-09,118.0,8.0,37600.0,69.0,15765.0,15724.0,-1000000.0,0.0,0.0,3.0,0.0,0.0,0.0,       
3078,僑威,2008-01-10,121.0,5.0,37600.0,128.0,15753.0,15765.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-01-11,100.0,7.0,37600.0,43.0,15803.0,15753.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-01-14,102.0,32.0,37600.0,131.0,15742.0,15803.0,-1000000.0,1.0,0.0,0.0,0.0,1.0,0.0,       
3078,僑威,2008-01-15,217.0,8.0,37600.0,145.0,15806.0,15742.0,-1000000.0,0.0,0.0,4.0,0.0,1.0,1.0,       
3078,僑威,2008-01-16,121.0,5.0,37600.0,123.0,15799.0,15806.0,-1000000.0,0.0,0.0,0.0,1.0,0.0,1.0,       
3078,僑威,2008-01-17,46.0,9.0,37600.0,111.0,15725.0,15799.0,-1000000.0,0.0,0.0,12.0,0.0,0.0,0.0,       
3078,僑威,2008-01-18,34.0,2.0,37600.0,40.0,15717.0,15725.0,-1000000.0,1.0,0.0,0.0,0.0,1.0,0.0,       
3078,僑威,2008-01-21,44.0,40.0,37600.0,106.0,15615.0,15717.0,-1000000.0,0.0,0.0,0.0,0.0,1.0,1.0,       
3078,僑威,2008-01-22,123.0,13.0,37600.0,419.0,15306.0,15615.0,-1000000.0,0.0,0.0,0.0,1.0,0.0,1.0,       
3078,僑威,2008-01-23,373.0,19.0,37600.0,553.0,15107.0,15306.0,-1000000.0,10.0,0.0,0.0,0.0,10.0,0.0,       
3078,僑威,2008-01-24,419.0,103.0,37600.0,475.0,14948.0,15107.0,-1000000.0,0.0,0.0,20.0,0.0,10.0,10.0,       
3078,僑威,2008-01-28,120.0,10.0,37600.0,204.0,14723.0,14817.0,-1000000.0,0.0,0.0,0.0,0.0,1.0,1.0,       
3078,僑威,2008-01-29,50.0,12.0,37600.0,86.0,14675.0,14723.0,-1000000.0,0.0,0.0,2.0,1.0,0.0,1.0,       
3078,僑威,2008-01-30,70.0,23.0,37600.0,50.0,14672.0,14675.0,-1000000.0,0.0,0.0,3.0,0.0,0.0,0.0,       
3078,僑威,2008-01-31,20.0,10.0,37600.0,68.0,14614.0,14672.0,-1000000.0,11.0,0.0,20.0,0.0,11.0,0.0,       
3078,僑威,2008-02-01,78.0,2.0,37600.0,82.0,14608.0,14614.0,-1000000.0,0.0,0.0,30.0,1.0,10.0,11.0,       
3078,僑威,2008-02-12,107.0,13.0,37600.0,32.0,14670.0,14608.0,-1000000.0,0.0,0.0,0.0,0.0,10.0,10.0,       
3078,僑威,2008-02-13,64.0,0.0,37600.0,17.0,14717.0,14670.0,-1000000.0,0.0,0.0,2.0,0.0,10.0,10.0,       
3078,僑威,2008-02-14,80.0,10.0,37600.0,183.0,14604.0,14717.0,-1000000.0,0.0,0.0,5.0,0.0,10.0,10.0,       
3078,僑威,2008-02-15,50.0,8.0,37600.0,88.0,14558.0,14604.0,-1000000.0,0.0,0.0,0.0,0.0,10.0,10.0,       
3078,僑威,2008-02-18,82.0,0.0,37600.0,60.0,14580.0,14558.0,-1000000.0,0.0,0.0,20.0,0.0,10.0,10.0,       
3078,僑威,2008-02-19,119.0,10.0,37600.0,67.0,14622.0,14580.0,-1000000.0,0.0,0.0,30.0,5.0,5.0,10.0,       
3078,僑威,2008-02-20,76.0,0.0,37600.0,11.0,14687.0,14622.0,-1000000.0,2.0,0.0,0.0,5.0,2.0,5.0,       
3078,僑威,2008-02-21,71.0,1.0,37600.0,74.0,14683.0,14687.0,-1000000.0,4.0,0.0,10.0,2.0,4.0,2.0,       
3078,僑威,2008-02-22,70.0,30.0,37600.0,36.0,14687.0,14683.0,-1000000.0,0.0,0.0,0.0,4.0,0.0,4.0,       
3078,僑威,2008-02-25,97.0,0.0,37600.0,41.0,14743.0,14687.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-02-26,66.0,0.0,37600.0,185.0,14624.0,14743.0,-1000000.0,0.0,0.0,5.0,0.0,0.0,0.0,       
3078,僑威,2008-02-27,335.0,0.0,37600.0,286.0,14673.0,14624.0,-1000000.0,0.0,0.0,242.0,0.0,0.0,0.0,       
3078,僑威,2008-02-29,235.0,0.0,37600.0,347.0,14561.0,14673.0,-1000000.0,34.0,0.0,39.0,0.0,34.0,0.0,       
3078,僑威,2008-03-03,108.0,20.0,37600.0,196.0,14453.0,14561.0,-1000000.0,0.0,0.0,0.0,34.0,0.0,34.0,       
3078,僑威,2008-03-04,165.0,37.0,37600.0,76.0,14505.0,14453.0,-1000000.0,0.0,0.0,10.0,0.0,0.0,0.0,       
3078,僑威,2008-03-05,50.0,3.0,37600.0,201.0,14351.0,14505.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-06,51.0,20.0,37600.0,117.0,14265.0,14351.0,-1000000.0,0.0,0.0,1.0,0.0,0.0,0.0,       
3078,僑威,2008-03-07,83.0,3.0,37600.0,136.0,14209.0,14265.0,-1000000.0,0.0,0.0,20.0,0.0,0.0,0.0,       
3078,僑威,2008-03-10,24.0,80.0,37600.0,164.0,13989.0,14209.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-11,97.0,12.0,37600.0,166.0,13908.0,13989.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-12,141.0,18.0,37600.0,283.0,13748.0,13908.0,-1000000.0,0.0,0.0,155.0,0.0,0.0,0.0,       
3078,僑威,2008-03-13,185.0,0.0,37600.0,123.0,13810.0,13748.0,-1000000.0,2.0,0.0,0.0,0.0,2.0,0.0,       
3078,僑威,2008-03-14,121.0,9.0,37600.0,143.0,13779.0,13810.0,-1000000.0,0.0,0.0,0.0,0.0,2.0,2.0,       
3078,僑威,2008-03-17,97.0,50.0,37600.0,72.0,13754.0,13779.0,-1000000.0,0.0,0.0,0.0,0.0,2.0,2.0,       
3078,僑威,2008-03-18,59.0,12.0,37600.0,23.0,13778.0,13754.0,-1000000.0,0.0,0.0,0.0,2.0,0.0,2.0,       
3078,僑威,2008-03-19,64.0,0.0,37600.0,221.0,13621.0,13778.0,-1000000.0,5.0,0.0,0.0,0.0,5.0,0.0,       
3078,僑威,2008-03-20,85.0,0.0,37600.0,65.0,13641.0,13621.0,-1000000.0,0.0,0.0,0.0,0.0,5.0,5.0,       
3078,僑威,2008-03-21,238.0,22.0,37600.0,174.0,13683.0,13641.0,-1000000.0,0.0,0.0,1.0,0.0,5.0,5.0,       
3078,僑威,2008-03-24,196.0,15.0,37600.0,120.0,13744.0,13683.0,-1000000.0,0.0,0.0,21.0,5.0,0.0,5.0,       
3078,僑威,2008-03-25,84.0,20.0,37600.0,263.0,13545.0,13744.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-26,81.0,10.0,37600.0,72.0,13544.0,13545.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-27,83.0,46.0,37600.0,34.0,13547.0,13544.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-03-28,29.0,6.0,37600.0,65.0,13505.0,13547.0,-1000000.0,0.0,0.0,1.0,0.0,0.0,0.0,       
3078,僑威,2008-03-31,74.0,6.0,37600.0,83.0,13490.0,13505.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-04-01,26.0,0.0,37600.0,84.0,13432.0,13490.0,-1000000.0,0.0,0.0,3.0,0.0,0.0,0.0,       
3078,僑威,2008-04-02,43.0,0.0,37600.0,48.0,13427.0,13432.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-04-03,133.0,2.0,37600.0,267.0,13291.0,13427.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
3078,僑威,2008-04-07,96.0,0.0,37600.0,120.0,13267.0,13291.0,-1000000.0,5.0,0.0,0.0,0.0,5.0,0.0,       
