stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
3024,憶聲,2002-08-26,2182.0,56.0,36542.0,1560.0,20997.0,20431.0,250.0,134.0,62.0,36542.0,82.0,1809.0,1923.0,
3024,憶聲,2002-08-27,2164.0,100.0,36542.0,1493.0,21568.0,20997.0,11.0,198.0,3.0,36542.0,0.0,1608.0,1809.0,
3024,憶聲,2002-08-28,3762.0,9.0,36542.0,3319.0,22002.0,21568.0,367.0,486.0,9.0,36542.0,45.0,1158.0,1608.0,
3024,憶聲,2002-08-29,2337.0,8.0,36542.0,1776.0,22555.0,22002.0,724.0,164.0,5.0,36542.0,142.0,1131.0,1158.0,
3024,憶聲,2002-08-30,1505.0,7.0,36542.0,1253.0,22800.0,22555.0,219.0,67.0,6.0,36542.0,22.0,1080.0,1131.0,
3024,憶聲,2002-09-02,2131.0,0.0,36542.0,1709.0,23222.0,22800.0,374.0,79.0,0.0,36542.0,125.0,1126.0,1080.0,
3024,憶聲,2002-09-03,1195.0,0.0,36542.0,1685.0,22682.0,23172.0,438.0,152.0,1.0,36542.0,158.0,1131.0,1126.0,
3024,憶聲,2002-09-04,2041.0,10.0,36542.0,1487.0,23226.0,22682.0,344.0,224.0,1.0,36542.0,30.0,936.0,1131.0,
3024,憶聲,2002-09-05,2637.0,1.0,36542.0,2146.0,23716.0,23226.0,1487.0,165.0,1.0,36542.0,90.0,860.0,936.0,
3024,憶聲,2002-09-09,1690.0,20.0,36542.0,1872.0,23514.0,23716.0,652.0,102.0,36.0,36542.0,45.0,767.0,860.0,
3024,憶聲,2002-09-10,3337.0,0.0,36542.0,6285.0,20566.0,23514.0,1903.0,329.0,0.0,36542.0,190.0,628.0,767.0,X
3024,憶聲,2002-09-11,4863.0,0.0,36542.0,4800.0,20629.0,20566.0,0.0,327.0,1.0,36542.0,0.0,300.0,628.0,X
