stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
3264,欣銓,2008-01-02,593.0,5.0,100156.0,944.0,31192.0,31548.0,-1000000.0,10.0,1.0,50.0,23.0,85.0,99.0,       
3264,欣銓,2008-01-03,787.0,0.0,100156.0,478.0,31501.0,31192.0,-1000000.0,101.0,0.0,348.0,50.0,136.0,85.0,       
3264,欣銓,2008-01-04,146.0,50.0,100156.0,283.0,31314.0,31501.0,-1000000.0,1.0,0.0,96.0,53.0,84.0,136.0,       
3264,欣銓,2008-01-07,283.0,0.0,100156.0,430.0,31167.0,31314.0,-1000000.0,0.0,0.0,0.0,24.0,60.0,84.0,       
3264,欣銓,2008-01-08,392.0,0.0,100156.0,611.0,30948.0,31167.0,-1000000.0,16.0,0.0,74.0,25.0,51.0,60.0,       
3264,欣銓,2008-01-09,869.0,6.0,100156.0,437.0,31374.0,30948.0,-1000000.0,0.0,0.0,30.0,16.0,35.0,51.0,       
3264,欣銓,2008-01-10,277.0,13.0,100156.0,420.0,31218.0,31374.0,-1000000.0,143.0,0.0,45.0,4.0,174.0,35.0,       
3264,欣銓,2008-01-11,200.0,0.0,100200.0,240.0,31178.0,31218.0,-1000000.0,2.0,0.0,34.0,0.0,176.0,174.0,       
3264,欣銓,2008-01-14,182.0,0.0,100200.0,232.0,31128.0,31178.0,-1000000.0,0.0,0.0,5.0,2.0,174.0,176.0,       
3264,欣銓,2008-01-15,617.0,4.0,100200.0,378.0,31363.0,31128.0,-1000000.0,0.0,0.0,57.0,0.0,174.0,174.0,       
3264,欣銓,2008-01-16,785.0,2.0,100200.0,481.0,31665.0,31363.0,-1000000.0,0.0,1.0,0.0,143.0,30.0,174.0,       
3264,欣銓,2008-01-17,174.0,1.0,100200.0,297.0,31541.0,31665.0,-1000000.0,4.0,0.0,76.0,0.0,34.0,30.0,       
3264,欣銓,2008-01-18,212.0,30.0,100200.0,180.0,31543.0,31541.0,-1000000.0,0.0,0.0,17.0,2.0,32.0,34.0,       
3264,欣銓,2008-01-21,154.0,2.0,100200.0,118.0,31577.0,31543.0,-1000000.0,0.0,0.0,3.0,0.0,32.0,32.0,       
3264,欣銓,2008-01-22,198.0,285.0,100200.0,713.0,30777.0,31577.0,-1000000.0,0.0,0.0,0.0,1.0,31.0,32.0,       
3264,欣銓,2008-01-23,587.0,110.0,100200.0,1457.0,29797.0,30777.0,-1000000.0,0.0,0.0,2.0,2.0,29.0,31.0,       
3264,欣銓,2008-01-24,1097.0,119.0,100200.0,1062.0,29713.0,29797.0,-1000000.0,0.0,0.0,3.0,0.0,29.0,29.0,       
3264,欣銓,2008-01-28,875.0,344.0,100200.0,752.0,29955.0,30176.0,-1000000.0,0.0,0.0,0.0,0.0,40.0,40.0,       
3264,欣銓,2008-01-29,1229.0,261.0,100200.0,561.0,30622.0,30215.0,-1000000.0,0.0,0.0,71.0,0.0,40.0,40.0,       
3264,欣銓,2008-01-30,1851.0,49.0,100200.0,436.0,31988.0,30622.0,-1000000.0,0.0,0.0,27.0,0.0,40.0,40.0,       
3264,欣銓,2008-01-31,831.0,73.0,100200.0,912.0,31834.0,31988.0,-1000000.0,0.0,0.0,17.0,0.0,40.0,40.0,       
3264,欣銓,2008-02-01,568.0,208.0,100200.0,529.0,31665.0,31834.0,-1000000.0,2.0,0.0,244.0,0.0,42.0,40.0,       
3264,欣銓,2008-02-12,1263.0,5.0,100200.0,854.0,32064.0,31660.0,-1000000.0,4.0,0.0,120.0,0.0,46.0,42.0,       
3264,欣銓,2008-02-13,790.0,18.0,100200.0,1770.0,31066.0,32064.0,-1000000.0,64.0,0.0,240.0,0.0,110.0,46.0,       
3264,欣銓,2008-02-14,1104.0,31.0,100368.0,918.0,31221.0,31066.0,-1000000.0,9.0,20.0,244.0,47.0,52.0,110.0,       
3264,欣銓,2008-02-15,1053.0,0.0,100368.0,828.0,31446.0,31221.0,-1000000.0,5.0,0.0,211.0,3.0,54.0,52.0,       
3264,欣銓,2008-02-18,1224.0,13.0,100368.0,956.0,31701.0,31446.0,-1000000.0,14.0,0.0,1812.0,2.0,66.0,54.0,       
3264,欣銓,2008-02-19,594.0,7.0,100368.0,680.0,31608.0,31701.0,-1000000.0,0.0,0.0,0.0,23.0,43.0,66.0,       
3264,欣銓,2008-02-20,665.0,6.0,100368.0,535.0,31732.0,31608.0,-1000000.0,0.0,0.0,0.0,1.0,42.0,43.0,       
3264,欣銓,2008-02-21,1336.0,6.0,100368.0,370.0,32692.0,31732.0,-1000000.0,20.0,0.0,860.0,0.0,62.0,42.0,       
3264,欣銓,2008-02-22,533.0,0.0,100368.0,618.0,32607.0,32692.0,-1000000.0,0.0,0.0,24.0,13.0,49.0,62.0,       
3264,欣銓,2008-02-25,1141.0,3.0,100368.0,905.0,32840.0,32607.0,-1000000.0,10.0,0.0,186.0,6.0,53.0,49.0,       
3264,欣銓,2008-02-26,1925.0,15.0,100368.0,1651.0,33099.0,32840.0,-1000000.0,3.0,0.0,310.0,0.0,56.0,53.0,       
3264,欣銓,2008-02-27,1380.0,0.0,100368.0,2026.0,32453.0,33099.0,-1000000.0,48.0,0.0,333.0,1.0,103.0,56.0,       
3264,欣銓,2008-02-29,1455.0,0.0,100368.0,2102.0,31806.0,32453.0,-1000000.0,53.0,0.0,564.0,10.0,146.0,103.0,       
3264,欣銓,2008-03-03,584.0,65.0,100368.0,1178.0,31147.0,31806.0,-1000000.0,0.0,0.0,0.0,49.0,97.0,146.0,       
3264,欣銓,2008-03-04,448.0,11.0,100368.0,648.0,30936.0,31147.0,-1000000.0,1.0,1.0,103.0,23.0,74.0,97.0,       
3264,欣銓,2008-03-05,510.0,6.0,100368.0,597.0,30843.0,30936.0,-1000000.0,0.0,1.0,2.0,42.0,31.0,74.0,       
3264,欣銓,2008-03-06,695.0,3.0,100368.0,751.0,30784.0,30843.0,-1000000.0,3.0,0.0,301.0,10.0,24.0,31.0,       
3264,欣銓,2008-03-07,744.0,11.0,100368.0,991.0,30526.0,30784.0,-1000000.0,22.0,0.0,318.0,3.0,43.0,24.0,       
3264,欣銓,2008-03-10,392.0,159.0,100368.0,469.0,30290.0,30526.0,-1000000.0,0.0,0.0,113.0,12.0,31.0,43.0,       
3264,欣銓,2008-03-11,651.0,17.0,100368.0,685.0,30239.0,30290.0,-1000000.0,0.0,1.0,0.0,1.0,29.0,31.0,       
3264,欣銓,2008-03-12,608.0,20.0,100382.0,879.0,29948.0,30239.0,-1000000.0,1.0,0.0,81.0,2.0,28.0,29.0,       
3264,欣銓,2008-03-13,154.0,194.0,100382.0,232.0,29676.0,29948.0,-1000000.0,0.0,0.0,13.0,6.0,22.0,28.0,       
