stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
2436,偉詮電,2001-01-05,2745.0,5.0,30275.0,2789.0,15051.0,15100.0,1517.0,91.0,0.0,30275.0,293.0,988.0,786.0,
2436,偉詮電,2001-01-08,2851.0,3.0,30275.0,2478.0,15412.0,15042.0,619.0,245.0,2.0,30275.0,32.0,766.0,981.0,
2436,偉詮電,2001-01-09,2958.0,4.0,30275.0,2421.0,15945.0,15412.0,1550.0,161.0,3.0,30275.0,245.0,847.0,766.0,
2436,偉詮電,2001-01-10,2923.0,1.0,30275.0,3131.0,15736.0,15945.0,1710.0,70.0,0.0,30275.0,170.0,947.0,847.0,
2436,偉詮電,2001-01-11,3103.0,2.0,30275.0,2202.0,16633.0,15734.0,397.0,214.0,1.0,30275.0,16.0,737.0,936.0,
2436,偉詮電,2001-01-12,1506.0,25.0,30275.0,1519.0,16593.0,16631.0,82.0,39.0,0.0,30275.0,69.0,763.0,733.0,
2436,偉詮電,2001-01-15,800.0,35.0,30275.0,944.0,16414.0,16593.0,176.0,200.0,5.0,30275.0,3.0,559.0,761.0,
2436,偉詮電,2001-01-16,3455.0,1.0,30275.0,2958.0,16910.0,16414.0,1541.0,109.0,0.0,30275.0,286.0,736.0,559.0,
2436,偉詮電,2001-01-17,3918.0,8.0,30275.0,3775.0,17046.0,16911.0,2132.0,118.0,40.0,30275.0,197.0,775.0,736.0,
2436,偉詮電,2001-01-18,2655.0,18.0,30275.0,3197.0,16489.0,17049.0,3.0,398.0,1.0,30275.0,0.0,379.0,778.0,
2436,偉詮電,2001-01-29,1470.0,11.0,30275.0,1405.0,16553.0,16499.0,0.0,15.0,1.0,30275.0,0.0,360.0,376.0,
2436,偉詮電,2001-01-30,2225.0,3.0,30275.0,1805.0,17074.0,16657.0,1531.0,4.0,0.0,30275.0,116.0,471.0,359.0,
2436,偉詮電,2001-01-31,4435.0,15.0,30275.0,3769.0,17738.0,17087.0,610.0,59.0,0.0,30275.0,213.0,608.0,454.0,
2436,偉詮電,2001-02-01,4198.0,6.0,30275.0,4587.0,17355.0,17750.0,2074.0,78.0,1.0,30275.0,233.0,762.0,608.0,
2436,偉詮電,2001-02-02,3343.0,3.0,30275.0,3264.0,17437.0,17361.0,1272.0,183.0,5.0,30275.0,134.0,706.0,760.0,
2436,偉詮電,2001-02-05,2837.0,4.0,30275.0,2708.0,17508.0,17383.0,0.0,155.0,5.0,30275.0,0.0,546.0,706.0,
2436,偉詮電,2001-02-06,2462.0,5.0,30275.0,2552.0,17469.0,17564.0,757.0,68.0,4.0,30275.0,35.0,509.0,546.0,
2436,偉詮電,2001-02-07,1856.0,3.0,30275.0,2190.0,17132.0,17469.0,1661.0,98.0,1.0,30275.0,150.0,560.0,509.0,
2436,偉詮電,2001-02-08,3828.0,13.0,30275.0,3372.0,17574.0,17131.0,2596.0,104.0,2.0,30275.0,184.0,636.0,558.0,
2436,偉詮電,2001-02-09,5459.0,2.0,30275.0,6096.0,16932.0,17571.0,2127.0,133.0,0.0,30275.0,550.0,1051.0,634.0,
2436,偉詮電,2001-02-12,4303.0,16.0,30275.0,5099.0,16039.0,16851.0,2415.0,123.0,14.0,30275.0,346.0,1193.0,984.0,
2436,偉詮電,2001-02-13,3892.0,8.0,30275.0,3976.0,15894.0,15986.0,1875.0,161.0,12.0,30275.0,149.0,1168.0,1192.0,
2436,偉詮電,2001-02-14,4050.0,105.0,30275.0,3280.0,16553.0,15888.0,0.0,420.0,11.0,30275.0,0.0,737.0,1168.0,
2436,偉詮電,2001-02-15,3680.0,3.0,30275.0,2527.0,17773.0,16623.0,2029.0,111.0,17.0,30275.0,473.0,1081.0,736.0,
2436,偉詮電,2001-02-16,3487.0,0.0,30275.0,2773.0,18428.0,17714.0,254.0,151.0,3.0,30275.0,66.0,993.0,1081.0,
