stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
3625,西勝,2010-05-03,0.0,0.0,8813.0,0.0,0.0,0.0,0.0,0.0,0.0,8813.0,0.0,0.0,0.0,
3625,西勝,2010-05-04,352.0,0.0,8813.0,0.0,352.0,0.0,238.0,0.0,0.0,8813.0,0.0,0.0,0.0,
3625,西勝,2010-05-05,571.0,0.0,8813.0,86.0,837.0,352.0,0.0,0.0,0.0,8813.0,0.0,0.0,0.0,
3625,西勝,2010-05-06,120.0,0.0,8813.0,70.0,887.0,837.0,67.0,5.0,0.0,8813.0,0.0,5.0,0.0,
3625,西勝,2010-05-07,89.0,0.0,8813.0,46.0,930.0,887.0,0.0,0.0,0.0,8813.0,0.0,5.0,5.0,
3625,西勝,2010-05-10,24.0,0.0,8813.0,36.0,918.0,930.0,10.0,0.0,0.0,8813.0,0.0,5.0,5.0,
3625,西勝,2010-05-11,65.0,0.0,8813.0,92.0,891.0,918.0,8.0,0.0,0.0,8813.0,0.0,5.0,5.0,
3625,西勝,2010-05-12,64.0,0.0,8813.0,24.0,931.0,891.0,20.0,0.0,0.0,8813.0,0.0,5.0,5.0,
3625,西勝,2010-05-13,53.0,0.0,8815.0,30.0,954.0,931.0,8.0,0.0,0.0,8815.0,0.0,5.0,5.0,
3625,西勝,2010-05-14,40.0,6.0,8815.0,59.0,929.0,954.0,0.0,0.0,0.0,8815.0,5.0,0.0,5.0,
3625,西勝,2010-05-17,44.0,0.0,8815.0,24.0,949.0,929.0,0.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-18,33.0,0.0,8815.0,33.0,949.0,949.0,0.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-19,44.0,0.0,8815.0,30.0,963.0,949.0,16.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-20,73.0,0.0,8815.0,27.0,1009.0,963.0,0.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-21,57.0,0.0,8815.0,34.0,1032.0,1009.0,0.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-24,5.0,0.0,8815.0,43.0,994.0,1032.0,1.0,0.0,0.0,8815.0,0.0,0.0,0.0,
3625,西勝,2010-05-25,13.0,0.0,8815.0,58.0,949.0,994.0,0.0,0.0,0.0,8815.0,0.0,0.0,0.0,
