stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
5340,建榮,2008-01-02,394.0,0.0,41473.0,464.0,23114.0,23184.0,-1000000.0,2.0,0.0,33.0,0.0,4.0,2.0,       
5340,建榮,2008-01-03,93.0,0.0,41473.0,118.0,23089.0,23114.0,-1000000.0,0.0,0.0,0.0,0.0,4.0,4.0,       
5340,建榮,2008-01-04,66.0,10.0,41473.0,75.0,23070.0,23089.0,-1000000.0,0.0,0.0,6.0,2.0,2.0,4.0,       
5340,建榮,2008-01-07,169.0,0.0,41473.0,142.0,23097.0,23070.0,-1000000.0,0.0,0.0,0.0,0.0,2.0,2.0,       
5340,建榮,2008-01-08,74.0,10.0,41473.0,96.0,23065.0,23097.0,-1000000.0,0.0,0.0,5.0,0.0,2.0,2.0,       
5340,建榮,2008-01-09,89.0,0.0,41473.0,43.0,23111.0,23065.0,-1000000.0,0.0,0.0,0.0,0.0,2.0,2.0,       
5340,建榮,2008-01-10,76.0,476.0,41473.0,14.0,22697.0,23111.0,-1000000.0,0.0,0.0,0.0,0.0,2.0,2.0,       
5340,建榮,2008-01-11,121.0,0.0,41473.0,15.0,22803.0,22697.0,-1000000.0,0.0,0.0,10.0,0.0,2.0,2.0,       
5340,建榮,2008-01-14,40.0,0.0,41473.0,74.0,22769.0,22803.0,-1000000.0,10.0,0.0,0.0,0.0,12.0,2.0,       
5340,建榮,2008-01-15,48.0,0.0,41473.0,190.0,22627.0,22769.0,-1000000.0,10.0,0.0,8.0,0.0,22.0,12.0,       
5340,建榮,2008-01-16,194.0,5.0,41473.0,271.0,22545.0,22627.0,-1000000.0,0.0,0.0,0.0,0.0,22.0,22.0,       
5340,建榮,2008-01-17,27.0,0.0,41473.0,75.0,22497.0,22545.0,-1000000.0,0.0,2.0,2.0,10.0,10.0,22.0,       
5340,建榮,2008-01-18,20.0,0.0,41473.0,22.0,22495.0,22497.0,-1000000.0,0.0,0.0,0.0,10.0,0.0,10.0,       
5340,建榮,2008-01-21,17.0,0.0,41473.0,134.0,22378.0,22495.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-01-22,414.0,0.0,41473.0,509.0,22283.0,22378.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-01-23,395.0,0.0,41473.0,535.0,22143.0,22283.0,-1000000.0,20.0,0.0,1.0,0.0,20.0,0.0,       
5340,建榮,2008-01-24,282.0,10.0,41473.0,350.0,22065.0,22143.0,-1000000.0,15.0,0.0,18.0,10.0,25.0,20.0,       
5340,建榮,2008-01-28,140.0,0.0,41473.0,215.0,22047.0,22122.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-01-29,123.0,0.0,41473.0,104.0,22071.0,22052.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-01-30,102.0,1.0,41473.0,41.0,22131.0,22071.0,-1000000.0,1.0,0.0,0.0,0.0,1.0,0.0,       
5340,建榮,2008-01-31,140.0,0.0,41473.0,211.0,22060.0,22131.0,-1000000.0,0.0,0.0,0.0,0.0,1.0,1.0,       
5340,建榮,2008-02-01,26.0,2.0,41473.0,147.0,21937.0,22060.0,-1000000.0,0.0,0.0,9.0,1.0,0.0,1.0,       
5340,建榮,2008-02-12,477.0,0.0,41473.0,375.0,22039.0,21937.0,-1000000.0,104.0,0.0,35.0,0.0,104.0,0.0,       
5340,建榮,2008-02-13,52.0,0.0,41473.0,101.0,21990.0,22039.0,-1000000.0,45.0,0.0,5.0,1.0,148.0,104.0,       
5340,建榮,2008-02-14,118.0,0.0,41473.0,376.0,21732.0,21990.0,-1000000.0,10.0,0.0,26.0,1.0,157.0,148.0,       
5340,建榮,2008-02-15,131.0,0.0,41473.0,143.0,21720.0,21732.0,-1000000.0,1.0,0.0,0.0,1.0,157.0,157.0,       
5340,建榮,2008-02-18,49.0,0.0,41473.0,203.0,21566.0,21720.0,-1000000.0,0.0,0.0,4.0,21.0,136.0,157.0,       
5340,建榮,2008-02-19,219.0,0.0,41473.0,205.0,21580.0,21566.0,-1000000.0,0.0,0.0,36.0,20.0,116.0,136.0,       
5340,建榮,2008-02-20,92.0,0.0,41473.0,296.0,21376.0,21580.0,-1000000.0,1.0,1.0,15.0,0.0,116.0,116.0,       
5340,建榮,2008-02-21,121.0,0.0,41473.0,553.0,20944.0,21376.0,-1000000.0,12.0,0.0,3.0,16.0,112.0,116.0,       
5340,建榮,2008-02-22,188.0,0.0,41473.0,259.0,20873.0,20944.0,-1000000.0,1.0,0.0,20.0,12.0,101.0,112.0,       
5340,建榮,2008-02-25,173.0,0.0,41473.0,267.0,20779.0,20873.0,-1000000.0,15.0,0.0,22.0,30.0,86.0,101.0,       
5340,建榮,2008-02-26,160.0,31.0,41473.0,478.0,20430.0,20779.0,-1000000.0,0.0,0.0,0.0,0.0,86.0,86.0,       
5340,建榮,2008-02-27,57.0,0.0,41473.0,221.0,20266.0,20430.0,-1000000.0,0.0,0.0,18.0,70.0,16.0,86.0,       
5340,建榮,2008-02-29,125.0,0.0,41473.0,227.0,20164.0,20266.0,-1000000.0,0.0,0.0,0.0,0.0,16.0,16.0,       
5340,建榮,2008-03-03,172.0,0.0,41473.0,148.0,20188.0,20164.0,-1000000.0,0.0,0.0,0.0,16.0,0.0,16.0,       
5340,建榮,2008-03-04,92.0,0.0,41473.0,132.0,20148.0,20188.0,-1000000.0,0.0,0.0,12.0,0.0,0.0,0.0,       
5340,建榮,2008-03-05,114.0,0.0,41473.0,71.0,20191.0,20148.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-06,187.0,18.0,41473.0,279.0,20081.0,20191.0,-1000000.0,0.0,0.0,15.0,0.0,0.0,0.0,       
5340,建榮,2008-03-07,237.0,48.0,41473.0,119.0,20151.0,20081.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-10,256.0,0.0,41473.0,126.0,20281.0,20151.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-11,67.0,0.0,41473.0,101.0,20247.0,20281.0,-1000000.0,0.0,0.0,2.0,0.0,0.0,0.0,       
5340,建榮,2008-03-12,126.0,0.0,41473.0,133.0,20240.0,20247.0,-1000000.0,0.0,0.0,2.0,0.0,0.0,0.0,       
5340,建榮,2008-03-13,44.0,0.0,41473.0,21.0,20263.0,20240.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-14,90.0,80.0,41473.0,20.0,20253.0,20263.0,-1000000.0,0.0,0.0,10.0,0.0,0.0,0.0,       
5340,建榮,2008-03-17,54.0,0.0,41473.0,40.0,20267.0,20253.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-18,32.0,0.0,41473.0,28.0,20271.0,20267.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-19,38.0,446.0,41473.0,90.0,19773.0,20271.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-20,15.0,0.0,41473.0,29.0,19759.0,19773.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,  X    
5340,建榮,2008-03-21,51.0,0.0,41473.0,46.0,19764.0,19759.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,  X    
5340,建榮,2008-03-24,130.0,20.0,41473.0,239.0,19635.0,19764.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0, OX    
5340,建榮,2008-03-25,0.0,20.0,41473.0,65.0,19550.0,19635.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0, OX    
5340,建榮,2008-03-26,0.0,0.0,41473.0,83.0,19467.0,19550.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0, OX    
5340,建榮,2008-03-27,0.0,0.0,41473.0,100.0,19367.0,19467.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-28,54.0,0.0,41473.0,161.0,19260.0,19367.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-03-31,36.0,0.0,41473.0,38.0,19258.0,19260.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-04-01,77.0,0.0,41473.0,219.0,19116.0,19258.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-04-02,118.0,0.0,41473.0,336.0,18898.0,19116.0,-1000000.0,0.0,0.0,73.0,0.0,0.0,0.0,       
5340,建榮,2008-04-03,49.0,0.0,41473.0,136.0,18811.0,18898.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,       
5340,建榮,2008-04-07,103.0,0.0,41473.0,65.0,18849.0,18811.0,-1000000.0,0.0,0.0,7.0,0.0,0.0,0.0,       
5340,建榮,2008-04-08,380.0,0.0,41473.0,197.0,19032.0,18849.0,-1000000.0,0.0,0.0,761.0,0.0,0.0,0.0,       
5340,建榮,2008-04-09,346.0,0.0,41473.0,211.0,19167.0,19032.0,-1000000.0,0.0,0.0,468.0,0.0,0.0,0.0,       
5340,建榮,2008-04-10,224.0,0.0,41473.0,125.0,19266.0,19167.0,-1000000.0,0.0,0.0,2.0,0.0,0.0,0.0,       
5340,建榮,2008-04-11,262.0,0.0,41473.0,146.0,19382.0,19266.0,-1000000.0,0.0,0.0,2.0,0.0,0.0,0.0,       
5340,建榮,2008-04-14,329.0,0.0,41473.0,108.0,19603.0,19382.0,-1000000.0,0.0,0.0,4.0,0.0,0.0,0.0,       
