stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
6143,振曜,2008-01-02,700.0,0.0,12378.0,705.0,8765.0,8770.0,-1000000.0,33.0,0.0,247.0,5.0,70.0,42.0,       
6143,振曜,2008-01-03,272.0,0.0,12378.0,292.0,8745.0,8765.0,-1000000.0,0.0,0.0,0.0,28.0,42.0,70.0,       
6143,振曜,2008-01-04,198.0,0.0,12378.0,333.0,8610.0,8745.0,-1000000.0,12.0,1.0,137.0,2.0,51.0,42.0,       
6143,振曜,2008-01-07,266.0,0.0,12378.0,239.0,8637.0,8610.0,-1000000.0,0.0,0.0,0.0,2.0,49.0,51.0,       
6143,振曜,2008-01-08,529.0,5.0,12378.0,258.0,8903.0,8637.0,-1000000.0,38.0,0.0,81.0,0.0,87.0,49.0,       
6143,振曜,2008-01-09,483.0,0.0,12378.0,561.0,8825.0,8903.0,-1000000.0,15.0,0.0,149.0,34.0,68.0,87.0,       
6143,振曜,2008-01-10,745.0,0.0,12378.0,444.0,9126.0,8825.0,-1000000.0,24.0,0.0,387.0,12.0,80.0,68.0,       
6143,振曜,2008-01-11,683.0,1.0,12378.0,407.0,9401.0,9126.0,-1000000.0,0.0,0.0,0.0,28.0,52.0,80.0,       
6143,振曜,2008-01-14,444.0,0.0,12378.0,390.0,9455.0,9401.0,-1000000.0,0.0,0.0,0.0,5.0,47.0,52.0,       
6143,振曜,2008-01-15,297.0,65.0,12378.0,322.0,9365.0,9455.0,-1000000.0,16.0,0.0,96.0,7.0,56.0,47.0,       
6143,振曜,2008-01-16,168.0,0.0,12378.0,124.0,9409.0,9365.0,-1000000.0,0.0,0.0,0.0,3.0,53.0,56.0,       
6143,振曜,2008-01-17,108.0,1.0,12378.0,113.0,9403.0,9409.0,-1000000.0,4.0,0.0,30.0,11.0,46.0,53.0,       
6143,振曜,2008-01-18,82.0,0.0,12378.0,117.0,9368.0,9403.0,-1000000.0,0.0,1.0,23.0,15.0,30.0,46.0,       
6143,振曜,2008-01-21,104.0,0.0,12378.0,101.0,9371.0,9368.0,-1000000.0,0.0,0.0,29.0,0.0,30.0,30.0,       
6143,振曜,2008-01-22,205.0,0.0,12378.0,203.0,9373.0,9371.0,-1000000.0,0.0,0.0,0.0,2.0,28.0,30.0,       
6143,振曜,2008-01-23,143.0,69.0,12378.0,226.0,9221.0,9373.0,-1000000.0,0.0,0.0,1.0,1.0,27.0,28.0,       
6143,振曜,2008-01-24,248.0,44.0,12378.0,397.0,9028.0,9221.0,-1000000.0,0.0,0.0,3.0,4.0,23.0,27.0,       
6143,振曜,2008-01-28,75.0,0.0,12378.0,106.0,8716.0,8747.0,-1000000.0,1.0,0.0,30.0,0.0,25.0,24.0,       
6143,振曜,2008-01-29,86.0,21.0,12378.0,101.0,8938.0,8974.0,-1000000.0,0.0,0.0,16.0,0.0,25.0,25.0,       
6143,振曜,2008-01-30,31.0,5.0,12378.0,64.0,8900.0,8938.0,-1000000.0,0.0,0.0,5.0,1.0,24.0,25.0,       
6143,振曜,2008-01-31,131.0,18.0,12378.0,251.0,8762.0,8900.0,-1000000.0,3.0,0.0,4.0,1.0,26.0,24.0,       
6143,振曜,2008-02-01,52.0,95.0,12378.0,162.0,8557.0,8762.0,-1000000.0,1.0,0.0,1.0,0.0,27.0,26.0,       
6143,振曜,2008-02-12,82.0,4.0,12378.0,303.0,8331.0,8556.0,-1000000.0,3.0,0.0,8.0,1.0,29.0,27.0,       
6143,振曜,2008-02-13,197.0,98.0,12378.0,458.0,7972.0,8331.0,-1000000.0,0.0,0.0,0.0,2.0,27.0,29.0,       
6143,振曜,2008-02-14,140.0,2.0,12378.0,102.0,8008.0,7972.0,-1000000.0,4.0,0.0,23.0,1.0,30.0,27.0,       
6143,振曜,2008-02-15,190.0,0.0,12378.0,150.0,8048.0,8008.0,-1000000.0,8.0,0.0,12.0,2.0,36.0,30.0,       
