stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
1731,美吾華,2001-09-19,40.0,0.0,17643.0,21.0,3340.0,3321.0,1.0,0.0,0.0,17643.0,0.0,12.0,12.0,
1731,美吾華,2001-09-20,179.0,0.0,17643.0,100.0,3405.0,3326.0,2.0,0.0,0.0,17643.0,13.0,25.0,12.0,
1731,美吾華,2001-09-21,150.0,10.0,17643.0,187.0,3349.0,3396.0,49.0,9.0,10.0,17643.0,28.0,34.0,25.0,
1731,美吾華,2001-09-24,202.0,0.0,17643.0,73.0,3498.0,3369.0,12.0,11.0,0.0,17643.0,3.0,26.0,34.0,
1731,美吾華,2001-09-25,304.0,0.0,17643.0,383.0,3419.0,3498.0,1.0,1.0,0.0,17643.0,0.0,25.0,26.0,
1731,美吾華,2001-09-26,445.0,0.0,17643.0,180.0,3684.0,3419.0,16.0,0.0,0.0,17643.0,1.0,26.0,25.0,
1731,美吾華,2001-09-27,917.0,0.0,17643.0,821.0,3780.0,3684.0,301.0,0.0,0.0,17643.0,205.0,231.0,26.0,
1731,美吾華,2001-09-28,121.0,0.0,17643.0,243.0,3658.0,3780.0,0.0,53.0,0.0,17643.0,6.0,184.0,231.0,
1731,美吾華,2001-10-02,153.0,0.0,17643.0,149.0,3652.0,3648.0,0.0,79.0,0.0,17643.0,0.0,105.0,184.0,
1731,美吾華,2001-10-03,45.0,23.0,17643.0,42.0,3632.0,3652.0,11.0,59.0,0.0,17643.0,11.0,57.0,105.0,
1731,美吾華,2001-10-04,68.0,0.0,17643.0,32.0,3668.0,3632.0,1.0,1.0,0.0,17643.0,4.0,60.0,57.0,
1731,美吾華,2001-10-05,37.0,0.0,17643.0,37.0,3668.0,3668.0,2.0,30.0,0.0,17643.0,5.0,35.0,60.0,
1731,美吾華,2001-10-08,23.0,0.0,17643.0,70.0,3621.0,3668.0,0.0,10.0,0.0,17643.0,0.0,25.0,35.0,
1731,美吾華,2001-10-09,29.0,0.0,17643.0,30.0,3620.0,3621.0,0.0,0.0,0.0,17643.0,0.0,25.0,25.0,
1731,美吾華,2001-10-11,137.0,0.0,17643.0,48.0,3709.0,3620.0,3.0,0.0,0.0,17643.0,9.0,34.0,25.0,
1731,美吾華,2001-10-12,92.0,0.0,17643.0,90.0,3711.0,3709.0,0.0,1.0,0.0,17643.0,0.0,33.0,34.0,
1731,美吾華,2001-10-15,162.0,48.0,17643.0,98.0,3727.0,3711.0,38.0,0.0,0.0,17643.0,2.0,35.0,33.0,
1731,美吾華,2001-10-16,580.0,0.0,17643.0,260.0,4047.0,3727.0,82.0,4.0,0.0,17643.0,24.0,55.0,35.0,
1731,美吾華,2001-10-17,846.0,0.0,17643.0,962.0,3931.0,4047.0,149.0,0.0,0.0,17643.0,336.0,391.0,55.0,
1731,美吾華,2001-10-18,189.0,0.0,17643.0,265.0,3855.0,3931.0,0.0,106.0,0.0,17643.0,0.0,285.0,391.0,
1731,美吾華,2001-10-19,310.0,0.0,17643.0,232.0,3933.0,3855.0,66.0,40.0,0.0,17643.0,50.0,295.0,285.0,
1731,美吾華,2001-10-22,256.0,0.0,17643.0,185.0,4004.0,3933.0,33.0,51.0,0.0,17643.0,9.0,253.0,295.0,
1731,美吾華,2001-10-23,68.0,0.0,17643.0,136.0,3936.0,4004.0,1.0,99.0,0.0,17643.0,0.0,154.0,253.0,
1731,美吾華,2001-10-24,50.0,0.0,17643.0,101.0,3885.0,3936.0,3.0,62.0,0.0,17643.0,0.0,92.0,154.0,
1731,美吾華,2001-10-25,125.0,0.0,17643.0,110.0,3900.0,3885.0,0.0,1.0,0.0,17643.0,0.0,91.0,92.0,
1731,美吾華,2001-10-26,102.0,0.0,17643.0,120.0,3882.0,3900.0,1.0,19.0,0.0,17643.0,0.0,72.0,91.0,
1731,美吾華,2001-10-29,132.0,42.0,17643.0,95.0,3877.0,3882.0,0.0,0.0,0.0,17643.0,0.0,72.0,72.0,
1731,美吾華,2001-10-30,174.0,0.0,17643.0,127.0,3924.0,3877.0,23.0,0.0,0.0,17643.0,0.0,72.0,72.0,
1731,美吾華,2001-10-31,116.0,0.0,17643.0,116.0,3924.0,3924.0,0.0,24.0,0.0,17643.0,0.0,48.0,72.0,
1731,美吾華,2001-11-01,43.0,11.0,17643.0,186.0,3770.0,3924.0,0.0,20.0,0.0,17643.0,0.0,28.0,48.0,
1731,美吾華,2001-11-02,141.0,0.0,17643.0,102.0,3809.0,3770.0,0.0,0.0,0.0,17643.0,0.0,28.0,28.0,
1731,美吾華,2001-11-05,60.0,0.0,17643.0,44.0,3775.0,3759.0,0.0,0.0,0.0,17643.0,0.0,28.0,28.0,
1731,美吾華,2001-11-06,131.0,0.0,17643.0,85.0,3871.0,3825.0,16.0,0.0,0.0,17643.0,0.0,28.0,28.0,
1731,美吾華,2001-11-07,150.0,0.0,17643.0,103.0,3918.0,3871.0,1.0,0.0,0.0,17643.0,0.0,28.0,28.0,
1731,美吾華,2001-11-08,85.0,0.0,17643.0,81.0,3922.0,3918.0,17.0,0.0,0.0,17643.0,0.0,28.0,28.0,
1731,美吾華,2001-11-09,84.0,0.0,17643.0,62.0,3944.0,3922.0,3.0,9.0,0.0,17643.0,0.0,19.0,28.0,
1731,美吾華,2001-11-12,105.0,0.0,17643.0,124.0,3925.0,3944.0,10.0,0.0,0.0,17643.0,0.0,19.0,19.0,
1731,美吾華,2001-11-13,132.0,0.0,17643.0,109.0,3949.0,3926.0,2.0,2.0,0.0,17643.0,0.0,17.0,19.0,
1731,美吾華,2001-11-14,159.0,0.0,17643.0,59.0,4049.0,3949.0,17.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-15,119.0,0.0,17643.0,137.0,4031.0,4049.0,0.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-16,118.0,0.0,17643.0,70.0,4079.0,4031.0,15.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-19,282.0,0.0,17643.0,139.0,4222.0,4079.0,2.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-20,541.0,0.0,17643.0,355.0,4408.0,4222.0,100.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-21,103.0,0.0,17643.0,129.0,4382.0,4408.0,0.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-22,54.0,5.0,17643.0,111.0,4320.0,4382.0,5.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-23,276.0,0.0,17643.0,163.0,4433.0,4320.0,8.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-26,217.0,0.0,17643.0,133.0,4517.0,4433.0,28.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-27,48.0,0.0,17643.0,56.0,4509.0,4517.0,0.0,0.0,0.0,17643.0,0.0,17.0,17.0,
1731,美吾華,2001-11-28,187.0,0.0,17643.0,151.0,4545.0,4509.0,0.0,11.0,0.0,17643.0,0.0,6.0,17.0,
1731,美吾華,2001-11-29,83.0,0.0,17643.0,16.0,4612.0,4545.0,1.0,0.0,0.0,17643.0,0.0,6.0,6.0,
1731,美吾華,2001-11-30,85.0,0.0,17643.0,25.0,4672.0,4612.0,0.0,0.0,0.0,17643.0,0.0,6.0,6.0,
1731,美吾華,2001-12-03,160.0,0.0,17643.0,56.0,4776.0,4672.0,4.0,0.0,0.0,17643.0,0.0,6.0,6.0,
1731,美吾華,2001-12-04,106.0,0.0,17643.0,70.0,4812.0,4776.0,0.0,4.0,0.0,17643.0,0.0,2.0,6.0,
