stock_id,stock_name,date,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Note
9914,美利達,2001-01-05,2607.0,0.0,44616.0,2091.0,19623.0,19107.0,1041.0,67.0,5.0,44616.0,87.0,590.0,575.0,
9914,美利達,2001-01-08,1998.0,0.0,44616.0,1992.0,19616.0,19610.0,479.0,27.0,0.0,44616.0,50.0,603.0,580.0,
9914,美利達,2001-01-09,3194.0,0.0,44616.0,2982.0,19828.0,19616.0,1019.0,122.0,0.0,44616.0,21.0,502.0,603.0,
9914,美利達,2001-01-10,3387.0,32.0,44616.0,3118.0,20065.0,19828.0,399.0,301.0,30.0,44616.0,40.0,211.0,502.0,
9914,美利達,2001-01-11,1443.0,2.0,44616.0,2178.0,19328.0,20065.0,11.0,44.0,0.0,44616.0,0.0,146.0,190.0,
9914,美利達,2001-01-12,637.0,10.0,44616.0,663.0,19494.0,19530.0,129.0,52.0,2.0,44616.0,51.0,143.0,146.0,
9914,美利達,2001-01-15,446.0,0.0,44616.0,445.0,19694.0,19693.0,38.0,26.0,0.0,44616.0,0.0,116.0,142.0,
9914,美利達,2001-01-16,1692.0,27.0,44616.0,1519.0,19840.0,19694.0,742.0,33.0,3.0,44616.0,14.0,94.0,116.0,
9914,美利達,2001-01-17,1669.0,9.0,44616.0,2177.0,19343.0,19860.0,336.0,11.0,0.0,44616.0,13.0,96.0,94.0,
9914,美利達,2001-01-18,2257.0,66.0,44616.0,2292.0,19244.0,19345.0,392.0,28.0,2.0,44616.0,4.0,70.0,96.0,
9914,美利達,2001-01-29,2285.0,0.0,44616.0,2258.0,19260.0,19233.0,931.0,1.0,1.0,44616.0,20.0,88.0,70.0,
9914,美利達,2001-01-30,1219.0,12.0,44616.0,749.0,19824.0,19366.0,22.0,18.0,0.0,44616.0,5.0,65.0,78.0,
9914,美利達,2001-01-31,830.0,3.0,44616.0,884.0,19767.0,19824.0,148.0,2.0,0.0,44616.0,0.0,63.0,65.0,
9914,美利達,2001-02-01,1128.0,0.0,44616.0,1014.0,19881.0,19767.0,194.0,1.0,0.0,44616.0,23.0,81.0,59.0,
9914,美利達,2001-02-02,2709.0,0.0,44616.0,2884.0,19706.0,19881.0,809.0,22.0,0.0,44616.0,10.0,69.0,81.0,
9914,美利達,2001-02-05,4442.0,2.0,44616.0,3899.0,19872.0,19331.0,2051.0,4.0,0.0,44616.0,11.0,71.0,64.0,
9914,美利達,2001-02-06,3908.0,1.0,44616.0,4043.0,20101.0,20237.0,613.0,11.0,0.0,44616.0,0.0,60.0,71.0,
