date,stock_id,dividend_yield,PER,PBR
2005-09-05,1451,7.92,13.72,1.62
2005-09-06,1451,7.97,13.64,1.61
2005-09-07,1451,7.97,13.64,1.61
2005-09-08,1451,7.94,13.7,1.61
2005-09-09,1451,8.1,13.42,1.58
2005-09-12,1451,8.08,13.45,1.58
2005-09-13,1451,8.03,13.53,1.59
2005-09-14,1451,8.03,13.53,1.59
2005-09-15,1451,8.1,13.42,1.58
2005-09-16,1451,8.15,13.34,1.57
2005-09-19,1451,8.21,13.23,1.56
2005-09-20,1451,8.23,13.21,1.55
2005-09-21,1451,8.26,13.15,1.55
2005-09-23,1451,8.81,12.34,1.45
2005-09-26,1451,8.93,12.17,1.43
2005-09-27,1451,9.09,11.96,1.41
2005-09-28,1451,9.13,11.9,1.4
2005-09-29,1451,8.91,12.2,1.44
2005-09-30,1451,8.79,12.36,1.46
2005-10-04,1451,8.83,12.31,1.45
2005-10-05,1451,8.89,12.23,1.44
2005-10-06,1451,8.93,12.17,1.43
2005-10-07,1451,9.05,12.01,1.41
2005-10-11,1451,9.11,11.93,1.4
2005-10-12,1451,9.17,11.85,1.39
2005-10-13,1451,9.09,11.96,1.41
2005-10-14,1451,9.03,12.04,1.42
2005-10-17,1451,9.2,11.82,1.39
2005-10-18,1451,9.24,11.77,1.39
2005-10-19,1451,9.62,11.3,1.33
2005-10-20,1451,9.32,11.66,1.37
2005-10-21,1451,9.32,11.66,1.37
2005-10-24,1451,9.64,11.28,1.33
2005-10-25,1451,9.52,11.41,1.34
2005-10-26,1451,9.24,11.77,1.39
2005-10-27,1451,9.52,11.41,1.34
2005-10-28,1451,9.85,11.03,1.2
2005-10-31,1451,9.71,10.79,1.22
2005-11-01,1451,9.71,10.79,1.22
2005-11-02,1451,9.64,10.86,1.23
2005-11-03,1451,9.64,10.86,1.23
2005-11-04,1451,9.52,10.99,1.24
2005-11-07,1451,9.43,11.1,1.25
2005-11-08,1451,9.28,11.28,1.27
2005-11-09,1451,8.7,12.04,1.36
2005-11-10,1451,8.23,12.72,1.44
2005-11-11,1451,8.06,12.98,1.47
2005-11-14,1451,8.1,12.93,1.46
2005-11-15,1451,8.44,12.41,1.4
2005-11-16,1451,8.53,12.28,1.39
2005-11-17,1451,8.79,11.91,1.34
2005-11-18,1451,8.89,11.78,1.33
2005-11-21,1451,9.09,11.52,1.3
2005-11-22,1451,9.17,11.41,1.29
2005-11-23,1451,9.13,11.47,1.29
2005-11-24,1451,9.09,11.52,1.3
2005-11-25,1451,9.22,11.36,1.28
2005-11-28,1451,9.26,11.31,1.28
2005-11-29,1451,9.3,11.26,1.27
2005-11-30,1451,9.3,11.26,1.27
2005-12-01,1451,9.46,11.07,1.25
2005-12-02,1451,9.39,11.15,1.26
2005-12-05,1451,9.41,11.13,1.26
2005-12-06,1451,9.13,11.47,1.29
2005-12-07,1451,9.13,11.47,1.29
2005-12-08,1451,9.09,11.52,1.3
2005-12-09,1451,9.32,11.23,1.27
2005-12-12,1451,9.2,11.39,1.29
2005-12-13,1451,9.22,11.36,1.28
2005-12-14,1451,9.15,11.44,1.29
2005-12-15,1451,9.11,11.49,1.3
2005-12-16,1451,8.93,11.73,1.32
2005-12-19,1451,8.89,11.78,1.33
2005-12-20,1451,8.89,11.78,1.33
2005-12-21,1451,8.91,11.75,1.33
2005-12-22,1451,9.11,11.49,1.3
2005-12-23,1451,8.97,11.68,1.32
2005-12-26,1451,8.77,11.94,1.35
2005-12-27,1451,8.95,11.7,1.32
2005-12-28,1451,8.89,11.78,1.33
2005-12-29,1451,8.77,11.94,1.35
2005-12-30,1451,8.93,11.73,1.32
2006-01-02,1451,9.03,11.6,1.31
2006-01-03,1451,8.89,11.78,1.33
2006-01-04,1451,8.89,11.78,1.33
2006-01-05,1451,8.89,11.78,1.33
2006-01-06,1451,9.03,11.6,1.31
2006-01-09,1451,8.93,11.73,1.32
2006-01-10,1451,8.93,11.73,1.32
2006-01-11,1451,8.51,12.3,1.39
2006-01-12,1451,8.57,12.23,1.38
2006-01-13,1451,8.66,12.09,1.37
2006-01-16,1451,8.81,11.88,1.34
2006-01-17,1451,8.89,11.78,1.33
2006-01-18,1451,9.22,11.36,1.28
2006-01-19,1451,9.28,11.28,1.27
2006-01-20,1451,9.22,11.36,1.28
2006-01-23,1451,9.32,11.23,1.27
2006-01-24,1451,9.35,11.2,1.26
2006-01-25,1451,9.22,11.36,1.28
2006-02-03,1451,9.09,11.52,1.3
2006-02-06,1451,8.95,11.7,1.32
2006-02-07,1451,8.79,11.91,1.34
2006-02-08,1451,8.99,11.65,1.32
2006-02-09,1451,9.01,11.62,1.31
2006-02-10,1451,9.13,11.47,1.29
2006-02-13,1451,9.35,11.2,1.26
2006-02-14,1451,9.32,11.23,1.27
2006-02-15,1451,9.39,11.15,1.26
2006-02-16,1451,9.35,11.2,1.26
2006-02-17,1451,9.28,11.28,1.27
2006-02-20,1451,9.26,11.31,1.28
2006-02-21,1451,9.28,11.28,1.27
2006-02-22,1451,9.37,11.18,1.26
2006-02-23,1451,9.46,11.07,1.25
2006-02-24,1451,9.41,11.13,1.26
2006-02-27,1451,9.5,11.02,1.24
2006-03-01,1451,9.52,10.99,1.24
2006-03-02,1451,9.5,11.02,1.24
2006-03-03,1451,9.55,10.97,1.24
2006-03-06,1451,9.62,10.89,1.23
2006-03-07,1451,9.66,10.84,1.22
2006-03-08,1451,9.62,10.89,1.23
2006-03-09,1451,9.22,11.36,1.28
2006-03-10,1451,9.28,11.28,1.27
2006-03-13,1451,9.35,11.2,1.26
2006-03-14,1451,9.52,10.99,1.24
2006-03-15,1451,9.59,10.92,1.23
2006-03-16,1451,9.64,10.86,1.23
2006-03-17,1451,9.71,10.79,1.22
2006-03-20,1451,9.73,10.76,1.21
2006-03-21,1451,9.8,10.68,1.21
2006-03-22,1451,9.93,10.55,1.19
2006-03-23,1451,9.95,10.52,1.19
2006-03-24,1451,10.03,10.45,1.18
2006-03-27,1451,10.13,10.34,1.17
2006-03-28,1451,10.13,10.34,1.17
2006-03-29,1451,10.15,10.31,1.16
2006-03-30,1451,10.0,10.47,1.18
2006-03-31,1451,9.95,10.52,1.19
2006-04-03,1451,10.03,10.45,1.14
2006-04-04,1451,10.1,8.72,1.13
2006-04-06,1451,10.0,8.81,1.14
2006-04-07,1451,9.95,8.85,1.15
2006-04-10,1451,9.98,8.83,1.14
2006-04-11,1451,10.0,8.81,1.14
2006-04-12,1451,9.59,9.19,1.19
2006-04-13,1451,9.59,9.19,1.19
2006-04-14,1451,9.55,9.23,1.2
2006-04-17,1451,9.32,9.45,1.22
2006-04-18,1451,9.55,9.23,1.2
2006-04-19,1451,9.66,9.12,1.18
2006-04-20,1451,9.62,9.16,1.19
2006-04-21,1451,9.66,9.12,1.18
2006-04-24,1451,9.76,9.03,1.17
2006-04-25,1451,9.73,9.05,1.17
2006-04-26,1451,7.25,9.12,1.04
2006-04-27,1451,7.35,8.46,1.03
2006-04-28,1451,7.32,8.51,1.03
2006-05-02,1451,7.39,8.42,1.02
2006-05-03,1451,7.41,8.4,1.02
2006-05-04,1451,7.25,8.59,1.04
2006-05-05,1451,7.04,8.84,1.07
2006-05-09,1451,7.16,8.69,1.06
2006-05-10,1451,7.37,8.44,1.03
2006-05-11,1451,7.52,8.28,1.01
2006-05-12,1451,7.61,8.17,0.99
2006-05-15,1451,7.63,8.15,0.99
2006-05-16,1451,7.89,7.88,0.96
2006-05-17,1451,7.92,7.86,0.96
2006-05-18,1451,8.0,7.78,0.95
2006-05-19,1451,7.89,7.88,0.96
2006-05-22,1451,7.96,7.82,0.95
2006-05-23,1451,7.98,7.8,0.95
2006-05-24,1451,8.06,7.72,0.94
2006-05-25,1451,8.02,7.76,0.94
2006-05-26,1451,8.22,7.57,0.92
2006-05-29,1451,8.24,7.55,0.92
2006-05-30,1451,8.5,7.32,0.89
2006-06-01,1451,8.67,7.18,0.87
2006-06-02,1451,8.47,7.34,0.89
2006-06-05,1451,8.77,7.1,0.86
2006-06-06,1451,8.7,7.16,0.87
2006-06-07,1451,8.72,7.14,0.87
2006-06-08,1451,9.01,6.91,0.84
2006-06-09,1451,8.93,6.97,0.85
2006-06-12,1451,8.98,6.93,0.84
2006-06-13,1451,8.98,6.93,0.84
2006-06-14,1451,8.98,6.93,0.84
2006-06-15,1451,8.98,6.93,0.84
2006-06-16,1451,8.88,7.01,0.85
2006-06-19,1451,8.65,7.2,0.87
2006-06-20,1451,8.82,7.05,0.86
2006-06-21,1451,8.85,7.03,0.85
2006-06-22,1451,8.7,7.16,0.87
2006-06-23,1451,8.82,7.05,0.86
2006-06-26,1451,8.75,7.12,0.86
