date,stock_id,dividend_yield,PER,PBR
2005-09-05,1101,5.91,9.67,1.07
2005-09-06,1101,5.9,9.69,1.07
2005-09-07,1101,5.87,9.74,1.07
2005-09-08,1101,5.87,9.74,1.07
2005-09-09,1101,5.91,9.67,1.07
2005-09-12,1101,5.91,9.67,1.07
2005-09-13,1101,5.91,9.67,1.07
2005-09-14,1101,5.91,9.67,1.07
2005-09-15,1101,5.96,9.6,1.06
2005-09-16,1101,5.97,9.57,1.06
2005-09-19,1101,6.42,8.9,0.98
2005-09-20,1101,6.37,9.43,0.99
2005-09-21,1101,6.22,9.65,1.01
2005-09-23,1101,6.14,9.78,1.03
2005-09-26,1101,6.06,9.9,1.04
2005-09-27,1101,5.88,10.2,1.07
2005-09-28,1101,5.74,10.45,1.1
2005-09-29,1101,5.77,10.4,1.15
2005-09-30,1101,5.73,10.48,1.15
2005-10-04,1101,5.71,10.5,1.16
2005-10-05,1101,5.74,10.45,1.15
2005-10-06,1101,5.74,10.45,1.15
2005-10-07,1101,5.71,10.5,1.16
2005-10-11,1101,5.73,10.48,1.15
2005-10-12,1101,5.73,10.48,1.15
2005-10-13,1101,5.69,10.55,1.16
2005-10-14,1101,5.65,10.63,1.17
2005-10-17,1101,5.69,10.55,1.16
2005-10-18,1101,5.77,10.4,1.15
2005-10-19,1101,5.78,10.38,1.14
2005-10-20,1101,5.91,10.15,1.12
2005-10-21,1101,5.94,10.1,1.11
2005-10-24,1101,5.96,10.08,1.11
2005-10-25,1101,5.97,10.05,1.11
2005-10-26,1101,5.94,10.1,1.11
2005-10-27,1101,5.96,10.08,1.11
2005-10-28,1101,5.97,10.05,1.11
2005-10-31,1101,5.83,10.3,1.14
2005-11-01,1101,5.83,10.3,1.1
2005-11-02,1101,5.85,9.81,1.1
2005-11-03,1101,5.87,9.78,1.1
2005-11-04,1101,5.74,10.0,1.12
2005-11-07,1101,5.93,9.69,1.09
2005-11-08,1101,5.77,9.95,1.11
2005-11-09,1101,5.74,10.0,1.12
2005-11-10,1101,5.77,9.95,1.11
2005-11-11,1101,5.78,9.93,1.11
2005-11-14,1101,5.83,9.86,1.1
2005-11-15,1101,5.96,9.64,1.08
2005-11-16,1101,5.93,9.69,1.09
2005-11-17,1101,5.93,9.69,1.09
2005-11-18,1101,5.81,9.88,1.11
2005-11-21,1101,5.9,9.74,1.09
2005-11-22,1101,5.87,9.78,1.1
2005-11-23,1101,5.84,9.83,1.1
2005-11-24,1101,5.88,9.76,1.09
2005-11-25,1101,5.85,9.81,1.1
2005-11-28,1101,5.85,9.81,1.1
2005-11-29,1101,5.87,9.78,1.1
2005-11-30,1101,5.73,10.02,1.12
2005-12-01,1101,5.59,10.26,1.15
2005-12-02,1101,5.56,10.33,1.16
2005-12-05,1101,5.56,10.33,1.16
2005-12-06,1101,5.59,10.26,1.15
2005-12-07,1101,5.56,10.33,1.16
2005-12-08,1101,5.63,10.19,1.14
2005-12-09,1101,5.54,10.36,1.16
2005-12-12,1101,5.58,10.29,1.15
2005-12-13,1101,5.66,10.14,1.14
2005-12-14,1101,5.62,10.22,1.14
2005-12-15,1101,5.56,10.33,1.16
2005-12-16,1101,5.57,10.31,1.15
2005-12-19,1101,5.32,10.79,1.21
2005-12-20,1101,5.38,10.67,1.2
2005-12-21,1101,5.38,10.67,1.2
2005-12-22,1101,5.37,10.69,1.2
2005-12-23,1101,5.27,10.89,1.22
2005-12-26,1101,5.33,10.77,1.21
2005-12-27,1101,5.15,11.15,1.25
2005-12-28,1101,4.97,11.56,1.29
2005-12-29,1101,5.01,11.46,1.28
2005-12-30,1101,5.12,11.22,1.26
2006-01-02,1101,5.22,11.0,1.23
2006-01-03,1101,5.08,11.29,1.26
2006-01-04,1101,5.11,11.24,1.26
2006-01-05,1101,5.07,11.32,1.27
2006-01-06,1101,5.06,11.34,1.27
2006-01-09,1101,5.19,11.05,1.24
2006-01-10,1101,5.17,11.1,1.24
2006-01-11,1101,5.16,11.12,1.25
2006-01-12,1101,5.17,11.1,1.24
2006-01-13,1101,5.04,11.39,1.28
2006-01-16,1101,4.97,11.56,1.29
2006-01-17,1101,5.0,11.48,1.29
2006-01-18,1101,5.08,11.29,1.26
2006-01-19,1101,5.0,11.48,1.29
2006-01-20,1101,5.03,11.41,1.28
2006-01-23,1101,5.04,11.39,1.28
2006-01-24,1101,5.1,11.27,1.26
2006-01-25,1101,5.02,11.44,1.28
2006-02-03,1101,4.83,11.89,1.33
2006-02-06,1101,4.75,12.08,1.35
2006-02-07,1101,4.86,11.82,1.32
2006-02-08,1101,4.9,11.72,1.31
2006-02-09,1101,4.98,11.53,1.29
2006-02-10,1101,5.0,11.48,1.29
2006-02-13,1101,5.02,11.44,1.28
2006-02-14,1101,4.93,11.65,1.3
2006-02-15,1101,5.0,11.48,1.29
2006-02-16,1101,4.94,11.63,1.3
2006-02-17,1101,4.96,11.58,1.3
2006-02-20,1101,4.84,11.87,1.33
2006-02-21,1101,4.9,11.72,1.31
2006-02-22,1101,4.88,11.77,1.32
2006-02-23,1101,4.9,11.72,1.31
2006-02-24,1101,4.88,11.77,1.32
2006-02-27,1101,4.9,11.72,1.31
2006-03-01,1101,4.91,11.7,1.31
2006-03-02,1101,4.8,11.96,1.34
2006-03-03,1101,4.62,12.44,1.39
2006-03-06,1101,4.61,12.46,1.4
2006-03-07,1101,4.57,12.56,1.41
2006-03-08,1101,4.57,12.56,1.41
2006-03-09,1101,4.62,12.44,1.39
2006-03-10,1101,4.67,12.3,1.38
2006-03-13,1101,4.71,12.2,1.37
2006-03-14,1101,4.81,11.94,1.34
2006-03-15,1101,4.85,11.84,1.33
2006-03-16,1101,4.9,11.72,1.31
2006-03-17,1101,4.82,11.91,1.33
2006-03-20,1101,4.86,11.82,1.32
2006-03-21,1101,4.81,11.94,1.34
2006-03-22,1101,4.81,11.94,1.34
2006-03-23,1101,4.85,11.84,1.33
2006-03-24,1101,4.8,11.96,1.34
2006-03-27,1101,4.8,11.96,1.34
2006-03-28,1101,4.87,11.79,1.32
2006-03-29,1101,4.96,11.58,1.3
2006-03-30,1101,4.82,11.91,1.33
2006-03-31,1101,4.8,11.96,1.34
2006-04-03,1101,4.86,11.82,1.32
2006-04-04,1101,4.78,12.01,1.35
2006-04-06,1101,4.81,11.94,1.34
2006-04-07,1101,4.8,11.96,1.34
2006-04-10,1101,4.88,11.77,1.32
2006-04-11,1101,4.9,11.72,1.31
2006-04-12,1101,4.84,11.87,1.33
2006-04-13,1101,4.81,11.94,1.34
2006-04-14,1101,4.8,11.96,1.34
2006-04-17,1101,4.69,12.25,1.37
2006-04-18,1101,4.76,12.06,1.35
2006-04-19,1101,4.77,12.03,1.35
2006-04-20,1101,4.77,12.03,1.35
2006-04-21,1101,4.83,11.89,1.33
2006-04-24,1101,4.79,11.99,1.34
2006-04-25,1101,4.8,11.96,1.34
2006-04-26,1101,4.8,11.96,1.31
2006-04-27,1101,4.72,13.19,1.33
2006-04-28,1101,4.8,12.95,1.31
2006-05-02,1101,4.53,13.73,1.39
2006-05-03,1101,4.37,14.37,1.35
2006-05-04,1101,4.17,13.78,1.41
2006-05-05,1101,4.17,13.78,1.41
2006-05-09,1101,4.38,13.11,1.34
2006-05-10,1101,4.47,12.85,1.32
2006-05-11,1101,4.51,12.73,1.3
2006-05-12,1101,4.51,12.73,1.3
2006-05-15,1101,4.63,12.39,1.27
2006-05-16,1101,4.83,11.89,1.22
2006-05-17,1101,4.73,12.13,1.24
2006-05-18,1101,4.71,12.2,1.25
2006-05-19,1101,4.75,12.08,1.24
2006-05-22,1101,4.92,11.67,1.2
2006-05-23,1101,5.08,11.29,1.16
2006-05-24,1101,5.05,11.36,1.16
2006-05-25,1101,4.91,11.7,1.2
2006-05-26,1101,4.74,12.11,1.24
2006-05-29,1101,4.72,12.18,1.25
2006-05-30,1101,4.41,13.01,1.33
2006-06-01,1101,4.62,12.42,1.27
2006-06-02,1101,4.66,12.32,1.26
2006-06-05,1101,4.9,11.72,1.2
2006-06-06,1101,4.95,11.6,1.19
2006-06-07,1101,5.06,11.34,1.16
2006-06-08,1101,5.44,10.55,1.08
2006-06-09,1101,5.38,10.67,1.09
2006-06-12,1101,5.48,10.48,1.07
2006-06-13,1101,5.65,10.17,1.04
2006-06-14,1101,5.5,10.43,1.07
2006-06-15,1101,5.5,10.43,1.07
2006-06-16,1101,5.29,10.86,1.11
2006-06-19,1101,5.18,11.08,1.13
2006-06-20,1101,5.33,10.77,1.1
2006-06-21,1101,5.36,10.72,1.1
2006-06-22,1101,5.21,11.03,1.13
2006-06-23,1101,5.31,10.81,1.11
2006-06-26,1101,5.22,11.0,1.13
2006-06-27,1101,5.17,11.1,1.14
2006-06-28,1101,5.17,11.1,1.14
2006-06-29,1101,5.07,11.32,1.16
2006-06-30,1101,5.04,11.39,1.17
2006-07-03,1101,4.97,11.56,1.18
2006-07-04,1101,4.95,11.6,1.19
2006-07-05,1101,4.96,11.58,1.24
2006-07-06,1101,5.0,12.06,1.23
2006-07-07,1101,5.03,11.98,1.22
2006-07-10,1101,5.06,11.91,1.22
2006-07-11,1101,4.98,12.11,1.24
2006-07-12,1101,4.87,12.39,1.26
2006-07-13,1101,4.9,12.31,1.26
2006-07-14,1101,5.05,11.93,1.22
2006-07-17,1101,5.15,11.71,1.19
2006-07-18,1101,5.19,11.61,1.18
2006-07-19,1101,5.14,11.73,1.2
2006-07-20,1101,5.17,11.66,1.19
2006-07-21,1101,5.21,11.58,1.18
