date,stock_id,dividend_yield,PER,PBR
2005-09-05,1325,0.0,0.0,0.75
2005-09-06,1325,0.0,0.0,0.75
2005-09-07,1325,0.0,0.0,0.74
2005-09-08,1325,0.0,0.0,0.74
2005-09-09,1325,0.0,0.0,0.75
2005-09-12,1325,0.0,0.0,0.74
2005-09-13,1325,0.0,0.0,0.73
2005-09-14,1325,0.0,0.0,0.73
2005-09-15,1325,0.0,0.0,0.73
2005-09-16,1325,0.0,0.0,0.72
2005-09-19,1325,0.0,0.0,0.72
2005-09-20,1325,0.0,0.0,0.73
2005-09-21,1325,0.0,0.0,0.73
2005-09-23,1325,0.0,0.0,0.73
2005-09-26,1325,0.0,0.0,0.73
2005-09-27,1325,0.0,0.0,0.72
2005-09-28,1325,0.0,0.0,0.72
2005-09-29,1325,0.0,0.0,0.72
2005-09-30,1325,0.0,0.0,0.72
2005-10-04,1325,0.0,0.0,0.73
2005-10-05,1325,0.0,0.0,0.72
2005-10-06,1325,0.0,0.0,0.72
2005-10-07,1325,0.0,0.0,0.77
2005-10-11,1325,0.0,0.0,0.78
2005-10-12,1325,0.0,0.0,0.82
2005-10-13,1325,0.0,0.0,0.78
2005-10-14,1325,0.0,0.0,0.81
2005-10-17,1325,0.0,0.0,0.86
2005-10-18,1325,0.0,0.0,0.92
2005-10-19,1325,0.0,0.0,0.99
2005-10-20,1325,0.0,0.0,1.05
2005-10-21,1325,0.0,0.0,1.12
2005-10-24,1325,0.0,0.0,1.13
2005-10-25,1325,0.0,0.0,1.21
2005-10-26,1325,0.0,0.0,1.21
2005-10-27,1325,0.0,0.0,1.13
2005-10-28,1325,0.0,0.0,1.1
2005-10-31,1325,0.0,0.0,1.04
2005-11-01,1325,0.0,0.0,1.04
2005-11-02,1325,0.0,0.0,1.0
2005-11-03,1325,0.0,0.0,1.06
2005-11-04,1325,0.0,0.0,1.07
2005-11-07,1325,0.0,0.0,1.15
2005-11-08,1325,0.0,0.0,1.2
2005-11-09,1325,0.0,0.0,1.17
2005-11-10,1325,0.0,0.0,1.21
2005-11-11,1325,0.0,0.0,1.2
2005-11-14,1325,0.0,0.0,1.24
2005-11-15,1325,0.0,0.0,1.32
2005-11-16,1325,0.0,0.0,1.38
2005-11-17,1325,0.0,0.0,1.41
2005-11-18,1325,0.0,0.0,1.36
2005-11-21,1325,0.0,0.0,1.3
2005-11-22,1325,0.0,0.0,1.29
2005-11-23,1325,0.0,0.0,1.21
2005-11-24,1325,0.0,0.0,1.23
2005-11-25,1325,0.0,0.0,1.23
2005-11-28,1325,0.0,0.0,1.19
2005-11-29,1325,0.0,0.0,1.17
2005-11-30,1325,0.0,0.0,1.1
2005-12-01,1325,0.0,0.0,1.18
2005-12-02,1325,0.0,0.0,1.15
2005-12-05,1325,0.0,0.0,1.17
2005-12-06,1325,0.0,0.0,1.18
2005-12-07,1325,0.0,0.0,1.16
2005-12-08,1325,0.0,0.0,1.14
2005-12-09,1325,0.0,0.0,1.12
2005-12-12,1325,0.0,0.0,1.13
2005-12-13,1325,0.0,0.0,1.16
2005-12-14,1325,0.0,0.0,1.15
2005-12-15,1325,0.0,0.0,1.17
2005-12-16,1325,0.0,0.0,1.14
2005-12-19,1325,0.0,0.0,1.09
2005-12-20,1325,0.0,0.0,1.07
2005-12-21,1325,0.0,0.0,1.02
2005-12-22,1325,0.0,0.0,1.03
2005-12-23,1325,0.0,0.0,1.04
2005-12-26,1325,0.0,0.0,1.01
2005-12-27,1325,0.0,0.0,1.0
2005-12-28,1325,0.0,0.0,0.99
2005-12-29,1325,0.0,0.0,0.98
2005-12-30,1325,0.0,0.0,1.04
2006-01-02,1325,0.0,0.0,1.05
2006-01-03,1325,0.0,0.0,1.01
2006-01-04,1325,0.0,0.0,1.02
2006-01-05,1325,0.0,0.0,1.02
2006-01-06,1325,0.0,0.0,1.06
2006-01-09,1325,0.0,0.0,1.13
2006-01-10,1325,0.0,0.0,1.1
2006-01-11,1325,0.0,0.0,1.16
2006-01-12,1325,0.0,0.0,1.12
2006-01-13,1325,0.0,0.0,1.11
2006-01-16,1325,0.0,0.0,1.11
2006-01-17,1325,0.0,0.0,1.08
2006-01-18,1325,0.0,0.0,1.06
2006-01-19,1325,0.0,0.0,1.05
2006-01-20,1325,0.0,0.0,1.06
2006-01-23,1325,0.0,0.0,1.0
2006-01-24,1325,0.0,0.0,1.02
2006-01-25,1325,0.0,0.0,1.02
2006-02-03,1325,0.0,0.0,1.09
2006-02-06,1325,0.0,0.0,1.05
2006-02-07,1325,0.0,0.0,1.02
2006-02-08,1325,0.0,0.0,1.04
2006-02-09,1325,0.0,0.0,1.03
2006-02-10,1325,0.0,0.0,1.04
2006-02-13,1325,0.0,0.0,1.11
2006-02-14,1325,0.0,0.0,1.11
2006-02-15,1325,0.0,0.0,1.09
2006-02-16,1325,0.0,0.0,1.11
2006-02-17,1325,0.0,0.0,1.15
2006-02-20,1325,0.0,0.0,1.19
2006-02-21,1325,0.0,0.0,1.12
2006-02-22,1325,0.0,0.0,1.09
2006-02-23,1325,0.0,0.0,1.11
2006-02-24,1325,0.0,0.0,1.08
2006-02-27,1325,0.0,0.0,1.09
2006-03-01,1325,0.0,0.0,1.13
2006-03-02,1325,0.0,0.0,1.11
2006-03-03,1325,0.0,0.0,1.09
2006-03-06,1325,0.0,0.0,1.09
2006-03-07,1325,0.0,0.0,1.12
2006-03-08,1325,0.0,0.0,1.1
2006-03-09,1325,0.0,0.0,1.12
2006-03-10,1325,0.0,0.0,1.19
2006-03-13,1325,0.0,0.0,1.11
2006-03-14,1325,0.0,0.0,1.09
2006-03-15,1325,0.0,0.0,1.09
2006-03-16,1325,0.0,0.0,1.09
2006-03-17,1325,0.0,0.0,1.09
2006-03-20,1325,0.0,0.0,1.05
2006-03-21,1325,0.0,0.0,1.02
2006-03-22,1325,0.0,0.0,1.02
2006-03-23,1325,0.0,0.0,1.02
2006-03-24,1325,0.0,0.0,1.0
2006-03-27,1325,0.0,0.0,1.02
2006-03-28,1325,0.0,0.0,1.02
2006-03-29,1325,0.0,0.0,1.01
2006-03-30,1325,0.0,0.0,1.0
2006-03-31,1325,0.0,0.0,0.99
2006-04-03,1325,0.0,0.0,0.95
2006-04-04,1325,0.0,0.0,0.94
2006-04-06,1325,0.0,0.0,1.0
2006-04-07,1325,0.0,0.0,0.97
2006-04-10,1325,0.0,0.0,0.96
2006-04-11,1325,0.0,0.0,0.96
2006-04-12,1325,0.0,0.0,0.96
2006-04-13,1325,0.0,0.0,0.96
2006-04-14,1325,0.0,0.0,0.96
2006-04-17,1325,0.0,0.0,0.96
2006-04-18,1325,0.0,0.0,0.97
2006-04-19,1325,0.0,0.0,0.95
2006-04-20,1325,0.0,0.0,0.94
2006-04-21,1325,0.0,0.0,0.95
2006-04-24,1325,0.0,0.0,0.93
2006-04-25,1325,0.0,0.0,0.93
2006-04-26,1325,1.69,0.0,0.9
2006-04-27,1325,1.71,29.25,0.89
2006-04-28,1325,1.72,29.13,0.89
2006-05-02,1325,1.75,28.63,0.88
2006-05-03,1325,1.78,28.13,0.85
2006-05-04,1325,1.82,25.0,0.83
2006-05-05,1325,1.81,25.11,0.83
2006-05-09,1325,1.84,24.66,0.82
2006-05-10,1325,1.88,24.2,0.8
2006-05-11,1325,1.88,24.2,0.8
2006-05-12,1325,1.87,24.32,0.81
2006-05-15,1325,1.79,25.45,0.85
2006-05-16,1325,1.84,24.66,0.82
2006-05-17,1325,1.89,24.09,0.8
2006-05-18,1325,1.87,24.32,0.81
2006-05-19,1325,1.88,24.2,0.8
2006-05-22,1325,1.9,23.86,0.79
2006-05-23,1325,1.91,23.75,0.79
2006-05-24,1325,1.79,25.34,0.84
2006-05-25,1325,1.68,27.05,0.9
2006-05-26,1325,1.76,25.8,0.86
2006-05-29,1325,1.82,25.0,0.83
2006-05-30,1325,1.87,24.32,0.81
2006-06-01,1325,1.85,24.55,0.82
2006-06-02,1325,1.87,24.32,0.81
2006-06-05,1325,1.8,25.23,0.84
