date,stock_id,dividend_yield,PER,PBR
2005-09-05,1229,5.15,10.22,0.78
2005-09-06,1229,5.13,10.26,0.78
2005-09-07,1229,5.22,10.09,0.77
2005-09-08,1229,5.17,10.18,0.78
2005-09-09,1229,5.24,10.04,0.77
2005-09-12,1229,5.24,10.04,0.77
2005-09-13,1229,5.29,9.96,0.76
2005-09-14,1229,5.29,9.96,0.76
2005-09-15,1229,5.36,9.82,0.75
2005-09-16,1229,5.38,9.78,0.75
2005-09-19,1229,5.33,9.87,0.75
2005-09-20,1229,5.31,9.91,0.76
2005-09-21,1229,5.31,9.91,0.76
2005-09-23,1229,5.41,9.74,0.74
2005-09-26,1229,5.38,9.78,0.75
2005-09-27,1229,5.41,9.74,0.74
2005-09-28,1229,5.36,9.82,0.75
2005-09-29,1229,5.29,9.96,0.76
2005-09-30,1229,5.29,9.96,0.76
2005-10-04,1229,5.31,9.91,0.76
2005-10-05,1229,5.26,10.0,0.76
2005-10-06,1229,5.29,9.96,0.76
2005-10-07,1229,5.36,9.82,0.75
2005-10-11,1229,5.36,9.82,0.75
2005-10-12,1229,5.41,9.74,0.74
2005-10-13,1229,5.38,9.78,0.75
2005-10-14,1229,5.43,9.69,0.74
2005-10-17,1229,5.45,9.65,0.74
2005-10-18,1229,5.45,9.65,0.74
2005-10-19,1229,5.58,9.43,0.72
2005-10-20,1229,5.58,9.43,0.72
2005-10-21,1229,5.58,9.43,0.72
2005-10-24,1229,5.63,9.34,0.71
2005-10-25,1229,5.61,9.39,0.72
2005-10-26,1229,5.69,9.25,0.71
2005-10-27,1229,5.63,9.34,0.71
2005-10-28,1229,5.69,9.25,0.71
2005-10-31,1229,5.63,9.34,0.71
2005-11-01,1229,5.63,9.34,0.69
2005-11-02,1229,5.56,15.88,0.7
2005-11-03,1229,5.58,15.81,0.7
2005-11-04,1229,5.69,15.51,0.69
2005-11-07,1229,5.74,15.37,0.68
2005-11-08,1229,5.8,15.22,0.67
2005-11-09,1229,5.71,15.44,0.68
2005-11-10,1229,5.66,15.59,0.69
2005-11-11,1229,5.61,15.74,0.7
2005-11-14,1229,5.66,15.59,0.69
2005-11-15,1229,5.71,15.44,0.68
2005-11-16,1229,5.71,15.44,0.68
2005-11-17,1229,5.71,15.44,0.68
2005-11-18,1229,5.69,15.51,0.69
2005-11-21,1229,5.69,15.51,0.69
2005-11-22,1229,5.69,15.51,0.69
2005-11-23,1229,5.66,15.59,0.69
2005-11-24,1229,5.69,15.51,0.69
2005-11-25,1229,5.74,15.37,0.68
2005-11-28,1229,5.63,15.66,0.69
2005-11-29,1229,5.63,15.66,0.69
2005-11-30,1229,5.53,15.96,0.71
2005-12-01,1229,5.61,15.74,0.7
2005-12-02,1229,5.63,15.66,0.69
2005-12-05,1229,5.58,15.81,0.7
2005-12-06,1229,5.41,16.32,0.72
2005-12-07,1229,5.38,16.4,0.72
2005-12-08,1229,5.48,16.1,0.71
2005-12-09,1229,5.45,16.18,0.71
2005-12-12,1229,5.41,16.32,0.72
2005-12-13,1229,5.38,16.4,0.72
2005-12-14,1229,5.15,17.13,0.76
2005-12-15,1229,5.17,17.06,0.75
2005-12-16,1229,5.15,17.13,0.76
2005-12-19,1229,5.0,17.65,0.78
2005-12-20,1229,5.0,17.65,0.78
2005-12-21,1229,4.94,17.87,0.79
2005-12-22,1229,5.08,17.35,0.77
2005-12-23,1229,4.98,17.72,0.78
2005-12-26,1229,4.84,18.24,0.81
2005-12-27,1229,4.84,18.24,0.81
2005-12-28,1229,4.82,18.31,0.81
2005-12-29,1229,4.88,18.09,0.8
2005-12-30,1229,4.84,18.24,0.81
2006-01-02,1229,4.96,17.79,0.79
2006-01-03,1229,4.82,18.31,0.81
2006-01-04,1229,4.9,18.01,0.8
2006-01-05,1229,4.76,18.53,0.82
2006-01-06,1229,4.46,19.78,0.87
2006-01-09,1229,4.44,19.85,0.88
2006-01-10,1229,4.53,19.49,0.86
2006-01-11,1229,4.48,19.71,0.87
