date,stock_id,dividend_yield,PER,PBR
2005-09-05,1463,8.33,22.22,0.57
2005-09-06,1463,8.49,21.81,0.56
2005-09-07,1463,8.4,22.04,0.56
2005-09-08,1463,8.47,21.85,0.56
2005-09-09,1463,8.55,21.67,0.55
2005-09-12,1463,8.55,21.67,0.55
2005-09-13,1463,8.77,21.11,0.54
2005-09-14,1463,8.8,21.04,0.54
2005-09-15,1463,8.82,21.0,0.54
2005-09-16,1463,9.35,19.81,0.51
2005-09-19,1463,9.21,20.11,0.51
2005-09-20,1463,9.17,20.19,0.52
2005-09-21,1463,9.35,19.81,0.51
2005-09-23,1463,9.63,19.22,0.49
2005-09-26,1463,9.65,19.19,0.49
2005-09-27,1463,9.65,19.19,0.49
2005-09-28,1463,9.77,18.96,0.49
2005-09-29,1463,9.38,19.74,0.51
2005-09-30,1463,9.26,20.0,0.51
2005-10-04,1463,9.21,20.11,0.51
2005-10-05,1463,9.47,19.56,0.5
2005-10-06,1463,9.51,19.48,0.5
2005-10-07,1463,9.56,19.37,0.5
2005-10-11,1463,9.62,19.26,0.49
2005-10-12,1463,9.63,19.22,0.49
2005-10-13,1463,9.65,19.19,0.49
2005-10-14,1463,9.28,19.96,0.51
2005-10-17,1463,9.45,19.59,0.5
2005-10-18,1463,9.54,19.41,0.5
2005-10-19,1463,9.6,19.3,0.49
2005-10-20,1463,9.62,19.26,0.49
2005-10-21,1463,9.67,19.15,0.49
2005-10-24,1463,9.69,19.11,0.49
2005-10-25,1463,9.9,18.7,0.48
2005-10-26,1463,10.02,18.48,0.47
2005-10-27,1463,10.02,18.48,0.47
2005-10-28,1463,10.06,18.41,0.47
2005-10-31,1463,10.06,18.41,0.47
2005-11-01,1463,10.08,18.37,0.47
2005-11-02,1463,9.65,19.19,0.49
2005-11-03,1463,9.65,19.19,0.49
2005-11-04,1463,9.69,19.11,0.48
2005-11-07,1463,9.86,18.78,0.48
2005-11-08,1463,10.02,18.48,0.47
2005-11-09,1463,9.96,18.59,0.47
2005-11-10,1463,9.96,18.59,0.47
2005-11-11,1463,9.62,19.26,0.49
2005-11-14,1463,9.26,20.0,0.51
2005-11-15,1463,9.12,20.3,0.51
2005-11-16,1463,8.93,20.74,0.53
2005-11-17,1463,8.88,20.85,0.53
2005-11-18,1463,8.77,21.11,0.54
2005-11-21,1463,8.77,21.11,0.54
2005-11-22,1463,8.9,20.81,0.53
2005-11-23,1463,9.14,20.26,0.51
2005-11-24,1463,9.09,20.37,0.52
2005-11-25,1463,9.11,20.33,0.52
2005-11-28,1463,9.12,20.3,0.51
2005-11-29,1463,9.14,20.26,0.51
2005-11-30,1463,9.21,20.11,0.51
2005-12-01,1463,9.31,19.89,0.5
2005-12-02,1463,9.38,19.74,0.5
2005-12-05,1463,9.45,19.59,0.5
2005-12-06,1463,9.52,19.44,0.49
2005-12-07,1463,9.56,19.37,0.49
2005-12-08,1463,9.56,19.37,0.49
2005-12-09,1463,9.6,19.3,0.49
2005-12-12,1463,9.26,20.0,0.51
2005-12-13,1463,9.09,20.37,0.52
2005-12-14,1463,9.09,20.37,0.52
2005-12-15,1463,9.17,20.19,0.51
2005-12-16,1463,9.29,19.93,0.51
2005-12-19,1463,9.26,20.0,0.51
2005-12-20,1463,9.11,20.33,0.52
2005-12-21,1463,9.26,20.0,0.51
2005-12-22,1463,9.4,19.7,0.5
2005-12-23,1463,9.4,19.7,0.5
2005-12-26,1463,9.52,19.44,0.49
2005-12-27,1463,9.54,19.41,0.49
2005-12-28,1463,9.54,19.41,0.49
2005-12-29,1463,9.54,19.41,0.49
2005-12-30,1463,9.45,19.59,0.5
2006-01-02,1463,9.47,19.56,0.5
2006-01-03,1463,9.63,19.22,0.49
2006-01-04,1463,9.77,18.96,0.48
2006-01-05,1463,9.63,19.22,0.49
2006-01-06,1463,9.62,19.26,0.49
2006-01-09,1463,9.54,19.41,0.49
2006-01-10,1463,9.58,19.33,0.49
2006-01-11,1463,9.62,19.26,0.49
2006-01-12,1463,9.6,19.3,0.49
2006-01-13,1463,9.88,18.74,0.48
2006-01-16,1463,9.84,18.81,0.48
2006-01-17,1463,10.0,18.52,0.47
2006-01-18,1463,10.18,18.19,0.46
2006-01-19,1463,10.16,18.22,0.46
2006-01-20,1463,10.04,18.44,0.47
2006-01-23,1463,10.12,18.3,0.46
2006-01-24,1463,10.0,18.52,0.47
2006-01-25,1463,10.02,18.48,0.47
2006-02-03,1463,10.0,18.52,0.47
2006-02-06,1463,9.92,18.67,0.47
2006-02-07,1463,10.0,18.52,0.47
2006-02-08,1463,10.02,18.48,0.47
2006-02-09,1463,10.02,18.48,0.47
2006-02-10,1463,10.06,18.41,0.47
2006-02-13,1463,10.08,18.37,0.47
2006-02-14,1463,10.08,18.37,0.47
2006-02-15,1463,10.06,18.41,0.47
2006-02-16,1463,10.16,18.22,0.46
2006-02-17,1463,10.2,18.15,0.46
2006-02-20,1463,10.37,17.85,0.45
2006-02-21,1463,10.29,18.0,0.46
2006-02-22,1463,10.25,18.07,0.46
2006-02-23,1463,10.42,17.78,0.45
2006-02-24,1463,10.48,17.67,0.45
2006-02-27,1463,10.5,17.63,0.45
2006-03-01,1463,10.53,17.59,0.45
2006-03-02,1463,10.53,17.59,0.45
2006-03-03,1463,10.57,17.52,0.44
2006-03-06,1463,10.5,17.63,0.45
2006-03-07,1463,10.68,17.33,0.44
2006-03-08,1463,10.73,17.26,0.44
2006-03-09,1463,10.55,17.56,0.45
2006-03-10,1463,10.68,17.33,0.44
