date,stock_id,dividend_yield,PER,PBR
2008-08-15,1338,3.49,12.64,1.51
2010-12-25,1338,3.56,12.42,1.49
2012-12-19,1338,0.0,9.4,1.52
2012-12-20,1338,0.0,10.09,1.49
2012-12-21,1338,0.0,9.99,1.47
2012-12-22,1338,0.0,10.27,1.51
2012-12-24,1338,0.0,10.24,1.51
2012-12-25,1338,1.94,10.33,1.52
2012-12-26,1338,1.94,10.35,1.53
2012-12-27,1338,1.94,10.35,1.53
2012-12-28,1338,1.92,10.47,1.54
2013-01-02,1338,1.94,10.33,1.52
2013-01-03,1338,1.95,10.31,1.52
2013-01-04,1338,1.97,10.21,1.51
2013-01-07,1338,1.96,10.23,1.51
2013-01-08,1338,1.97,10.17,1.5
2013-01-09,1338,1.98,10.13,1.49
2013-01-11,1338,1.95,10.31,1.52
2013-01-14,1338,1.95,10.31,1.52
2013-01-15,1338,1.96,10.24,1.51
2013-01-16,1338,1.96,10.24,1.51
2013-01-17,1338,1.97,10.21,1.51
2013-01-18,1338,1.95,10.32,1.52
2013-01-21,1338,1.95,10.28,1.52
2013-01-22,1338,1.93,10.41,1.54
2013-01-23,1338,1.93,10.4,1.53
2013-01-24,1338,1.92,10.48,1.54
2013-01-25,1338,1.92,10.44,1.54
2013-01-28,1338,1.91,10.5,1.55
2013-01-29,1338,1.91,10.51,1.55
2013-01-30,1338,1.92,10.48,1.54
2013-01-31,1338,1.93,10.43,1.54
2013-02-01,1338,1.92,10.44,1.54
2013-02-04,1338,1.8,11.16,1.65
2013-02-05,1338,1.8,11.15,1.64
2013-02-06,1338,1.71,11.73,1.73
2013-02-18,1338,1.7,11.81,1.74
2013-02-19,1338,1.74,11.54,1.7
2013-02-20,1338,1.73,11.63,1.71
2013-02-21,1338,1.74,11.51,1.7
2013-02-22,1338,1.76,11.39,1.68
2013-02-23,1338,1.76,11.42,1.68
2013-02-25,1338,1.79,11.19,1.65
2013-02-26,1338,1.81,11.11,1.64
2013-02-27,1338,1.76,11.38,1.68
2013-03-01,1338,1.77,11.34,1.67
2013-03-04,1338,1.78,11.3,1.67
2013-03-05,1338,1.79,11.22,1.65
2013-03-06,1338,1.75,11.46,1.69
2013-03-07,1338,1.75,11.46,1.69
2013-03-08,1338,1.76,11.41,1.68
2013-03-11,1338,1.76,11.41,1.68
2013-03-12,1338,1.79,11.24,1.66
2013-03-13,1338,1.79,11.22,1.65
2013-03-14,1338,1.81,11.08,1.63
2013-03-15,1338,1.83,10.98,1.62
2013-03-18,1338,1.89,10.6,1.56
2013-03-19,1338,1.88,10.67,1.57
2013-03-20,1338,1.89,10.64,1.57
2013-03-21,1338,1.88,10.7,1.58
2013-03-22,1338,1.89,10.63,1.57
2013-03-25,1338,1.88,10.7,1.58
2013-03-26,1338,3.14,10.66,1.57
2013-03-27,1338,3.16,10.59,1.33
2013-03-28,1338,3.13,18.04,1.34
2013-03-29,1338,3.13,18.06,1.34
2013-04-01,1338,3.14,17.95,1.33
2013-04-02,1338,3.17,17.81,1.32
2013-04-03,1338,3.18,17.72,1.32
2013-04-08,1338,3.25,17.38,1.29
2013-04-09,1338,3.27,17.25,1.28
2013-04-10,1338,3.18,17.72,1.32
2013-04-11,1338,3.16,17.83,1.32
2013-04-12,1338,3.16,17.83,1.32
2013-04-15,1338,3.14,17.95,1.33
2013-04-16,1338,3.14,17.95,1.33
2013-04-17,1338,3.19,17.67,1.31
2013-04-18,1338,3.2,17.65,1.31
2013-04-19,1338,3.26,17.31,1.29
2013-04-22,1338,3.22,17.52,1.3
2013-04-23,1338,3.26,17.29,1.28
2013-04-24,1338,3.25,17.38,1.29
2013-04-25,1338,3.29,17.16,1.27
2013-04-26,1338,3.23,17.49,1.3
2013-04-29,1338,3.26,17.31,1.29
2013-04-30,1338,3.26,17.34,1.29
2013-05-02,1338,3.33,16.93,1.26
2013-05-03,1338,3.36,16.77,1.25
2013-05-06,1338,3.35,16.84,1.26
2013-05-07,1338,3.33,16.93,1.27
2013-05-08,1338,3.29,17.16,1.28
2013-05-09,1338,3.29,17.13,1.28
2013-05-10,1338,3.3,17.11,1.28
2013-05-13,1338,3.29,17.18,1.23
2013-05-14,1338,3.47,16.28,1.17
2013-05-15,1338,3.61,15.64,1.12
2013-05-16,1338,3.52,16.03,1.15
2013-05-17,1338,3.5,16.14,1.16
2013-05-20,1338,3.52,16.05,1.15
2013-05-21,1338,3.56,15.87,1.14
2013-05-22,1338,3.54,15.94,1.14
2013-05-23,1338,3.57,15.8,1.13
2013-05-24,1338,3.62,15.58,1.12
2013-05-27,1338,3.47,16.28,1.17
2013-05-28,1338,3.24,17.4,1.25
2013-05-29,1338,3.2,17.65,1.26
2013-05-30,1338,3.24,17.43,1.25
2013-05-31,1338,3.32,17.02,1.22
2013-06-03,1338,3.37,16.75,1.2
2013-06-04,1338,3.37,16.75,1.2
2013-06-05,1338,3.4,16.61,1.19
2013-06-06,1338,3.42,16.52,1.18
2013-06-07,1338,3.44,16.41,1.18
2013-06-10,1338,3.45,16.34,1.17
2013-06-11,1338,3.45,16.37,1.17
2013-06-13,1338,3.46,16.3,1.17
2013-06-14,1338,3.5,16.12,1.15
2013-06-17,1338,3.38,16.68,1.2
2013-06-18,1338,3.38,16.7,1.2
2013-06-19,1338,3.33,16.93,1.21
2013-06-20,1338,3.33,16.93,1.21
2013-06-21,1338,3.38,16.68,1.2
2013-06-24,1338,3.39,16.64,1.19
2013-06-25,1338,3.52,16.03,1.15
2013-06-26,1338,3.47,16.25,1.16
2013-06-27,1338,3.41,16.55,1.19
2013-06-28,1338,3.39,16.66,1.19
2013-07-01,1338,3.36,16.79,1.2
2013-07-02,1338,3.31,17.04,1.22
2013-07-03,1338,3.32,17.02,1.22
2013-07-04,1338,3.35,16.86,1.21
2013-07-05,1338,3.3,17.09,1.22
2013-07-08,1338,3.25,17.36,1.24
2013-07-09,1338,3.24,17.43,1.25
2013-07-10,1338,3.57,15.82,1.13
2013-07-11,1338,3.6,15.67,1.12
2013-07-12,1338,3.65,15.46,1.11
2013-07-15,1338,3.6,15.69,1.12
2013-07-16,1338,3.58,15.76,1.13
2013-07-17,1338,3.57,15.8,1.13
2013-07-18,1338,3.62,15.6,1.12
2013-07-19,1338,3.6,15.69,1.12
2013-07-22,1338,3.62,15.6,1.12
2013-07-23,1338,3.6,15.67,1.12
2013-07-24,1338,3.64,15.51,1.11
2013-07-25,1338,3.63,15.55,1.11
2013-07-26,1338,3.47,16.25,1.16
2013-07-29,1338,3.47,16.25,1.16
2013-07-30,1338,3.5,16.14,1.16
2013-07-31,1338,3.59,15.71,1.13
2013-08-01,1338,3.62,15.58,1.12
2013-08-02,1338,3.68,15.35,1.1
2013-08-05,1338,3.62,15.58,1.12
2013-08-06,1338,3.5,16.14,1.16
2013-08-07,1338,3.46,16.3,1.17
2013-08-08,1338,3.24,17.43,1.25
2013-08-09,1338,3.23,17.47,1.25
2013-08-12,1338,3.36,16.82,1.21
2013-08-13,1338,3.35,16.84,1.19
2013-08-14,1338,3.39,21.71,1.18
2013-08-15,1338,3.47,21.18,1.15
2013-08-16,1338,3.45,21.32,1.16
2013-08-19,1338,3.38,21.76,1.18
2013-08-20,1338,3.46,21.26,1.15
2013-08-22,1338,3.45,21.29,1.16
2013-08-23,1338,3.51,20.94,1.14
2013-08-26,1338,3.54,20.79,1.13
2013-08-27,1338,3.46,21.26,1.15
2013-08-28,1338,3.5,21.0,1.14
2013-08-29,1338,3.5,21.03,1.14
2013-08-30,1338,3.5,21.03,1.14
2013-09-02,1338,3.5,21.0,1.14
2013-09-03,1338,3.51,20.97,1.14
2013-09-04,1338,3.54,20.79,1.13
2013-09-05,1338,3.52,20.88,1.13
2013-09-06,1338,3.52,20.88,1.13
2013-09-09,1338,3.33,22.06,1.2
2013-09-10,1338,3.36,21.85,1.19
2013-09-11,1338,3.36,21.85,1.19
2013-09-12,1338,3.26,22.59,1.23
2013-09-13,1338,3.21,22.88,1.24
2013-09-14,1338,3.28,22.41,1.22
2013-09-16,1338,3.22,22.85,1.24
2013-09-17,1338,3.14,23.41,1.27
2013-09-18,1338,3.13,23.5,1.28
2013-09-23,1338,3.13,23.5,1.28
2013-09-24,1338,3.09,23.76,1.29
2013-09-25,1338,3.13,23.5,1.28
2013-09-27,1338,3.12,23.59,1.28
2013-09-30,1338,3.11,23.62,1.28
2013-10-01,1338,3.05,24.15,1.31
2013-10-02,1338,2.88,25.5,1.38
2013-10-04,1338,2.89,25.44,1.38
2013-10-07,1338,2.91,25.24,1.37
2013-10-08,1338,2.92,25.18,1.37
2013-10-09,1338,2.97,24.74,1.34
2013-10-11,1338,3.0,24.5,1.33
2013-10-14,1338,3.05,24.12,1.31
2013-10-15,1338,2.98,24.71,1.34
2013-10-16,1338,2.99,24.59,1.34
2013-10-17,1338,2.99,24.56,1.33
2013-10-18,1338,3.0,24.5,1.33
2013-10-21,1338,3.04,24.18,1.31
2013-10-22,1338,3.09,23.82,1.29
2013-10-23,1338,3.08,23.88,1.3
2013-10-24,1338,3.06,24.0,1.3
2013-10-25,1338,3.08,23.88,1.3
2013-10-28,1338,3.05,24.12,1.31
2013-10-29,1338,3.08,23.88,1.3
2013-10-30,1338,2.98,24.71,1.34
2013-10-31,1338,3.01,24.41,1.33
2013-11-01,1338,3.02,24.38,1.32
2013-11-04,1338,2.99,24.62,1.34
2013-11-05,1338,3.02,24.38,1.32
2013-11-06,1338,3.05,24.15,1.31
2013-11-07,1338,3.03,24.26,1.32
2013-11-08,1338,3.06,24.03,1.31
2013-11-11,1338,3.0,24.5,1.33
2013-11-12,1338,3.0,24.5,1.33
2013-11-13,1338,2.98,24.71,1.45
2013-11-14,1338,2.96,24.07,1.46
2013-11-15,1338,2.9,24.59,1.49
2013-11-18,1338,2.78,25.64,1.55
2013-11-19,1338,2.76,25.81,1.57
2013-11-20,1338,2.69,26.5,1.61
2013-11-21,1338,2.74,25.95,1.57
2013-11-22,1338,2.74,25.98,1.58
2013-11-25,1338,2.73,26.13,1.58
2013-11-26,1338,2.74,26.01,1.58
2013-11-27,1338,2.75,25.93,1.57
2013-11-28,1338,2.74,25.98,1.58
2013-11-29,1338,2.75,25.93,1.57
2013-12-02,1338,2.64,26.95,1.63
2013-12-03,1338,2.68,26.55,1.61
2013-12-04,1338,2.7,26.38,1.6
2013-12-05,1338,2.67,26.64,1.62
2013-12-06,1338,2.69,26.44,1.6
2013-12-09,1338,2.7,26.38,1.6
2013-12-10,1338,2.63,27.07,1.64
2013-12-11,1338,2.66,26.78,1.62
2013-12-12,1338,2.67,26.67,1.62
2013-12-13,1338,2.63,27.04,1.64
2013-12-16,1338,2.64,26.95,1.63
2013-12-17,1338,2.66,26.78,1.62
2013-12-18,1338,2.67,26.64,1.62
2013-12-19,1338,2.68,26.61,1.61
2013-12-20,1338,2.72,26.21,1.59
2013-12-23,1338,2.68,26.58,1.61
2013-12-24,1338,2.66,26.75,1.62
2013-12-25,1338,2.5,28.49,1.73
2013-12-26,1338,2.34,30.48,1.85
2013-12-27,1338,2.33,30.63,1.86
2013-12-30,1338,2.38,29.91,1.81
2013-12-31,1338,2.43,29.34,1.78
2014-01-02,1338,2.38,29.91,1.81
2014-01-03,1338,2.38,29.91,1.81
2014-01-06,1338,2.4,29.63,1.8
2014-01-07,1338,2.42,29.49,1.79
2014-01-08,1338,2.36,30.2,1.83
2014-01-09,1338,2.43,29.34,1.78
2014-01-10,1338,2.27,31.34,1.9
2014-01-13,1338,2.34,30.48,1.85
2014-01-14,1338,2.36,30.2,1.83
2014-01-15,1338,2.34,30.48,1.85
2014-01-16,1338,2.36,30.2,1.83
2014-01-17,1338,2.36,30.2,1.83
2014-01-20,1338,2.24,31.77,1.93
2014-01-21,1338,2.18,32.62,1.98
2014-01-22,1338,2.29,31.05,1.88
2014-01-23,1338,2.28,31.2,1.89
2014-01-24,1338,2.27,31.34,1.9
2014-01-27,1338,2.28,31.2,1.89
2014-02-05,1338,2.23,31.91,1.94
2014-02-06,1338,2.09,34.05,2.06
2014-02-07,1338,2.1,33.9,2.06
2014-02-10,1338,2.14,33.33,2.02
2014-02-11,1338,2.1,33.9,2.06
2014-02-12,1338,2.07,34.47,2.09
2014-02-13,1338,2.09,34.05,2.06
2014-02-14,1338,2.12,33.62,2.04
2014-02-17,1338,2.12,33.62,2.04
2014-02-18,1338,2.08,34.19,2.07
2014-02-19,1338,2.15,33.19,2.01
