date,stock_id,dividend_yield,PER,PBR
2005-09-05,1314,0.0,10.13,0.93
2005-09-06,1314,0.0,10.0,0.91
2005-09-07,1314,0.0,9.87,0.9
2005-09-08,1314,0.0,9.67,0.88
2005-09-09,1314,0.0,9.65,0.88
2005-09-12,1314,0.0,9.62,0.88
2005-09-13,1314,0.0,9.57,0.87
2005-09-14,1314,0.0,9.54,0.87
2005-09-15,1314,0.0,8.99,0.82
2005-09-16,1314,0.0,8.97,0.82
2005-09-19,1314,0.0,9.07,0.83
2005-09-20,1314,0.0,9.22,0.84
2005-09-21,1314,0.0,8.97,0.82
2005-09-23,1314,0.0,8.57,0.78
2005-09-26,1314,0.0,8.53,0.78
2005-09-27,1314,0.0,8.37,0.77
2005-09-28,1314,0.0,8.34,0.76
2005-09-29,1314,0.0,8.39,0.77
2005-09-30,1314,0.0,8.7,0.8
2005-10-04,1314,0.0,8.96,0.82
2005-10-05,1314,0.0,8.89,0.81
2005-10-06,1314,0.0,8.93,0.82
2005-10-07,1314,0.0,9.03,0.83
2005-10-11,1314,0.0,9.11,0.83
2005-10-12,1314,0.0,9.03,0.83
2005-10-13,1314,0.0,8.84,0.81
2005-10-14,1314,0.0,8.84,0.81
2005-10-17,1314,0.0,8.51,0.78
2005-10-18,1314,0.0,8.53,0.78
2005-10-19,1314,0.0,8.3,0.76
2005-10-20,1314,0.0,8.22,0.75
2005-10-21,1314,0.0,8.25,0.75
2005-10-24,1314,0.0,8.15,0.75
2005-10-25,1314,0.0,8.09,0.74
2005-10-26,1314,0.0,8.1,0.74
2005-10-27,1314,0.0,7.94,0.73
2005-10-28,1314,0.0,7.84,0.72
2005-10-31,1314,0.0,8.29,0.76
2005-11-01,1314,0.0,8.29,0.74
2005-11-02,1314,0.0,6.37,0.71
2005-11-03,1314,0.0,6.41,0.72
2005-11-04,1314,0.0,6.47,0.72
2005-11-07,1314,0.0,6.31,0.71
2005-11-08,1314,0.0,6.3,0.7
2005-11-09,1314,0.0,6.43,0.72
2005-11-10,1314,0.0,6.48,0.72
2005-11-11,1314,0.0,6.6,0.74
2005-11-14,1314,0.0,6.61,0.74
2005-11-15,1314,0.0,6.49,0.73
2005-11-16,1314,0.0,6.53,0.73
2005-11-17,1314,0.0,6.45,0.72
2005-11-18,1314,0.0,6.49,0.73
2005-11-21,1314,0.0,6.49,0.73
2005-11-22,1314,0.0,6.49,0.73
2005-11-23,1314,0.0,6.11,0.68
2005-11-24,1314,0.0,5.98,0.67
2005-11-25,1314,0.0,5.89,0.66
2005-11-28,1314,0.0,5.93,0.66
2005-11-29,1314,0.0,5.88,0.66
2005-11-30,1314,0.0,5.81,0.65
2005-12-01,1314,0.0,5.84,0.65
2005-12-02,1314,0.0,5.88,0.66
2005-12-05,1314,0.0,5.83,0.65
2005-12-06,1314,0.0,5.83,0.65
2005-12-07,1314,0.0,5.85,0.65
2005-12-08,1314,0.0,5.81,0.65
