date,stock_id,dividend_yield,PER,PBR
2005-09-05,1231,0.0,12.89,0.69
2005-09-06,1231,0.0,12.89,0.69
2005-09-07,1231,0.0,12.86,0.68
2005-09-08,1231,0.0,12.84,0.68
2005-09-09,1231,0.0,12.76,0.68
2005-09-12,1231,0.0,12.7,0.67
2005-09-13,1231,0.0,12.63,0.67
2005-09-14,1231,0.0,12.61,0.67
2005-09-15,1231,0.0,12.43,0.66
2005-09-16,1231,0.0,12.57,0.67
2005-09-19,1231,0.0,12.68,0.67
2005-09-20,1231,0.0,12.58,0.67
2005-09-21,1231,0.0,12.67,0.67
2005-09-23,1231,0.0,12.43,0.66
2005-09-26,1231,0.0,12.25,0.65
2005-09-27,1231,0.0,12.25,0.65
2005-09-28,1231,0.0,12.25,0.65
2005-09-29,1231,0.0,12.24,0.65
2005-09-30,1231,0.0,12.3,0.65
2005-10-04,1231,0.0,12.24,0.65
2005-10-05,1231,0.0,12.32,0.65
2005-10-06,1231,0.0,12.24,0.65
2005-10-07,1231,0.0,12.3,0.65
2005-10-11,1231,0.0,12.3,0.65
2005-10-12,1231,0.0,12.25,0.65
2005-10-13,1231,0.0,12.25,0.65
2005-10-14,1231,0.0,12.37,0.66
2005-10-17,1231,0.0,12.17,0.65
2005-10-18,1231,0.0,12.11,0.64
2005-10-19,1231,0.0,12.29,0.65
2005-10-20,1231,0.0,12.22,0.65
2005-10-21,1231,0.0,11.92,0.63
2005-10-24,1231,0.0,11.92,0.63
2005-10-25,1231,0.0,11.97,0.64
2005-10-26,1231,0.0,11.88,0.63
2005-10-27,1231,0.0,11.84,0.63
2005-10-28,1231,0.0,11.74,0.61
2005-10-31,1231,0.0,12.27,0.61
2005-11-01,1231,0.0,12.29,0.61
2005-11-02,1231,0.0,12.38,0.62
2005-11-03,1231,0.0,12.37,0.62
2005-11-04,1231,0.0,12.26,0.61
2005-11-07,1231,0.0,12.25,0.61
2005-11-08,1231,0.0,12.19,0.61
2005-11-09,1231,0.0,12.34,0.62
2005-11-10,1231,0.0,12.21,0.61
2005-11-11,1231,0.0,12.33,0.61
2005-11-14,1231,0.0,12.34,0.62
2005-11-15,1231,0.0,12.33,0.61
2005-11-16,1231,0.0,12.37,0.62
2005-11-17,1231,0.0,12.33,0.61
2005-11-18,1231,0.0,12.33,0.61
2005-11-21,1231,0.0,12.26,0.61
2005-11-22,1231,0.0,12.36,0.62
2005-11-23,1231,0.0,12.26,0.61
2005-11-24,1231,0.0,12.33,0.61
2005-11-25,1231,0.0,12.21,0.61
2005-11-28,1231,0.0,12.33,0.61
