date,stock_id,dividend_yield,PER,PBR
2005-09-05,1319,4.52,19.21,2.82
2005-09-06,1319,4.71,18.42,2.7
2005-09-07,1319,4.66,18.62,2.73
2005-09-08,1319,4.6,18.86,2.77
2005-09-09,1319,4.59,18.9,2.77
2005-09-12,1319,4.67,18.6,2.73
2005-09-13,1319,4.64,18.73,2.75
2005-09-14,1319,4.77,18.2,2.67
2005-09-15,1319,4.83,17.98,2.64
2005-09-16,1319,5.04,17.21,2.53
2005-09-19,1319,4.88,17.81,2.61
2005-09-20,1319,4.83,17.98,2.64
2005-09-21,1319,4.91,17.68,2.59
2005-09-23,1319,4.95,17.54,2.57
2005-09-26,1319,4.96,17.5,2.57
2005-09-27,1319,5.08,17.11,2.51
2005-09-28,1319,5.06,17.15,2.52
2005-09-29,1319,4.94,17.57,2.58
2005-09-30,1319,4.97,17.46,2.56
2005-10-04,1319,5.03,17.26,2.53
2005-10-05,1319,5.01,17.35,2.55
2005-10-06,1319,5.05,17.19,2.52
2005-10-07,1319,5.08,17.11,2.51
2005-10-11,1319,5.01,17.32,2.54
2005-10-12,1319,4.69,18.53,2.72
2005-10-13,1319,4.69,18.53,2.72
2005-10-14,1319,4.42,19.65,2.88
2005-10-17,1319,4.6,18.86,2.77
2005-10-18,1319,4.58,18.95,2.78
2005-10-19,1319,4.79,18.14,2.66
2005-10-20,1319,4.77,18.22,2.67
2005-10-21,1319,4.85,17.89,2.63
2005-10-24,1319,4.94,17.59,2.58
2005-10-25,1319,4.89,17.74,2.6
2005-10-26,1319,4.79,18.11,2.66
2005-10-27,1319,4.73,18.38,2.7
2005-10-28,1319,4.71,18.42,2.7
2005-10-31,1319,4.77,18.2,2.67
2005-11-01,1319,4.76,18.25,2.54
2005-11-02,1319,4.76,20.59,2.54
2005-11-03,1319,4.84,20.25,2.5
2005-11-04,1319,4.9,20.0,2.46
2005-11-07,1319,4.95,19.8,2.44
2005-11-08,1319,4.94,19.85,2.45
2005-11-09,1319,4.89,20.05,2.47
2005-11-10,1319,4.9,20.0,2.46
2005-11-11,1319,4.84,20.27,2.5
2005-11-14,1319,4.91,19.95,2.46
2005-11-15,1319,4.94,19.85,2.45
2005-11-16,1319,5.01,19.55,2.41
2005-11-17,1319,5.08,19.31,2.38
2005-11-18,1319,5.0,19.6,2.42
2005-11-21,1319,4.83,20.3,2.5
2005-11-22,1319,4.94,19.85,2.45
2005-11-23,1319,4.91,19.95,2.46
2005-11-24,1319,4.97,19.7,2.43
2005-11-25,1319,5.04,19.46,2.4
2005-11-28,1319,5.01,19.55,2.41
2005-11-29,1319,4.96,19.75,2.43
2005-11-30,1319,5.03,19.48,2.4
2005-12-01,1319,5.03,19.5,2.4
2005-12-02,1319,4.95,19.8,2.44
2005-12-05,1319,4.95,19.8,2.44
2005-12-06,1319,4.95,19.8,2.44
2005-12-07,1319,5.01,19.55,2.41
2005-12-08,1319,5.02,19.53,2.41
2005-12-09,1319,5.01,19.55,2.41
2005-12-12,1319,5.01,19.55,2.41
2005-12-13,1319,5.01,19.55,2.41
2005-12-14,1319,5.07,19.33,2.38
2005-12-15,1319,4.99,19.65,2.42
2005-12-16,1319,5.01,19.55,2.41
2005-12-19,1319,4.89,20.05,2.47
2005-12-20,1319,4.71,20.79,2.56
2005-12-21,1319,4.74,20.69,2.55
2005-12-22,1319,4.74,20.69,2.55
2005-12-23,1319,4.81,20.4,2.51
2005-12-26,1319,4.9,20.0,2.46
2005-12-27,1319,4.85,20.2,2.49
2005-12-28,1319,4.91,19.95,2.46
2005-12-29,1319,4.93,19.9,2.45
2005-12-30,1319,4.94,19.83,2.44
2006-01-02,1319,5.02,19.53,2.41
2006-01-03,1319,4.93,19.9,2.45
2006-01-04,1319,4.99,19.63,2.42
2006-01-05,1319,5.03,19.5,2.4
2006-01-06,1319,5.03,19.5,2.4
2006-01-09,1319,5.03,19.5,2.4
2006-01-10,1319,5.02,19.53,2.41
2006-01-11,1319,5.04,19.46,2.4
2006-01-12,1319,5.06,19.38,2.39
2006-01-13,1319,5.03,19.5,2.4
2006-01-16,1319,5.04,19.46,2.4
2006-01-17,1319,5.08,19.31,2.38
2006-01-18,1319,5.2,18.84,2.32
2006-01-19,1319,5.45,17.97,2.21
2006-01-20,1319,5.63,17.43,2.15
