date,stock_id,dividend_yield,PER,PBR
2005-09-05,1326,10.7,5.65,1.97
2005-09-06,1326,10.62,5.69,1.98
2005-09-07,1326,10.74,5.63,1.96
2005-09-08,1326,10.72,5.64,1.96
2005-09-09,1326,10.72,5.64,1.96
2005-09-12,1326,10.74,5.63,1.96
2005-09-13,1326,10.72,5.64,1.96
2005-09-14,1326,10.78,5.6,1.95
2005-09-15,1326,10.89,5.55,1.93
2005-09-16,1326,10.98,5.51,1.92
2005-09-19,1326,10.96,5.52,1.92
2005-09-20,1326,10.91,5.54,1.93
2005-09-21,1326,11.0,5.49,1.91
2005-09-23,1326,11.04,5.47,1.91
2005-09-26,1326,11.09,5.45,1.9
2005-09-27,1326,11.11,5.44,1.9
2005-09-28,1326,11.22,5.38,1.88
2005-09-29,1326,11.21,5.39,1.88
2005-09-30,1326,10.98,5.51,1.92
2005-10-04,1326,11.0,5.49,1.91
2005-10-05,1326,11.1,5.45,1.9
2005-10-06,1326,10.98,5.51,1.92
2005-10-07,1326,10.98,5.51,1.92
2005-10-11,1326,10.96,5.52,1.92
2005-10-12,1326,10.78,5.6,1.95
2005-10-13,1326,10.7,5.65,1.97
2005-10-14,1326,10.72,5.64,1.96
2005-10-17,1326,10.98,5.51,1.92
2005-10-18,1326,10.91,5.54,1.93
2005-10-19,1326,10.93,5.53,1.93
2005-10-20,1326,10.96,5.52,1.92
2005-10-21,1326,10.89,5.55,1.93
2005-10-24,1326,10.89,5.55,1.93
2005-10-25,1326,11.0,5.49,1.91
2005-10-26,1326,10.74,5.63,1.96
2005-10-27,1326,10.6,5.7,1.99
2005-10-28,1326,10.19,5.93,1.91
2005-10-31,1326,10.24,6.22,1.9
2005-11-01,1326,10.4,6.13,1.87
2005-11-02,1326,10.22,6.23,1.91
2005-11-03,1326,10.36,6.15,1.88
2005-11-04,1326,10.19,6.26,1.91
2005-11-07,1326,10.19,6.26,1.91
2005-11-08,1326,10.22,6.23,1.91
2005-11-09,1326,10.15,6.28,1.92
2005-11-10,1326,10.2,6.25,1.91
2005-11-11,1326,10.15,6.28,1.92
2005-11-14,1326,10.2,6.25,1.91
2005-11-15,1326,10.32,6.18,1.89
2005-11-16,1326,10.38,6.14,1.88
2005-11-17,1326,10.54,6.05,1.85
2005-11-18,1326,10.54,6.05,1.85
2005-11-21,1326,10.58,6.03,1.84
2005-11-22,1326,10.5,6.07,1.86
2005-11-23,1326,10.46,6.1,1.86
2005-11-24,1326,10.54,6.05,1.85
2005-11-25,1326,10.48,6.08,1.86
2005-11-28,1326,10.36,6.15,1.88
2005-11-29,1326,10.42,6.12,1.87
2005-11-30,1326,10.42,6.12,1.87
2005-12-01,1326,10.34,6.16,1.88
2005-12-02,1326,10.58,6.03,1.84
2005-12-05,1326,10.48,6.08,1.86
2005-12-06,1326,10.44,6.11,1.87
2005-12-07,1326,10.38,6.14,1.88
2005-12-08,1326,10.44,6.11,1.87
2005-12-09,1326,10.48,6.08,1.86
2005-12-12,1326,10.4,6.13,1.87
2005-12-13,1326,10.4,6.13,1.87
2005-12-14,1326,10.4,6.13,1.87
2005-12-15,1326,10.38,6.14,1.88
2005-12-16,1326,10.38,6.14,1.88
2005-12-19,1326,10.36,6.15,1.88
2005-12-20,1326,10.28,6.2,1.89
2005-12-21,1326,10.26,6.21,1.9
2005-12-22,1326,10.4,6.13,1.87
2005-12-23,1326,10.38,6.14,1.88
2005-12-26,1326,10.34,6.16,1.88
2005-12-27,1326,10.34,6.16,1.88
2005-12-28,1326,10.28,6.2,1.89
2005-12-29,1326,10.22,6.23,1.91
2005-12-30,1326,10.38,6.14,1.88
2006-01-02,1326,10.46,6.1,1.86
2006-01-03,1326,10.28,6.2,1.89
2006-01-04,1326,10.32,6.18,1.89
2006-01-05,1326,10.36,6.15,1.88
2006-01-06,1326,10.42,6.12,1.87
2006-01-09,1326,10.4,6.13,1.87
2006-01-10,1326,10.52,6.06,1.85
2006-01-11,1326,10.3,6.19,1.89
2006-01-12,1326,10.32,6.18,1.89
2006-01-13,1326,10.28,6.2,1.89
2006-01-16,1326,10.2,6.25,1.91
2006-01-17,1326,10.17,6.27,1.92
2006-01-18,1326,10.38,6.14,1.88
2006-01-19,1326,10.38,6.14,1.88
2006-01-20,1326,10.48,6.08,1.86
2006-01-23,1326,10.5,6.07,1.86
2006-01-24,1326,10.54,6.05,1.85
2006-01-25,1326,10.44,6.11,1.87
2006-02-03,1326,10.4,6.13,1.87
2006-02-06,1326,10.28,6.2,1.89
2006-02-07,1326,10.19,6.26,1.91
2006-02-08,1326,10.42,6.12,1.87
2006-02-09,1326,10.46,6.1,1.86
2006-02-10,1326,10.58,6.03,1.84
2006-02-13,1326,10.62,6.0,1.83
2006-02-14,1326,10.62,6.0,1.83
2006-02-15,1326,10.66,5.98,1.83
2006-02-16,1326,10.66,5.98,1.83
2006-02-17,1326,10.72,5.94,1.82
2006-02-20,1326,10.83,5.89,1.8
2006-02-21,1326,10.98,5.81,1.77
2006-02-22,1326,10.89,5.85,1.79
2006-02-23,1326,10.93,5.83,1.78
2006-02-24,1326,10.74,5.93,1.81
2006-02-27,1326,10.76,5.92,1.81
2006-03-01,1326,10.85,5.87,1.8
2006-03-02,1326,10.85,5.87,1.8
2006-03-03,1326,10.93,5.83,1.78
2006-03-06,1326,10.96,5.82,1.78
2006-03-07,1326,11.0,5.79,1.77
2006-03-08,1326,11.0,5.79,1.77
2006-03-09,1326,10.96,5.82,1.78
2006-03-10,1326,11.0,5.79,1.77
2006-03-13,1326,10.98,5.81,1.77
2006-03-14,1326,11.0,5.79,1.77
2006-03-15,1326,11.0,5.79,1.77
2006-03-16,1326,10.98,5.81,1.77
2006-03-17,1326,10.72,5.94,1.82
2006-03-20,1326,10.85,5.87,1.8
2006-03-21,1326,10.93,5.83,1.78
2006-03-22,1326,10.93,5.83,1.78
2006-03-23,1326,10.98,5.81,1.77
2006-03-24,1326,10.93,5.83,1.78
2006-03-27,1326,10.87,5.86,1.79
2006-03-28,1326,10.89,5.85,1.79
2006-03-29,1326,10.83,5.89,1.8
2006-03-30,1326,10.64,5.99,1.83
2006-03-31,1326,10.52,6.06,1.85
2006-04-03,1326,10.58,6.03,1.84
2006-04-04,1326,10.52,6.06,1.85
2006-04-06,1326,10.44,6.11,1.87
2006-04-07,1326,10.52,6.06,1.85
2006-04-10,1326,10.68,5.97,1.82
2006-04-11,1326,10.7,5.96,1.82
2006-04-12,1326,10.64,5.99,1.83
2006-04-13,1326,10.58,6.03,1.84
2006-04-14,1326,10.44,6.11,1.87
2006-04-17,1326,10.38,6.14,1.88
2006-04-18,1326,10.42,6.12,1.87
2006-04-19,1326,10.4,6.13,1.87
2006-04-20,1326,10.4,6.13,1.87
2006-04-21,1326,10.56,6.04,1.84
2006-04-24,1326,10.68,5.97,1.82
2006-04-25,1326,10.66,5.98,1.83
