date,stock_id,dividend_yield,PER,PBR
2005-09-05,1321,9.39,12.99,0.79
2005-09-06,1321,9.39,12.99,0.79
2005-09-07,1321,9.39,12.99,0.79
2005-09-08,1321,9.43,12.93,0.78
2005-09-09,1321,9.52,12.8,0.77
2005-09-12,1321,9.57,12.74,0.77
2005-09-13,1321,9.66,12.62,0.76
2005-09-14,1321,9.76,12.5,0.76
2005-09-15,1321,9.8,12.44,0.75
2005-09-16,1321,9.9,12.32,0.74
2005-09-19,1321,9.9,12.32,0.74
2005-09-20,1321,10.0,12.2,0.74
2005-09-21,1321,9.9,12.32,0.74
2005-09-23,1321,10.0,12.2,0.74
2005-09-26,1321,10.0,12.2,0.74
2005-09-27,1321,10.0,12.2,0.74
2005-09-28,1321,10.0,12.2,0.74
2005-09-29,1321,10.0,12.2,0.74
2005-09-30,1321,9.9,12.32,0.74
2005-10-04,1321,10.05,12.13,0.73
2005-10-05,1321,10.01,12.18,0.74
2005-10-06,1321,9.9,12.32,0.74
2005-10-07,1321,9.95,12.26,0.74
2005-10-11,1321,9.62,12.68,0.77
2005-10-12,1321,9.48,12.87,0.78
2005-10-13,1321,9.62,12.68,0.77
2005-10-14,1321,9.52,12.8,0.77
2005-10-17,1321,9.8,12.44,0.75
2005-10-18,1321,9.76,12.5,0.76
2005-10-19,1321,10.0,12.2,0.74
2005-10-20,1321,9.9,12.32,0.74
2005-10-21,1321,9.9,12.32,0.74
2005-10-24,1321,9.95,12.26,0.74
2005-10-25,1321,10.0,12.2,0.74
2005-10-26,1321,10.0,12.2,0.74
2005-10-27,1321,10.07,12.11,0.73
2005-10-28,1321,10.08,12.1,0.69
2005-10-31,1321,10.01,7.24,0.7
2005-11-01,1321,9.9,7.32,0.71
2005-11-02,1321,10.0,7.25,0.7
2005-11-03,1321,9.66,7.5,0.72
2005-11-04,1321,9.8,7.39,0.71
2005-11-07,1321,9.9,7.32,0.71
2005-11-08,1321,9.9,7.32,0.71
2005-11-09,1321,9.8,7.39,0.71
2005-11-10,1321,9.8,7.39,0.71
2005-11-11,1321,9.71,7.46,0.72
2005-11-14,1321,9.71,7.46,0.72
2005-11-15,1321,9.9,7.32,0.71
2005-11-16,1321,9.85,7.36,0.71
2005-11-17,1321,9.85,7.36,0.71
2005-11-18,1321,9.8,7.39,0.71
2005-11-21,1321,9.9,7.32,0.71
2005-11-22,1321,9.8,7.39,0.71
2005-11-23,1321,9.8,7.39,0.71
2005-11-24,1321,9.8,7.39,0.71
2005-11-25,1321,9.95,7.28,0.7
2005-11-28,1321,9.95,7.28,0.7
2005-11-29,1321,9.85,7.36,0.71
2005-11-30,1321,9.85,7.36,0.71
2005-12-01,1321,9.9,7.32,0.71
2005-12-02,1321,9.9,7.32,0.71
2005-12-05,1321,9.8,7.39,0.71
2005-12-06,1321,9.8,7.39,0.71
2005-12-07,1321,9.9,7.32,0.71
2005-12-08,1321,9.9,7.32,0.71
2005-12-09,1321,9.95,7.28,0.7
2005-12-12,1321,10.0,7.25,0.7
2005-12-13,1321,10.0,7.25,0.7
2005-12-14,1321,9.95,7.28,0.7
2005-12-15,1321,9.95,7.28,0.7
2005-12-16,1321,9.9,7.32,0.71
2005-12-19,1321,9.66,7.5,0.72
2005-12-20,1321,9.62,7.54,0.73
2005-12-21,1321,9.66,7.5,0.72
2005-12-22,1321,9.57,7.57,0.73
2005-12-23,1321,9.62,7.54,0.73
2005-12-26,1321,9.35,7.75,0.75
2005-12-27,1321,9.17,7.9,0.76
2005-12-28,1321,9.48,7.64,0.74
2005-12-29,1321,9.35,7.75,0.75
2005-12-30,1321,9.3,7.79,0.75
2006-01-02,1321,9.57,7.57,0.73
2006-01-03,1321,9.43,7.68,0.74
2006-01-04,1321,9.35,7.75,0.75
2006-01-05,1321,9.35,7.75,0.75
2006-01-06,1321,9.26,7.83,0.76
2006-01-09,1321,8.85,8.19,0.79
2006-01-10,1321,8.93,8.12,0.78
2006-01-11,1321,8.85,8.19,0.79
2006-01-12,1321,8.81,8.22,0.79
2006-01-13,1321,8.97,8.08,0.78
2006-01-16,1321,8.81,8.22,0.79
2006-01-17,1321,8.77,8.26,0.8
2006-01-18,1321,9.13,7.93,0.77
2006-01-19,1321,9.35,7.75,0.75
2006-01-20,1321,9.76,7.43,0.72
2006-01-23,1321,9.9,7.32,0.71
2006-01-24,1321,9.9,7.32,0.71
2006-01-25,1321,9.76,7.43,0.72
2006-02-03,1321,9.71,7.46,0.72
2006-02-06,1321,9.26,7.83,0.76
2006-02-07,1321,9.35,7.75,0.75
2006-02-08,1321,9.43,7.68,0.74
2006-02-09,1321,9.48,7.64,0.74
2006-02-10,1321,9.52,7.61,0.74
2006-02-13,1321,9.52,7.61,0.74
2006-02-14,1321,9.52,7.61,0.74
2006-02-15,1321,9.62,7.54,0.73
2006-02-16,1321,9.62,7.54,0.73
2006-02-17,1321,9.62,7.54,0.73
2006-02-20,1321,9.66,7.5,0.72
2006-02-21,1321,9.66,7.5,0.72
2006-02-22,1321,9.66,7.5,0.72
2006-02-23,1321,9.8,7.39,0.71
2006-02-24,1321,9.9,7.32,0.71
2006-02-27,1321,9.62,7.54,0.73
2006-03-01,1321,9.22,7.86,0.76
2006-03-02,1321,9.43,7.68,0.74
2006-03-03,1321,9.62,7.54,0.73
2006-03-06,1321,9.62,7.54,0.73
2006-03-07,1321,9.71,7.46,0.72
2006-03-08,1321,9.71,7.46,0.72
2006-03-09,1321,9.71,7.46,0.72
2006-03-10,1321,9.76,7.43,0.72
2006-03-13,1321,9.43,7.68,0.74
2006-03-14,1321,9.71,7.46,0.72
2006-03-15,1321,9.76,7.43,0.72
2006-03-16,1321,9.8,7.39,0.71
2006-03-17,1321,9.8,7.39,0.71
2006-03-20,1321,9.8,7.39,0.71
2006-03-21,1321,9.76,7.43,0.72
2006-03-22,1321,9.8,7.39,0.71
2006-03-23,1321,9.8,7.39,0.71
2006-03-24,1321,9.8,7.39,0.71
2006-03-27,1321,9.8,7.39,0.71
2006-03-28,1321,9.71,7.46,0.72
2006-03-29,1321,9.71,7.46,0.72
2006-03-30,1321,9.76,7.43,0.72
2006-03-31,1321,9.57,7.57,0.73
2006-04-03,1321,9.62,7.54,0.73
2006-04-04,1321,9.62,7.54,0.73
2006-04-06,1321,9.43,7.68,0.74
2006-04-07,1321,9.35,7.75,0.75
2006-04-10,1321,9.48,7.64,0.74
2006-04-11,1321,9.48,7.64,0.74
2006-04-12,1321,9.43,7.68,0.74
2006-04-13,1321,9.43,7.68,0.74
2006-04-14,1321,9.17,7.9,0.76
2006-04-17,1321,8.85,8.19,0.79
2006-04-18,1321,8.93,8.12,0.78
2006-04-19,1321,8.93,8.12,0.78
2006-04-20,1321,8.93,8.12,0.78
2006-04-21,1321,8.93,8.12,0.78
2006-04-24,1321,8.85,8.19,0.79
2006-04-25,1321,8.3,8.73,0.84
2006-04-26,1321,7.78,9.31,0.85
