date,stock_id,dividend_yield,PER,PBR
2005-09-05,1459,10.0,0.0,0.53
2005-09-06,1459,9.67,0.0,0.55
2005-09-07,1459,9.67,0.0,0.55
2005-09-08,1459,9.48,0.0,0.56
2005-09-09,1459,9.24,0.0,0.57
2005-09-12,1459,9.47,0.0,0.56
2005-09-13,1459,9.53,0.0,0.56
2005-09-14,1459,9.57,0.0,0.55
2005-09-15,1459,9.58,0.0,0.55
2005-09-16,1459,9.58,0.0,0.55
2005-09-19,1459,9.5,0.0,0.56
2005-09-20,1459,9.65,0.0,0.55
2005-09-21,1459,9.82,0.0,0.54
2005-09-23,1459,10.04,0.0,0.53
2005-09-26,1459,10.0,0.0,0.53
2005-09-27,1459,9.96,0.0,0.53
2005-09-28,1459,10.0,0.0,0.53
2005-09-29,1459,9.67,0.0,0.55
2005-09-30,1459,9.45,0.0,0.56
2005-10-04,1459,9.62,0.0,0.55
2005-10-05,1459,9.73,0.0,0.54
2005-10-06,1459,9.82,0.0,0.54
2005-10-07,1459,9.98,0.0,0.53
2005-10-11,1459,9.93,0.0,0.53
2005-10-12,1459,9.87,0.0,0.54
2005-10-13,1459,9.87,0.0,0.54
2005-10-14,1459,9.86,0.0,0.54
2005-10-17,1459,10.07,0.0,0.53
2005-10-18,1459,9.98,0.0,0.53
2005-10-19,1459,10.0,0.0,0.53
2005-10-20,1459,9.8,0.0,0.54
2005-10-21,1459,9.4,0.0,0.56
2005-10-24,1459,9.48,0.0,0.56
2005-10-25,1459,9.47,0.0,0.56
2005-10-26,1459,9.57,0.0,0.55
2005-10-27,1459,9.4,0.0,0.56
2005-10-28,1459,9.62,0.0,0.56
2005-10-31,1459,9.17,0.0,0.58
2005-11-01,1459,9.23,0.0,0.58
2005-11-02,1459,9.21,0.0,0.58
2005-11-03,1459,9.17,0.0,0.58
2005-11-04,1459,9.17,0.0,0.58
2005-11-07,1459,9.17,0.0,0.58
2005-11-08,1459,9.4,0.0,0.57
2005-11-09,1459,9.32,0.0,0.57
2005-11-10,1459,9.45,0.0,0.57
2005-11-11,1459,9.35,0.0,0.57
2005-11-14,1459,9.23,0.0,0.58
2005-11-15,1459,9.12,0.0,0.59
2005-11-16,1459,9.14,0.0,0.58
2005-11-17,1459,9.23,0.0,0.58
2005-11-18,1459,9.21,0.0,0.58
2005-11-21,1459,9.08,0.0,0.59
2005-11-22,1459,9.09,0.0,0.59
2005-11-23,1459,9.21,0.0,0.58
2005-11-24,1459,9.15,0.0,0.58
2005-11-25,1459,9.24,0.0,0.58
2005-11-28,1459,9.21,0.0,0.58
