date,stock_id,dividend_yield,PER,PBR
2005-09-05,1310,6.71,106.43,1.41
2005-09-06,1310,6.67,107.14,1.42
2005-09-07,1310,6.58,108.57,1.44
2005-09-08,1310,6.69,106.79,1.41
2005-09-09,1310,6.78,105.36,1.39
2005-09-12,1310,6.8,105.0,1.39
2005-09-13,1310,6.71,106.43,1.41
2005-09-14,1310,6.8,105.0,1.39
2005-09-15,1310,6.85,104.29,1.38
2005-09-16,1310,6.94,102.86,1.36
2005-09-19,1310,6.94,102.86,1.36
2005-09-20,1310,6.94,102.86,1.36
2005-09-21,1310,6.92,103.21,1.36
2005-09-23,1310,6.85,104.29,1.38
2005-09-26,1310,6.9,103.57,1.37
2005-09-27,1310,6.9,103.57,1.37
2005-09-28,1310,6.94,102.86,1.36
2005-09-29,1310,6.8,105.0,1.39
2005-09-30,1310,6.37,112.14,1.48
2005-10-04,1310,6.41,111.43,1.47
2005-10-05,1310,6.45,110.71,1.46
2005-10-06,1310,6.45,110.71,1.46
2005-10-07,1310,6.39,111.79,1.48
2005-10-11,1310,6.41,111.43,1.47
2005-10-12,1310,6.39,111.79,1.48
2005-10-13,1310,6.67,107.14,1.42
2005-10-14,1310,6.41,111.43,1.47
2005-10-17,1310,6.8,105.0,1.39
2005-10-18,1310,6.76,105.71,1.4
2005-10-19,1310,6.97,102.5,1.36
2005-10-20,1310,6.92,103.21,1.36
2005-10-21,1310,6.97,102.5,1.36
2005-10-24,1310,7.04,101.43,1.34
2005-10-25,1310,6.94,102.86,1.36
2005-10-26,1310,6.97,102.5,1.36
2005-10-27,1310,6.94,102.86,1.36
2005-10-28,1310,6.97,102.5,1.36
2005-10-31,1310,6.85,104.29,1.38
2005-11-01,1310,6.92,103.21,1.38
2005-11-02,1310,6.97,0.0,1.37
2005-11-03,1310,6.8,0.0,1.4
2005-11-04,1310,6.85,0.0,1.39
2005-11-07,1310,6.97,0.0,1.37
2005-11-08,1310,6.97,0.0,1.37
2005-11-09,1310,6.85,0.0,1.39
2005-11-10,1310,6.78,0.0,1.4
2005-11-11,1310,6.69,0.0,1.42
2005-11-14,1310,6.67,0.0,1.43
2005-11-15,1310,6.73,0.0,1.41
2005-11-16,1310,6.85,0.0,1.39
2005-11-17,1310,6.8,0.0,1.4
2005-11-18,1310,6.8,0.0,1.4
2005-11-21,1310,6.85,0.0,1.39
2005-11-22,1310,6.85,0.0,1.39
2005-11-23,1310,6.73,0.0,1.41
2005-11-24,1310,6.83,0.0,1.4
2005-11-25,1310,6.85,0.0,1.39
2005-11-28,1310,6.83,0.0,1.4
2005-11-29,1310,6.85,0.0,1.39
2005-11-30,1310,6.9,0.0,1.38
2005-12-01,1310,6.94,0.0,1.37
2005-12-02,1310,6.97,0.0,1.37
2005-12-05,1310,6.9,0.0,1.38
2005-12-06,1310,6.73,0.0,1.41
2005-12-07,1310,6.83,0.0,1.4
2005-12-08,1310,6.83,0.0,1.4
2005-12-09,1310,6.92,0.0,1.38
2005-12-12,1310,6.9,0.0,1.38
2005-12-13,1310,6.9,0.0,1.38
2005-12-14,1310,6.94,0.0,1.37
2005-12-15,1310,6.92,0.0,1.38
2005-12-16,1310,6.8,0.0,1.4
2005-12-19,1310,6.54,0.0,1.46
2005-12-20,1310,6.58,0.0,1.45
2005-12-21,1310,6.54,0.0,1.46
2005-12-22,1310,6.64,0.0,1.43
2005-12-23,1310,6.58,0.0,1.45
2005-12-26,1310,6.54,0.0,1.46
2005-12-27,1310,6.41,0.0,1.49
2005-12-28,1310,6.54,0.0,1.46
2005-12-29,1310,6.51,0.0,1.46
2005-12-30,1310,6.54,0.0,1.46
2006-01-02,1310,6.83,0.0,1.4
2006-01-03,1310,6.76,0.0,1.41
2006-01-04,1310,6.54,0.0,1.46
2006-01-05,1310,6.58,0.0,1.45
2006-01-06,1310,6.15,0.0,1.55
2006-01-09,1310,5.76,0.0,1.65
2006-01-10,1310,5.83,0.0,1.63
