date,stock_id,dividend_yield,PER,PBR
2005-09-05,1210,2.67,10.42,0.95
2005-09-06,1210,2.61,10.65,0.97
2005-09-07,1210,2.51,11.06,1.0
2005-09-08,1210,2.58,10.79,0.98
2005-09-09,1210,2.56,10.83,0.98
2005-09-12,1210,2.55,10.88,0.99
2005-09-13,1210,2.59,10.74,0.97
2005-09-14,1210,2.63,10.56,0.96
2005-09-15,1210,2.65,10.46,0.95
2005-09-16,1210,2.61,10.65,0.97
2005-09-19,1210,2.58,10.79,0.98
2005-09-20,1210,2.51,11.06,1.0
2005-09-21,1210,2.52,11.02,1.0
2005-09-23,1210,2.61,10.65,0.97
2005-09-26,1210,2.68,10.37,0.94
2005-09-27,1210,2.7,10.28,0.93
2005-09-28,1210,2.7,10.28,0.93
2005-09-29,1210,2.61,10.65,0.97
2005-09-30,1210,2.6,10.69,0.97
2005-10-04,1210,2.62,10.6,0.96
2005-10-05,1210,2.67,10.42,0.95
2005-10-06,1210,2.65,10.46,0.95
2005-10-07,1210,2.69,10.32,0.94
2005-10-11,1210,2.73,10.19,0.92
2005-10-12,1210,2.73,10.19,0.92
2005-10-13,1210,2.75,10.09,0.92
2005-10-14,1210,2.76,10.05,0.91
2005-10-17,1210,2.93,9.49,0.86
2005-10-18,1210,2.97,9.35,0.85
2005-10-19,1210,3.12,8.92,0.81
2005-10-20,1210,3.06,9.07,0.82
2005-10-21,1210,3.09,8.98,0.82
2005-10-24,1210,3.14,8.83,0.8
2005-10-25,1210,3.18,8.72,0.79
2005-10-26,1210,3.2,8.69,0.79
2005-10-27,1210,3.17,8.75,0.79
2005-10-28,1210,3.15,8.82,0.8
2005-10-31,1210,2.99,9.31,0.84
2005-11-01,1210,3.0,9.26,0.79
2005-11-02,1210,3.0,5.99,0.79
2005-11-03,1210,3.06,5.87,0.78
2005-11-04,1210,3.06,5.87,0.78
2005-11-07,1210,3.18,5.65,0.75
2005-11-08,1210,3.16,5.69,0.75
2005-11-09,1210,3.14,5.72,0.76
2005-11-10,1210,3.09,5.82,0.77
2005-11-11,1210,3.03,5.93,0.78
2005-11-14,1210,3.05,5.89,0.78
2005-11-15,1210,3.14,5.72,0.76
2005-11-16,1210,3.12,5.77,0.76
2005-11-17,1210,3.11,5.78,0.76
2005-11-18,1210,3.08,5.83,0.77
2005-11-21,1210,3.03,5.93,0.78
2005-11-22,1210,3.01,5.97,0.79
2005-11-23,1210,3.02,5.95,0.79
2005-11-24,1210,3.01,5.96,0.79
2005-11-25,1210,3.02,5.96,0.79
2005-11-28,1210,2.96,6.08,0.8
2005-11-29,1210,2.99,6.02,0.8
2005-11-30,1210,2.97,6.05,0.8
2005-12-01,1210,3.01,5.96,0.79
2005-12-02,1210,3.04,5.91,0.78
2005-12-05,1210,3.01,5.96,0.79
2005-12-06,1210,3.03,5.93,0.78
2005-12-07,1210,3.03,5.93,0.78
2005-12-08,1210,3.02,5.94,0.79
2005-12-09,1210,3.02,5.94,0.79
2005-12-12,1210,3.0,5.99,0.79
2005-12-13,1210,3.0,5.99,0.79
2005-12-14,1210,3.0,5.99,0.79
2005-12-15,1210,2.96,6.08,0.8
2005-12-16,1210,2.91,6.17,0.82
2005-12-19,1210,2.87,6.26,0.83
2005-12-20,1210,2.88,6.23,0.82
2005-12-21,1210,2.87,6.26,0.83
2005-12-22,1210,2.88,6.23,0.82
2005-12-23,1210,2.83,6.35,0.84
2005-12-26,1210,2.79,6.44,0.85
2005-12-27,1210,2.78,6.47,0.86
2005-12-28,1210,2.78,6.47,0.86
2005-12-29,1210,2.83,6.35,0.84
2005-12-30,1210,2.8,6.41,0.85
2006-01-02,1210,2.84,6.32,0.84
