date,stock_id,dividend_yield,PER,PBR
2005-09-05,1216,2.81,17.53,1.04
2005-09-06,1216,2.78,17.74,1.05
2005-09-07,1216,2.79,17.67,1.05
2005-09-08,1216,2.81,17.53,1.04
2005-09-09,1216,2.8,17.6,1.04
2005-09-12,1216,2.79,17.67,1.05
2005-09-13,1216,2.77,17.81,1.05
2005-09-14,1216,2.76,17.88,1.06
2005-09-15,1216,2.76,17.88,1.06
2005-09-16,1216,2.76,17.88,1.06
2005-09-19,1216,2.7,18.29,1.08
2005-09-20,1216,2.71,18.22,1.08
2005-09-21,1216,2.73,18.08,1.07
2005-09-23,1216,2.73,18.08,1.07
2005-09-26,1216,2.74,18.01,1.07
2005-09-27,1216,2.74,18.01,1.07
2005-09-28,1216,2.72,18.15,1.07
2005-09-29,1216,2.73,18.08,1.07
2005-09-30,1216,2.7,18.29,1.08
2005-10-04,1216,2.68,18.42,1.09
2005-10-05,1216,2.68,18.42,1.09
2005-10-06,1216,2.66,18.56,1.1
2005-10-07,1216,2.64,18.7,1.11
2005-10-11,1216,2.63,18.77,1.11
2005-10-12,1216,2.66,18.56,1.1
2005-10-13,1216,2.67,18.49,1.09
2005-10-14,1216,2.71,18.22,1.08
2005-10-17,1216,2.75,17.95,1.06
2005-10-18,1216,2.74,18.01,1.07
2005-10-19,1216,2.75,17.95,1.06
2005-10-20,1216,2.69,18.36,1.09
2005-10-21,1216,2.68,18.42,1.09
2005-10-24,1216,2.73,18.08,1.07
2005-10-25,1216,2.7,18.29,1.08
2005-10-26,1216,2.68,18.42,1.09
2005-10-27,1216,2.69,18.36,1.09
2005-10-28,1216,2.77,17.81,1.05
2005-10-31,1216,2.79,17.67,1.05
2005-11-01,1216,2.76,17.88,1.02
2005-11-02,1216,2.71,13.04,1.04
2005-11-03,1216,2.74,12.89,1.03
2005-11-04,1216,2.71,13.04,1.04
2005-11-07,1216,2.71,13.04,1.04
2005-11-08,1216,2.71,13.04,1.04
2005-11-09,1216,2.65,13.33,1.06
2005-11-10,1216,2.65,13.33,1.06
2005-11-11,1216,2.61,13.53,1.08
2005-11-14,1216,2.6,13.58,1.08
2005-11-15,1216,2.61,13.53,1.08
2005-11-16,1216,2.59,13.63,1.08
2005-11-17,1216,2.62,13.48,1.07
2005-11-18,1216,2.6,13.58,1.08
2005-11-21,1216,2.6,13.58,1.08
2005-11-22,1216,2.63,13.43,1.07
2005-11-23,1216,2.59,13.63,1.08
2005-11-24,1216,2.6,13.58,1.08
2005-11-25,1216,2.62,13.48,1.07
2005-11-28,1216,2.55,13.82,1.1
2005-11-29,1216,2.57,13.73,1.09
2005-11-30,1216,2.54,13.92,1.11
2005-12-01,1216,2.54,13.92,1.11
2005-12-02,1216,2.52,14.02,1.12
2005-12-05,1216,2.46,14.36,1.14
2005-12-06,1216,2.45,14.41,1.15
2005-12-07,1216,2.47,14.31,1.14
2005-12-08,1216,2.48,14.22,1.13
2005-12-09,1216,2.52,14.02,1.12
2005-12-12,1216,2.52,14.02,1.12
2005-12-13,1216,2.48,14.22,1.13
2005-12-14,1216,2.48,14.22,1.13
2005-12-15,1216,2.45,14.41,1.15
2005-12-16,1216,2.38,14.8,1.18
2005-12-19,1216,2.31,15.29,1.22
2005-12-20,1216,2.31,15.29,1.22
2005-12-21,1216,2.23,15.83,1.26
2005-12-22,1216,2.28,15.49,1.23
2005-12-23,1216,2.25,15.69,1.25
2005-12-26,1216,2.31,15.29,1.22
2005-12-27,1216,2.32,15.2,1.21
2005-12-28,1216,2.31,15.29,1.22
2005-12-29,1216,2.29,15.44,1.23
2005-12-30,1216,2.31,15.29,1.22
2006-01-02,1216,2.43,14.51,1.15
2006-01-03,1216,2.42,14.61,1.16
2006-01-04,1216,2.37,14.9,1.19
2006-01-05,1216,2.29,15.44,1.23
2006-01-06,1216,2.22,15.88,1.26
2006-01-09,1216,2.24,15.78,1.26
2006-01-10,1216,2.24,15.78,1.26
2006-01-11,1216,2.2,16.03,1.28
2006-01-12,1216,2.06,17.11,1.36
2006-01-13,1216,2.0,17.65,1.4
2006-01-16,1216,2.01,17.6,1.4
2006-01-17,1216,2.0,17.65,1.4
2006-01-18,1216,2.09,16.91,1.35
2006-01-19,1216,2.06,17.16,1.37
2006-01-20,1216,2.07,17.06,1.36
2006-01-23,1216,2.11,16.76,1.33
2006-01-24,1216,2.02,17.5,1.39
2006-01-25,1216,2.0,17.65,1.4
2006-02-03,1216,2.0,17.65,1.4
2006-02-06,1216,1.89,18.68,1.49
2006-02-07,1216,1.91,18.43,1.47
2006-02-08,1216,1.91,18.43,1.47
2006-02-09,1216,1.91,18.43,1.47
2006-02-10,1216,1.9,18.58,1.48
2006-02-13,1216,1.93,18.33,1.46
2006-02-14,1216,1.95,18.14,1.44
2006-02-15,1216,1.99,17.7,1.41
2006-02-16,1216,1.97,17.94,1.43
2006-02-17,1216,1.98,17.84,1.42
2006-02-20,1216,1.97,17.89,1.42
2006-02-21,1216,2.0,17.65,1.4
2006-02-22,1216,2.0,17.65,1.4
2006-02-23,1216,1.98,17.79,1.42
2006-02-24,1216,1.95,18.14,1.43
2006-02-27,1216,1.95,18.14,1.43
2006-03-01,1216,1.82,19.36,1.53
2006-03-02,1216,1.85,19.07,1.51
2006-03-03,1216,1.86,19.02,1.5
2006-03-06,1216,1.85,19.07,1.51
2006-03-07,1216,1.83,19.31,1.53
2006-03-08,1216,1.77,19.9,1.57
2006-03-09,1216,1.8,19.61,1.55
2006-03-10,1216,1.81,19.46,1.54
2006-03-13,1216,1.81,19.46,1.54
2006-03-14,1216,1.85,19.07,1.51
2006-03-15,1216,1.85,19.07,1.51
2006-03-16,1216,1.83,19.31,1.53
2006-03-17,1216,1.81,19.51,1.54
2006-03-20,1216,1.82,19.36,1.53
2006-03-21,1216,1.85,19.07,1.51
2006-03-22,1216,1.8,19.56,1.55
2006-03-23,1216,1.82,19.36,1.53
2006-03-24,1216,1.8,19.61,1.55
2006-03-27,1216,1.82,19.36,1.53
2006-03-28,1216,1.84,19.17,1.52
2006-03-29,1216,1.83,19.31,1.53
2006-03-30,1216,1.82,19.36,1.53
2006-03-31,1216,1.82,19.41,1.53
2006-04-03,1216,1.8,19.66,1.55
2006-04-04,1216,1.8,19.61,1.55
2006-04-06,1216,1.79,19.75,1.56
2006-04-07,1216,1.8,19.61,1.55
2006-04-10,1216,1.8,19.66,1.55
2006-04-11,1216,1.8,19.61,1.55
2006-04-12,1216,1.78,19.8,1.57
2006-04-13,1216,1.78,19.8,1.57
2006-04-14,1216,1.76,20.1,1.59
2006-04-17,1216,1.64,21.47,1.7
2006-04-18,1216,1.66,21.27,1.68
2006-04-19,1216,1.6,22.01,1.74
2006-04-20,1216,1.6,22.06,1.74
2006-04-21,1216,1.65,21.42,1.69
2006-04-24,1216,1.57,22.55,1.78
2006-04-25,1216,1.53,23.04,1.82
2006-04-26,1216,1.48,23.82,1.88
2006-04-27,1216,1.53,23.04,1.82
2006-04-28,1216,1.5,23.58,1.86
2006-05-02,1216,1.5,23.58,1.86
2006-05-03,1216,1.4,25.2,1.94
2006-05-04,1216,1.33,32.93,2.04
2006-05-05,1216,1.37,32.07,1.99
2006-05-09,1216,1.38,31.89,1.98
2006-05-10,1216,1.37,32.07,1.99
2006-05-11,1216,1.37,32.01,1.98
2006-05-12,1216,1.4,31.46,1.95
2006-05-15,1216,1.43,30.73,1.9
2006-05-16,1216,1.54,28.6,1.77
2006-05-17,1216,1.44,30.55,1.89
2006-05-18,1216,1.45,30.24,1.87
2006-05-19,1216,1.48,29.63,1.84
2006-05-22,1216,1.53,28.72,1.78
2006-05-23,1216,1.58,27.8,1.72
2006-05-24,1216,1.48,29.63,1.84
2006-05-25,1216,1.45,30.37,1.88
2006-05-26,1216,1.45,30.24,1.87
2006-05-29,1216,1.47,29.82,1.85
2006-05-30,1216,1.53,28.66,1.77
2006-06-01,1216,1.54,28.54,1.77
2006-06-02,1216,1.5,29.27,1.81
2006-06-05,1216,1.51,29.09,1.8
