date,stock_id,dividend_yield,PER,PBR
2005-09-05,1416,0.0,0.0,0.4
2005-09-06,1416,0.0,0.0,0.41
2005-09-07,1416,0.0,0.0,0.4
2005-09-08,1416,0.0,0.0,0.4
2005-09-09,1416,0.0,0.0,0.4
2005-09-12,1416,0.0,0.0,0.4
2005-09-13,1416,0.0,0.0,0.39
2005-09-14,1416,0.0,0.0,0.39
2005-09-15,1416,0.0,0.0,0.39
2005-09-16,1416,0.0,0.0,0.39
2005-09-19,1416,0.0,0.0,0.39
2005-09-20,1416,0.0,0.0,0.39
2005-09-21,1416,0.0,0.0,0.38
2005-09-23,1416,0.0,0.0,0.39
2005-09-26,1416,0.0,0.0,0.39
2005-09-27,1416,0.0,0.0,0.39
2005-09-28,1416,0.0,0.0,0.38
2005-09-29,1416,0.0,0.0,0.39
2005-09-30,1416,0.0,0.0,0.4
2005-10-04,1416,0.0,0.0,0.39
2005-10-05,1416,0.0,0.0,0.39
2005-10-06,1416,0.0,0.0,0.4
2005-10-07,1416,0.0,0.0,0.39
2005-10-11,1416,0.0,0.0,0.39
2005-10-12,1416,0.0,0.0,0.39
2005-10-13,1416,0.0,0.0,0.39
2005-10-14,1416,0.0,0.0,0.39
2005-10-17,1416,0.0,0.0,0.38
2005-10-18,1416,0.0,0.0,0.38
2005-10-19,1416,0.0,0.0,0.35
2005-10-20,1416,0.0,0.0,0.34
2005-10-21,1416,0.0,0.0,0.34
2005-10-24,1416,0.0,0.0,0.34
2005-10-25,1416,0.0,0.0,0.34
2005-10-26,1416,0.0,0.0,0.36
2005-10-27,1416,0.0,0.0,0.38
2005-10-28,1416,0.0,0.0,0.38
2005-10-31,1416,0.0,0.0,0.39
2005-11-01,1416,0.0,0.0,0.39
2005-11-02,1416,0.0,0.0,0.38
2005-11-03,1416,0.0,0.0,0.38
2005-11-04,1416,0.0,0.0,0.37
2005-11-07,1416,0.0,0.0,0.37
2005-11-08,1416,0.0,0.0,0.38
2005-11-09,1416,0.0,0.0,0.37
2005-11-10,1416,0.0,0.0,0.38
2005-11-11,1416,0.0,0.0,0.4
2005-11-14,1416,0.0,0.0,0.42
2005-11-15,1416,0.0,0.0,0.42
2005-11-16,1416,0.0,0.0,0.42
2005-11-17,1416,0.0,0.0,0.41
2005-11-18,1416,0.0,0.0,0.41
2005-11-21,1416,0.0,0.0,0.41
2005-11-22,1416,0.0,0.0,0.41
2005-11-23,1416,0.0,0.0,0.41
2005-11-24,1416,0.0,0.0,0.41
2005-11-25,1416,0.0,0.0,0.42
2005-11-28,1416,0.0,0.0,0.43
2005-11-29,1416,0.0,0.0,0.45
2005-11-30,1416,0.0,0.0,0.45
2005-12-01,1416,0.0,0.0,0.44
2005-12-02,1416,0.0,0.0,0.44
2005-12-05,1416,0.0,0.0,0.41
2005-12-06,1416,0.0,0.0,0.42
2005-12-07,1416,0.0,0.0,0.41
2005-12-08,1416,0.0,0.0,0.41
2005-12-09,1416,0.0,0.0,0.41
2005-12-12,1416,0.0,0.0,0.41
2005-12-13,1416,0.0,0.0,0.43
2005-12-14,1416,0.0,0.0,0.43
2005-12-15,1416,0.0,0.0,0.46
2005-12-16,1416,0.0,0.0,0.49
2005-12-19,1416,0.0,0.0,0.52
2005-12-20,1416,0.0,0.0,0.52
2005-12-21,1416,0.0,0.0,0.51
2005-12-22,1416,0.0,0.0,0.5
