date,stock_id,dividend_yield,PER,PBR
2005-09-05,1233,6.54,13.11,1.91
2005-09-06,1233,6.52,13.14,1.91
2005-09-07,1233,6.52,13.14,1.91
2005-09-08,1233,6.52,13.14,1.91
2005-09-09,1233,6.52,13.14,1.91
2005-09-12,1233,6.48,13.23,1.92
2005-09-13,1233,6.33,13.54,1.97
2005-09-14,1233,6.52,13.14,1.91
2005-09-15,1233,6.59,13.0,1.89
2005-09-16,1233,6.47,13.26,1.93
2005-09-19,1233,6.47,13.26,1.93
2005-09-20,1233,6.58,13.03,1.9
2005-09-21,1233,6.61,12.97,1.89
2005-09-23,1233,6.73,12.74,1.85
2005-09-26,1233,6.73,12.74,1.85
2005-09-27,1233,6.73,12.74,1.85
2005-09-28,1233,6.73,12.74,1.85
2005-09-29,1233,6.73,12.74,1.85
2005-09-30,1233,6.74,12.71,1.85
2005-10-04,1233,6.76,12.69,1.85
2005-10-05,1233,6.76,12.69,1.85
2005-10-06,1233,6.76,12.69,1.85
2005-10-07,1233,6.7,12.8,1.86
2005-10-11,1233,6.7,12.8,1.86
2005-10-12,1233,6.76,12.69,1.85
2005-10-13,1233,6.73,12.74,1.85
2005-10-14,1233,6.76,12.69,1.85
2005-10-17,1233,6.76,12.69,1.85
2005-10-18,1233,6.76,12.69,1.85
2005-10-19,1233,6.76,12.69,1.85
2005-10-20,1233,6.64,12.91,1.88
2005-10-21,1233,6.67,12.86,1.87
2005-10-24,1233,6.7,12.8,1.86
2005-10-25,1233,6.73,12.74,1.85
2005-10-26,1233,6.58,13.03,1.9
2005-10-27,1233,6.79,12.63,1.84
2005-10-28,1233,6.76,12.69,1.76
2005-10-31,1233,6.67,13.08,1.78
2005-11-01,1233,6.67,13.08,1.78
2005-11-02,1233,6.67,13.08,1.78
2005-11-03,1233,6.58,13.26,1.81
2005-11-04,1233,6.3,13.84,1.89
2005-11-07,1233,6.52,13.37,1.82
2005-11-08,1233,6.65,13.11,1.79
2005-11-09,1233,6.52,13.37,1.82
2005-11-10,1233,6.58,13.26,1.81
2005-11-11,1233,6.52,13.37,1.82
2005-11-14,1233,6.65,13.11,1.79
2005-11-15,1233,6.58,13.26,1.81
2005-11-16,1233,6.52,13.37,1.82
2005-11-17,1233,6.68,13.05,1.78
2005-11-18,1233,6.67,13.08,1.78
2005-11-21,1233,6.52,13.37,1.82
2005-11-22,1233,6.48,13.46,1.83
2005-11-23,1233,6.58,13.26,1.81
2005-11-24,1233,6.58,13.26,1.81
2005-11-25,1233,6.58,13.26,1.81
2005-11-28,1233,6.47,13.49,1.84
2005-11-29,1233,6.52,13.37,1.82
2005-11-30,1233,6.47,13.49,1.84
2005-12-01,1233,6.54,13.34,1.82
2005-12-02,1233,6.49,13.43,1.83
2005-12-05,1233,6.36,13.72,1.87
2005-12-06,1233,6.33,13.78,1.88
2005-12-07,1233,6.33,13.78,1.88
2005-12-08,1233,6.38,13.66,1.86
2005-12-09,1233,6.38,13.66,1.86
2005-12-12,1233,6.4,13.63,1.86
2005-12-13,1233,6.32,13.81,1.88
2005-12-14,1233,6.33,13.78,1.88
2005-12-15,1233,6.33,13.78,1.88
2005-12-16,1233,6.34,13.75,1.87
2005-12-19,1233,6.33,13.78,1.88
2005-12-20,1233,6.17,14.13,1.93
2005-12-21,1233,6.32,13.81,1.88
2005-12-22,1233,6.38,13.66,1.86
2005-12-23,1233,6.36,13.72,1.87
2005-12-26,1233,6.25,13.95,1.9
2005-12-27,1233,6.25,13.95,1.9
2005-12-28,1233,6.34,13.75,1.87
2005-12-29,1233,6.33,13.78,1.88
2005-12-30,1233,6.3,13.84,1.89
2006-01-02,1233,6.36,13.72,1.87
2006-01-03,1233,6.25,13.95,1.9
2006-01-04,1233,6.33,13.78,1.88
2006-01-05,1233,6.28,13.9,1.89
2006-01-06,1233,6.36,13.72,1.87
2006-01-09,1233,6.32,13.81,1.88
2006-01-10,1233,6.33,13.78,1.88
2006-01-11,1233,6.17,14.13,1.93
2006-01-12,1233,6.36,13.72,1.87
2006-01-13,1233,6.32,13.81,1.88
2006-01-16,1233,6.34,13.75,1.87
2006-01-17,1233,6.32,13.81,1.88
2006-01-18,1233,6.33,13.78,1.88
2006-01-19,1233,6.34,13.75,1.87
2006-01-20,1233,6.32,13.81,1.88
