date,stock_id,dividend_yield,PER,PBR
2005-09-05,1324,7.25,21.23,0.69
2005-09-06,1324,7.27,21.15,0.69
2005-09-07,1324,7.39,20.82,0.68
2005-09-08,1324,7.48,20.56,0.67
2005-09-09,1324,7.5,20.51,0.67
2005-09-12,1324,7.51,20.49,0.67
2005-09-13,1324,7.6,20.23,0.66
2005-09-14,1324,7.61,20.21,0.66
2005-09-15,1324,7.62,20.18,0.66
2005-09-16,1324,7.64,20.13,0.66
2005-09-19,1324,7.69,20.0,0.65
2005-09-20,1324,7.39,20.82,0.68
2005-09-21,1324,7.43,20.69,0.67
2005-09-23,1324,7.55,20.38,0.66
2005-09-26,1324,7.47,20.59,0.67
2005-09-27,1324,7.57,20.33,0.66
2005-09-28,1324,7.5,20.51,0.67
2005-09-29,1324,7.45,20.64,0.67
2005-09-30,1324,7.39,20.82,0.68
2005-10-04,1324,7.5,20.51,0.67
2005-10-05,1324,7.44,20.67,0.67
2005-10-06,1324,7.63,20.15,0.66
2005-10-07,1324,7.37,20.87,0.68
2005-10-11,1324,7.39,20.82,0.68
2005-10-12,1324,7.43,20.69,0.67
2005-10-13,1324,7.57,20.33,0.66
2005-10-14,1324,7.46,20.62,0.67
2005-10-17,1324,7.54,20.41,0.67
2005-10-18,1324,7.55,20.38,0.66
2005-10-19,1324,7.52,20.46,0.67
2005-10-20,1324,7.93,19.41,0.63
2005-10-21,1324,7.8,19.72,0.64
2005-10-24,1324,7.71,19.95,0.65
2005-10-25,1324,7.73,19.9,0.65
2005-10-26,1324,7.74,19.87,0.65
2005-10-27,1324,7.79,19.74,0.64
2005-10-28,1324,7.81,19.69,0.63
2005-10-31,1324,7.54,13.27,0.65
2005-11-01,1324,7.88,12.68,0.62
2005-11-02,1324,7.85,12.73,0.62
2005-11-03,1324,7.94,12.6,0.62
2005-11-04,1324,7.83,12.77,0.62
2005-11-07,1324,7.86,12.72,0.62
2005-11-08,1324,7.88,12.68,0.62
2005-11-09,1324,8.05,12.42,0.61
2005-11-10,1324,7.99,12.52,0.61
2005-11-11,1324,7.91,12.65,0.62
2005-11-14,1324,7.91,12.65,0.62
2005-11-15,1324,8.05,12.42,0.61
2005-11-16,1324,7.82,12.78,0.63
2005-11-17,1324,7.86,12.72,0.62
2005-11-18,1324,7.88,12.68,0.62
2005-11-21,1324,8.0,12.5,0.61
2005-11-22,1324,8.0,12.5,0.61
2005-11-23,1324,8.0,12.5,0.61
2005-11-24,1324,8.0,12.5,0.61
2005-11-25,1324,8.05,12.42,0.61
2005-11-28,1324,8.11,12.33,0.6
2005-11-29,1324,8.26,12.1,0.59
2005-11-30,1324,8.32,12.02,0.59
2005-12-01,1324,7.79,12.83,0.63
2005-12-02,1324,8.24,12.13,0.59
2005-12-05,1324,8.04,12.43,0.61
2005-12-06,1324,8.0,12.5,0.61
2005-12-07,1324,8.22,12.17,0.59
2005-12-08,1324,8.21,12.18,0.6
2005-12-09,1324,8.05,12.42,0.61
2005-12-12,1324,8.06,12.4,0.61
2005-12-13,1324,8.22,12.17,0.59
2005-12-14,1324,8.38,11.93,0.58
2005-12-15,1324,8.32,12.02,0.59
2005-12-16,1324,8.34,11.98,0.59
2005-12-19,1324,8.34,11.98,0.59
2005-12-20,1324,8.31,12.03,0.59
2005-12-21,1324,8.32,12.02,0.59
2005-12-22,1324,8.3,12.05,0.59
2005-12-23,1324,8.3,12.05,0.59
2005-12-26,1324,8.28,12.08,0.59
2005-12-27,1324,8.17,12.23,0.6
2005-12-28,1324,8.23,12.15,0.59
2005-12-29,1324,8.33,12.0,0.59
2005-12-30,1324,8.33,12.0,0.59
2006-01-02,1324,8.37,11.95,0.58
2006-01-03,1324,8.37,11.95,0.58
2006-01-04,1324,8.5,11.77,0.58
2006-01-05,1324,8.43,11.87,0.58
2006-01-06,1324,8.43,11.87,0.58
2006-01-09,1324,8.26,12.1,0.59
2006-01-10,1324,8.24,12.13,0.59
2006-01-11,1324,8.22,12.17,0.59
2006-01-12,1324,8.22,12.17,0.59
2006-01-13,1324,8.11,12.33,0.6
2006-01-16,1324,8.12,12.32,0.6
2006-01-17,1324,8.19,12.22,0.6
2006-01-18,1324,8.26,12.1,0.59
2006-01-19,1324,8.3,12.05,0.59
2006-01-20,1324,8.3,12.05,0.59
2006-01-23,1324,8.45,11.83,0.58
2006-01-24,1324,8.16,12.25,0.6
2006-01-25,1324,8.16,12.25,0.6
2006-02-03,1324,8.33,12.0,0.59
2006-02-06,1324,8.36,11.97,0.59
2006-02-07,1324,8.28,12.08,0.59
2006-02-08,1324,8.33,12.0,0.59
2006-02-09,1324,7.97,12.55,0.61
2006-02-10,1324,7.79,12.83,0.63
2006-02-13,1324,7.83,12.77,0.62
2006-02-14,1324,8.13,12.3,0.6
2006-02-15,1324,8.13,12.3,0.6
2006-02-16,1324,8.13,12.3,0.6
2006-02-17,1324,8.12,12.32,0.6
2006-02-20,1324,8.11,12.33,0.6
2006-02-21,1324,8.05,12.42,0.61
2006-02-22,1324,8.0,12.5,0.61
2006-02-23,1324,8.0,12.5,0.61
2006-02-24,1324,8.0,12.5,0.61
2006-02-27,1324,8.11,12.33,0.6
2006-03-01,1324,8.05,12.42,0.61
2006-03-02,1324,8.22,12.17,0.59
2006-03-03,1324,8.2,12.2,0.6
2006-03-06,1324,8.01,12.48,0.61
2006-03-07,1324,8.12,12.32,0.6
2006-03-08,1324,8.08,12.38,0.61
2006-03-09,1324,8.19,12.22,0.6
2006-03-10,1324,8.12,12.32,0.6
2006-03-13,1324,8.16,12.25,0.6
2006-03-14,1324,8.22,12.17,0.59
2006-03-15,1324,8.39,11.92,0.58
2006-03-16,1324,8.32,12.02,0.59
2006-03-17,1324,8.44,11.85,0.58
2006-03-20,1324,8.44,11.85,0.58
2006-03-21,1324,8.53,11.72,0.57
2006-03-22,1324,8.39,11.92,0.58
2006-03-23,1324,8.2,12.2,0.6
2006-03-24,1324,8.45,11.83,0.58
2006-03-27,1324,8.33,12.0,0.59
2006-03-28,1324,8.36,11.97,0.59
2006-03-29,1324,8.33,12.0,0.59
2006-03-30,1324,8.34,11.98,0.59
2006-03-31,1324,8.45,11.83,0.58
2006-04-03,1324,8.44,11.85,0.58
2006-04-04,1324,8.44,11.85,0.58
2006-04-06,1324,8.36,11.97,0.59
