date,stock_id,dividend_yield,PER,PBR
2005-09-05,1439,2.07,69.14,0.66
2005-09-06,1439,2.07,69.14,0.66
2005-09-07,1439,2.07,68.93,0.66
2005-09-08,1439,2.11,67.86,0.65
2005-09-09,1439,2.11,67.86,0.65
2005-09-12,1439,2.11,67.71,0.65
2005-09-13,1439,2.14,66.79,0.64
2005-09-14,1439,2.11,67.57,0.65
2005-09-15,1439,2.1,68.14,0.65
2005-09-16,1439,2.12,67.5,0.65
2005-09-19,1439,2.16,66.14,0.64
2005-09-20,1439,2.11,67.86,0.65
2005-09-21,1439,2.2,65.0,0.62
2005-09-23,1439,2.2,64.86,0.62
2005-09-26,1439,2.2,64.86,0.62
2005-09-27,1439,2.2,65.0,0.62
2005-09-28,1439,2.21,64.64,0.62
2005-09-29,1439,2.19,65.29,0.63
2005-09-30,1439,2.19,65.14,0.63
2005-10-04,1439,2.35,60.71,0.58
2005-10-05,1439,2.36,60.57,0.58
2005-10-06,1439,2.41,59.29,0.57
2005-10-07,1439,2.41,59.29,0.57
2005-10-11,1439,2.41,59.29,0.57
2005-10-12,1439,2.38,60.0,0.58
2005-10-13,1439,2.35,60.71,0.58
2005-10-14,1439,2.28,62.79,0.6
2005-10-17,1439,2.37,60.36,0.58
2005-10-18,1439,2.37,60.36,0.58
2005-10-19,1439,2.38,60.07,0.58
2005-10-20,1439,2.41,59.21,0.57
2005-10-21,1439,2.36,60.64,0.58
2005-10-24,1439,2.31,61.71,0.59
2005-10-25,1439,2.34,61.14,0.59
2005-10-26,1439,2.36,60.64,0.58
2005-10-27,1439,2.4,59.64,0.57
2005-10-28,1439,2.38,60.0,0.56
2005-10-31,1439,2.29,62.5,0.59
2005-11-01,1439,2.31,61.79,0.59
2005-11-02,1439,2.33,95.22,0.58
2005-11-03,1439,2.33,95.22,0.58
2005-11-04,1439,2.35,94.44,0.58
2005-11-07,1439,2.37,93.89,0.58
2005-11-08,1439,2.38,93.44,0.57
2005-11-09,1439,2.35,94.44,0.58
2005-11-10,1439,2.35,94.44,0.58
2005-11-11,1439,2.33,95.22,0.58
