date,stock_id,dividend_yield,PER,PBR
2005-09-05,1464,3.09,0.0,0.58
2005-09-06,1464,3.11,0.0,0.58
2005-09-07,1464,3.1,0.0,0.58
2005-09-08,1464,3.06,0.0,0.58
2005-09-09,1464,3.12,0.0,0.57
2005-09-12,1464,3.09,0.0,0.58
2005-09-13,1464,3.13,0.0,0.57
2005-09-14,1464,3.13,0.0,0.57
2005-09-15,1464,3.14,0.0,0.57
2005-09-16,1464,3.14,0.0,0.57
2005-09-19,1464,3.36,0.0,0.53
2005-09-20,1464,3.6,0.0,0.5
2005-09-21,1464,3.84,0.0,0.47
2005-09-23,1464,3.82,0.0,0.47
2005-09-26,1464,3.69,0.0,0.49
2005-09-27,1464,3.55,0.0,0.5
2005-09-28,1464,3.47,0.0,0.52
2005-09-29,1464,3.32,0.0,0.54
2005-09-30,1464,3.33,0.0,0.54
2005-10-04,1464,3.32,0.0,0.54
2005-10-05,1464,3.33,0.0,0.54
2005-10-06,1464,3.33,0.0,0.54
2005-10-07,1464,3.29,0.0,0.54
2005-10-11,1464,3.32,0.0,0.54
2005-10-12,1464,3.32,0.0,0.54
2005-10-13,1464,3.33,0.0,0.54
2005-10-14,1464,3.32,0.0,0.54
2005-10-17,1464,3.32,0.0,0.54
2005-10-18,1464,3.31,0.0,0.54
2005-10-19,1464,3.3,0.0,0.54
2005-10-20,1464,3.28,0.0,0.55
2005-10-21,1464,3.28,0.0,0.55
2005-10-24,1464,3.29,0.0,0.54
2005-10-25,1464,3.27,0.0,0.55
2005-10-26,1464,3.27,0.0,0.55
2005-10-27,1464,3.27,0.0,0.55
2005-10-28,1464,3.27,0.0,0.53
2005-10-31,1464,3.27,0.0,0.53
2005-11-01,1464,3.26,0.0,0.53
2005-11-02,1464,3.26,0.0,0.53
2005-11-03,1464,3.23,0.0,0.54
2005-11-04,1464,3.26,0.0,0.53
2005-11-07,1464,3.27,0.0,0.53
2005-11-08,1464,3.28,0.0,0.53
2005-11-09,1464,3.26,0.0,0.53
2005-11-10,1464,3.27,0.0,0.53
2005-11-11,1464,3.26,0.0,0.53
