stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2472,立隆電,2008-09-30,5.6,5.46,0.14,息,5.84,5.08,5.46,5.46
2472,立隆電,2011-09-29,15.5,14.9,0.6,息,15.9,13.9,14.9,14.9
2472,立隆電,2012-08-14,13.65,12.33,1.32,權息,13.15,11.5,12.35,12.33
2472,立隆電,2013-08-28,20.55,19.81,0.74,息,21.15,18.45,19.8,19.81
2472,立隆電,2014-08-22,41.45,39.45,2.0,息,42.2,36.7,39.45,39.45
2472,立隆電,2015-07-17,27.65,25.85,1.8,息,28.4,23.3,25.85,25.85
2472,立隆電,2016-08-04,41.5,39.0,2.5,息,42.9,35.1,39.0,39.0
2472,立隆電,2017-08-10,40.5,38.1,2.4,息,41.9,34.3,38.1,38.1
2472,立隆電,2018-08-30,60.7,58.5,2.2,息,64.3,52.7,58.5,58.5
2472,立隆電,2019-08-21,41.0,38.7,2.3,息,42.55,34.85,38.7,38.7
2472,立隆電,2020-08-27,56.4,54.89,1.5,息,60.3,49.45,54.9,54.89
2472,立隆電,2020-12-03,59.2,58.47,0.72,權,65.1,52.7,59.2,59.2
