stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1229,聯華,2008-08-11,15.5,14.08,1.43,權息,15.05,13.1,14.1,14.08
1229,聯華,2009-08-07,15.7,14.92,0.77,權息,15.95,13.9,14.9,14.92
1229,聯華,2010-06-29,16.8,16.0,0.8,息,17.1,14.9,16.0,16.0
1229,聯華,2011-08-02,24.5,22.62,1.88,權息,24.2,21.05,22.6,22.62
1229,聯華,2012-07-31,19.05,18.05,1.0,息,19.3,16.8,18.05,18.05
1229,聯華,2013-08-02,19.9,18.9,1.0,息,20.2,17.6,18.9,18.9
1229,聯華,2014-08-07,20.9,19.9,1.0,息,21.25,18.55,19.9,19.9
1229,聯華,2015-08-25,19.6,17.5,2.1,權息,19.25,15.75,17.5,17.5
1229,聯華,2016-08-29,22.2,20.48,1.71,權息,22.5,18.45,20.5,20.48
1229,聯華,2017-08-25,29.15,26.23,2.91,權息,28.85,23.65,26.25,26.23
1229,聯華,2018-08-27,41.1,35.72,5.37,權息,39.25,32.15,35.7,35.72
1229,聯華,2019-08-29,36.1,32.85,3.24,權息,36.1,29.6,32.85,32.85
1229,聯華,2020-08-12,47.15,39.26,7.88,權息,43.15,35.35,39.25,39.26
1229,聯華,2021-04-22,53.0,51.3,1.7,息,56.4,46.2,51.3,51.3
