stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1909,榮成,2008-08-06,9.46,8.99,0.47,權,9.61,8.37,8.99,8.99
1909,榮成,2009-11-04,10.75,10.57,0.17,權,11.5,9.84,10.75,10.75
1909,榮成,2010-07-21,10.65,10.13,0.51,息,10.8,9.43,10.15,10.13
1909,榮成,2011-07-06,11.25,10.53,0.71,息,11.25,9.8,10.55,10.53
1909,榮成,2013-07-04,10.2,9.79,0.4,息,10.45,9.11,9.79,9.79
1909,榮成,2013-09-12,11.45,11.26,0.18,權,12.25,10.5,11.45,11.45
1909,榮成,2014-07-09,16.3,15.35,0.95,權息,16.55,14.3,15.5,15.5
1909,榮成,2015-07-09,12.4,11.5,0.9,息,12.65,10.35,11.5,11.5
1909,榮成,2016-07-05,16.45,15.45,1.0,息,16.95,13.95,15.45,15.45
1909,榮成,2016-09-13,16.2,15.96,0.23,權,17.8,14.4,16.2,16.2
1909,榮成,2017-07-10,35.0,33.51,1.49,息,36.85,30.2,33.5,33.51
1909,榮成,2017-07-26,34.8,34.77,0.03,權,38.25,31.3,34.8,34.8
1909,榮成,2018-07-04,25.25,23.5,1.75,息,25.85,21.15,23.5,23.5
1909,榮成,2018-11-15,15.75,15.76,-0.01,權,17.3,14.2,15.75,15.75
1909,榮成,2019-06-28,15.05,14.55,0.5,息,16.0,13.1,14.55,14.55
1909,榮成,2019-11-06,13.7,13.67,0.02,權,15.05,12.35,13.7,13.7
1909,榮成,2020-07-02,14.35,14.05,0.3,息,15.45,12.65,14.05,14.05
1909,榮成,2020-11-05,16.35,16.27,0.07,權,17.95,14.65,16.35,16.35
