stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6166,凌華,2008-07-16,32.2,27.65,4.56,權息,29.55,25.75,27.65,27.65
6166,凌華,2009-07-20,20.7,18.76,1.94,權息,20.05,17.45,18.75,18.76
6166,凌華,2010-07-16,44.85,43.65,1.2,息,46.7,40.6,43.65,43.65
6166,凌華,2011-07-14,57.7,47.99,9.7,權息,51.3,44.65,48.0,47.99
6166,凌華,2012-07-23,36.9,31.21,5.68,權息,33.35,29.05,31.2,31.21
6166,凌華,2013-08-02,44.2,43.19,1.0,息,46.2,40.2,43.2,43.19
6166,凌華,2014-07-25,79.1,72.51,6.58,權息,77.5,67.5,72.5,72.51
6166,凌華,2015-07-27,95.0,85.4,9.6,權息,93.9,76.9,85.4,85.4
6166,凌華,2015-12-29,78.3,77.31,0.99,權,86.1,69.6,78.3,78.3
6166,凌華,2016-07-25,69.8,67.4,2.4,息,74.1,60.7,67.4,67.4
6166,凌華,2017-07-24,61.0,59.19,1.8,息,65.1,53.3,59.2,59.19
6166,凌華,2018-07-12,49.6,48.1,1.5,息,52.9,43.3,48.1,48.1
6166,凌華,2019-07-12,40.55,39.24,1.3,息,43.15,35.35,39.25,39.24
6166,凌華,2020-07-14,85.2,83.6,1.6,息,91.9,75.3,83.6,83.6
