stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2369,菱生,2008-07-11,10.75,9.92,0.82,息,10.6,9.23,9.92,9.92
2369,菱生,2009-09-10,11.4,10.98,0.42,權息,11.7,10.25,11.0,10.98
2369,菱生,2010-07-13,20.2,19.52,0.67,息,20.85,18.2,19.5,19.52
2369,菱生,2011-07-21,19.6,18.37,1.22,息,19.65,17.1,18.35,18.37
2369,菱生,2012-07-04,16.55,15.89,0.66,息,17.0,14.8,15.9,15.89
2369,菱生,2013-07-11,15.85,15.13,0.71,息,16.15,14.1,15.15,15.13
2369,菱生,2014-07-07,19.0,18.28,0.71,息,19.55,17.05,18.3,18.28
2369,菱生,2015-08-24,8.05,7.52,0.53,息,8.27,6.77,7.52,7.52
2369,菱生,2016-07-11,8.75,8.48,0.26,息,9.32,7.64,8.48,8.48
2369,菱生,2017-07-03,15.15,14.65,0.5,息,16.1,13.2,14.65,14.65
2369,菱生,2018-07-04,12.1,11.6,0.5,息,12.75,10.45,11.6,11.6
2369,菱生,2019-07-10,8.4,8.2,0.2,息,9.02,7.38,8.2,8.2
