stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
4711,永純,2008-07-17,16.8,15.4,1.4,除息,16.45,14.35,15.4,15.4
4711,永純,2009-07-16,15.85,14.85,1.0,除息,15.85,13.85,14.85,14.85
4711,永純,2010-07-15,25.6,24.0,1.6,除息,25.65,22.35,24.0,24.0
4711,永純,2011-07-14,22.1,20.7,1.4,除息,22.1,19.3,20.7,20.7
4711,永純,2012-07-12,17.35,16.35,1.0,除息,17.45,15.25,16.35,16.35
4711,永純,2013-07-17,21.4,20.7,0.7,除息,22.1,19.3,20.7,20.7
4711,永純,2014-07-10,16.6,15.6,1.0,除息,16.65,14.55,15.6,15.6
4711,永純,2015-07-09,13.5,12.9,0.6,除息,14.15,11.65,12.9,12.9
4711,永純,2016-07-18,14.85,14.15,0.7,除息,15.55,12.75,14.15,14.15
4711,永純,2017-06-29,20.8,19.4,1.4,除息,21.3,17.5,19.4,19.4
4711,永純,2018-06-29,17.8,16.6,1.2,除息,18.25,14.95,16.6,16.6
4711,永純,2019-07-11,14.9,14.4,0.5,除息,15.8,13.0,14.4,14.4
4711,永純,2020-06-24,14.4,13.8,0.6,除息,15.15,12.45,13.8,13.8
