stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3211,順達,2008-07-22,135.5,115.1,20.4,除權息,123.0,107.5,115.0,115.1
3211,順達,2009-07-01,83.7,77.7,6.0,除息,83.1,72.3,77.7,77.7
3211,順達,2009-07-15,85.6,77.82,7.78,除權,83.2,72.4,77.8,77.82
3211,順達,2010-07-16,99.5,93.51,5.99,除息,100.0,87.0,93.5,93.51
3211,順達,2011-07-18,140.0,134.01,5.99,除息,143.0,125.0,134.0,134.01
3211,順達,2012-07-24,149.5,143.0,6.5,除息,153.0,133.0,143.0,143.0
3211,順達,2013-07-17,91.7,85.2,6.5,除息,91.1,79.3,85.2,85.2
3211,順達,2014-07-09,88.2,83.2,5.0,除息,89.0,77.4,83.2,83.2
3211,順達,2015-07-02,66.0,61.0,5.0,除息,67.1,54.9,61.0,61.0
3211,順達,2016-07-01,47.5,44.0,3.5,除息,48.4,39.6,44.0,44.0
3211,順達,2017-06-28,42.4,39.4,3.0,除息,43.3,35.5,39.4,39.4
3211,順達,2018-07-03,40.75,38.25,2.5,除息,42.05,34.45,38.25,38.25
3211,順達,2019-07-03,51.5,48.0,3.5,除息,52.8,43.2,48.0,48.0
3211,順達,2020-06-30,80.2,75.2,5.0,除息,82.7,67.7,75.2,75.2
