stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3607,谷崧,2010-07-29,66.6,62.6,4.0,息,66.9,58.3,62.6,62.6
3607,谷崧,2011-07-05,64.3,60.3,4.0,息,64.5,56.1,60.3,60.3
3607,谷崧,2012-07-05,48.35,45.35,3.0,息,48.5,42.2,45.35,45.35
3607,谷崧,2013-07-22,60.8,57.85,2.94,息,61.8,53.9,57.9,57.85
3607,谷崧,2014-07-10,52.0,48.81,3.19,息,52.2,45.4,48.8,48.81
3607,谷崧,2015-07-03,71.9,67.74,4.15,息,74.5,61.0,67.7,67.74
3607,谷崧,2016-07-13,42.75,38.55,4.2,息,42.4,34.7,38.55,38.55
3607,谷崧,2017-07-05,29.3,27.8,1.5,息,30.55,25.05,27.8,27.8
3607,谷崧,2018-07-13,25.8,25.0,0.8,息,27.5,22.5,25.0,25.0
3607,谷崧,2019-07-04,19.85,19.35,0.5,息,21.25,17.45,19.35,19.35
