stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1304,台聚,2008-07-22,15.6,14.1,1.5,息,15.05,13.15,14.1,14.1
1304,台聚,2010-08-12,22.95,19.77,3.17,權息,21.15,18.4,19.75,19.77
1304,台聚,2011-08-09,35.2,29.73,5.46,權息,31.8,27.65,29.75,29.73
1304,台聚,2012-08-09,29.05,24.39,4.66,權息,26.05,22.7,24.4,24.39
1304,台聚,2013-07-30,22.55,21.55,1.0,息,23.05,20.05,21.55,21.55
1304,台聚,2014-07-23,19.3,18.7,0.6,息,20.0,17.4,18.7,18.7
1304,台聚,2015-07-30,11.7,11.3,0.4,息,12.4,10.2,11.3,11.3
1304,台聚,2016-07-28,13.3,12.8,0.5,息,14.05,11.55,12.8,12.8
1304,台聚,2017-07-27,15.65,14.85,0.8,權息,16.3,13.4,14.85,14.85
1304,台聚,2018-07-26,14.05,13.48,0.57,權息,14.8,12.15,13.5,13.48
1304,台聚,2019-07-25,12.05,11.75,0.3,息,12.9,10.6,11.75,11.75
1304,台聚,2020-07-23,12.55,12.05,0.5,息,13.25,10.85,12.05,12.05
