stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1457,宜進,2010-10-14,11.95,11.59,0.35,權,12.75,10.8,11.95,11.95
1457,宜進,2011-06-28,9.6,9.5,0.09,權,10.25,8.84,9.6,9.6
1457,宜進,2011-09-28,7.85,7.48,0.37,權息,8.0,6.96,7.48,7.48
1457,宜進,2014-07-04,8.51,8.41,0.1,息,8.99,7.83,8.41,8.41
1457,宜進,2014-09-24,8.88,8.54,0.34,權,9.13,7.95,8.54,8.54
1457,宜進,2015-07-09,12.1,11.8,0.3,息,12.95,10.65,11.8,11.8
1457,宜進,2016-07-11,10.6,10.0,0.6,息,11.0,9.0,10.0,10.0
1457,宜進,2017-07-13,11.3,10.8,0.5,息,11.85,9.72,10.8,10.8
1457,宜進,2018-07-05,14.9,14.2,0.7,息,15.6,12.8,14.2,14.2
1457,宜進,2019-06-26,14.65,13.95,0.7,息,15.3,12.6,13.95,13.95
1457,宜進,2019-08-27,14.0,13.5,0.5,息,14.85,12.15,13.5,13.5
1457,宜進,2020-04-09,11.8,11.3,0.5,息,12.4,10.2,11.3,11.3
1457,宜進,2020-08-26,14.0,13.5,0.5,息,14.85,12.15,13.5,13.5
