stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
9907,統一實,2008-07-09,14.5,13.7,0.8,息,14.65,12.75,13.7,13.7
9907,統一實,2009-07-09,13.35,12.7,0.65,息,13.55,11.85,12.7,12.7
9907,統一實,2010-07-27,15.0,14.3,0.7,息,15.3,13.3,14.3,14.3
9907,統一實,2011-07-27,20.0,18.28,1.71,權息,19.55,17.05,18.3,18.28
9907,統一實,2012-07-09,16.0,15.45,0.55,息,16.5,14.4,15.45,15.45
9907,統一實,2013-07-09,26.6,26.45,0.15,息,28.3,24.6,26.45,26.45
9907,統一實,2014-07-03,29.9,29.25,0.65,息,31.25,27.25,29.25,29.25
9907,統一實,2015-07-17,18.8,18.35,0.45,息,20.15,16.55,18.35,18.35
9907,統一實,2016-07-21,14.6,14.28,0.32,息,15.7,12.9,14.3,14.28
9907,統一實,2017-07-11,14.4,14.02,0.38,息,15.4,12.65,14.0,14.02
9907,統一實,2018-07-09,12.4,11.9,0.5,息,13.05,10.75,11.9,11.9
9907,統一實,2019-07-15,13.25,12.78,0.47,息,14.05,11.55,12.8,12.78
