stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8182,加高,2008-07-24,28.1,26.2,1.9,除息,28.0,24.4,26.2,26.2
8182,加高,2009-07-16,19.3,18.6,0.7,除息,19.9,17.3,18.6,18.6
8182,加高,2010-07-21,29.5,26.51,2.99,除權息,30.45,24.7,28.5,28.5
8182,加高,2011-07-27,20.4,19.2,1.2,除息,20.5,17.9,19.2,19.2
8182,加高,2012-07-26,12.2,11.5,0.7,除息,12.3,10.7,11.5,11.5
8182,加高,2013-08-27,13.0,12.7,0.3,除息,13.55,11.85,12.7,12.7
8182,加高,2014-07-31,17.35,16.8,0.55,除息,17.95,15.65,16.8,16.8
8182,加高,2015-07-16,13.9,13.1,0.8,除息,14.4,11.8,13.1,13.1
8182,加高,2016-08-02,13.7,13.0,0.7,除息,14.3,11.7,13.0,13.0
8182,加高,2017-07-24,15.35,14.7,0.65,除息,16.15,13.25,14.7,14.7
8182,加高,2018-07-19,18.65,17.65,1.0,除息,19.4,15.9,17.65,17.65
8182,加高,2019-08-21,21.65,20.55,1.1,除息,22.6,18.5,20.55,20.55
8182,加高,2020-07-09,30.4,29.4,1.0,除息,32.3,26.5,29.4,29.4
