stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5515,建國,2008-08-14,18.35,15.39,2.96,權息,16.45,14.35,15.4,15.39
5515,建國,2008-09-11,14.35,14.04,0.31,權,15.35,13.1,14.35,14.35
5515,建國,2009-08-06,21.0,17.09,3.9,權息,19.4,15.9,18.15,18.15
5515,建國,2010-08-10,18.9,16.31,2.58,權息,17.45,15.2,16.3,16.31
5515,建國,2011-08-08,16.45,14.6,1.85,權息,15.6,13.6,14.6,14.6
5515,建國,2012-09-13,14.95,14.45,0.5,息,15.45,13.45,14.45,14.45
5515,建國,2013-07-16,15.0,14.0,1.0,息,14.95,13.05,14.0,14.0
5515,建國,2014-08-07,13.4,12.4,1.0,息,13.25,11.55,12.4,12.4
5515,建國,2015-08-31,8.93,8.4,0.52,息,9.24,7.56,8.4,8.4
5515,建國,2016-08-04,8.88,8.37,0.51,息,9.2,7.54,8.37,8.37
5515,建國,2017-07-20,9.27,8.77,0.5,息,9.64,7.9,8.77,8.77
5515,建國,2018-07-23,11.5,11.0,0.5,息,12.1,9.9,11.0,11.0
5515,建國,2019-07-12,10.75,10.25,0.5,息,11.25,9.23,10.25,10.25
5515,建國,2020-07-21,11.15,10.63,0.52,息,11.65,9.57,10.65,10.63
