stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5452,佶優,2008-08-14,8.5,8.2,0.3,除權息,8.77,7.63,8.2,8.2
5452,佶優,2009-08-13,7.15,6.94,0.21,除權息,7.42,6.46,6.94,6.94
5452,佶優,2010-08-12,18.95,18.25,0.7,除權息,19.5,17.0,18.25,18.25
5452,佶優,2011-08-11,14.1,12.91,1.19,除權息,13.8,12.05,12.9,12.91
5452,佶優,2012-10-31,14.2,12.94,1.26,除權息,13.8,12.05,12.95,12.94
5452,佶優,2013-08-20,12.85,12.57,0.28,除權息,13.4,11.7,12.55,12.57
5452,佶優,2014-10-09,12.7,12.48,0.22,除息,13.35,11.65,12.5,12.48
5452,佶優,2015-09-02,7.87,7.72,0.15,除息,8.49,6.95,7.72,7.72
5452,佶優,2016-08-30,10.4,10.2,0.2,除息,11.2,9.18,10.2,10.2
5452,佶優,2017-09-07,9.26,9.11,0.15,除息,10.0,8.2,9.11,9.11
5452,佶優,2019-08-27,7.1,6.9,0.2,除息,7.59,6.21,6.9,6.9
5452,佶優,2020-08-25,8.89,8.67,0.22,除息,9.53,7.81,8.67,8.67
