stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5536,聖暉,2011-07-14,170.0,160.0,10.0,除息,171.0,149.0,160.0,160.0
5536,聖暉,2011-10-27,121.0,117.56,3.44,除權,129.0,109.5,121.0,121.0
5536,聖暉,2012-08-01,121.0,111.0,10.0,除息,118.5,103.5,111.0,111.0
5536,聖暉,2013-07-08,128.0,118.0,10.0,除息,126.0,110.0,118.0,118.0
5536,聖暉,2014-07-07,112.0,102.0,10.0,除息,109.0,94.9,102.0,102.0
5536,聖暉,2015-07-02,69.3,67.3,2.0,除息,74.0,60.6,67.3,67.3
5536,聖暉,2016-08-23,91.2,85.2,6.0,除息,93.7,76.7,85.2,85.2
5536,聖暉,2017-06-14,175.0,166.99,8.01,除息,183.5,150.5,167.0,166.99
5536,聖暉,2018-06-27,241.0,198.26,42.74,除權息,218.0,178.5,198.5,198.26
5536,聖暉,2019-06-27,184.5,169.5,15.0,除息,186.0,153.0,169.5,169.5
5536,聖暉,2020-07-06,213.5,198.5,15.0,除息,218.0,179.0,198.5,198.5
5536,聖暉,2020-12-14,193.5,192.06,1.44,除權,212.5,173.0,193.5,193.5
