stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2538,基泰,2008-07-25,15.45,13.7,1.75,權息,14.65,12.75,13.7,13.7
2538,基泰,2009-06-26,14.8,14.2,0.6,息,15.15,13.25,14.2,14.2
2538,基泰,2009-07-17,16.5,15.71,0.79,權,16.8,14.65,15.7,15.71
2538,基泰,2010-07-06,14.6,14.0,0.6,息,14.95,13.05,14.0,14.0
2538,基泰,2010-08-23,16.85,15.89,0.95,權,17.0,14.8,15.9,15.89
2538,基泰,2011-07-05,20.6,19.6,1.0,息,20.95,18.25,19.6,19.6
2538,基泰,2011-07-15,21.7,21.27,0.43,權,22.75,19.8,21.25,21.27
2538,基泰,2012-06-28,16.6,15.3,1.3,息,16.35,14.25,15.3,15.3
2538,基泰,2013-07-17,21.65,20.17,1.47,息,21.55,18.8,20.15,20.17
2538,基泰,2014-07-09,20.75,19.05,1.7,息,20.35,17.75,19.05,19.05
2538,基泰,2015-07-08,18.1,16.85,1.24,息,18.5,15.2,16.85,16.85
2538,基泰,2016-07-06,14.6,13.3,1.3,息,14.6,12.0,13.3,13.3
2538,基泰,2017-07-10,11.3,10.3,1.0,息,11.3,9.27,10.3,10.3
2538,基泰,2018-07-10,11.05,10.25,0.8,息,11.25,9.23,10.25,10.25
2538,基泰,2019-07-04,12.35,11.75,0.6,息,12.9,10.6,11.75,11.75
2538,基泰,2020-07-07,10.55,10.05,0.5,息,11.05,9.05,10.05,10.05
