stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5392,應華,2008-08-06,119.5,106.88,12.62,除權息,114.0,99.4,107.0,106.88
5392,應華,2009-08-06,191.5,173.19,18.31,除權息,185.0,161.5,173.0,173.19
5392,應華,2010-07-27,156.0,151.0,5.0,除息,161.5,140.5,151.0,151.0
5392,應華,2011-08-16,81.0,73.81,7.19,除權息,78.9,68.7,73.8,73.81
5392,應華,2012-07-26,48.25,45.75,2.5,除息,48.95,42.55,45.75,45.75
5392,應華,2013-07-23,52.6,51.61,0.99,除息,55.2,48.0,51.6,51.61
5392,應華,2014-07-29,68.5,67.51,0.99,除息,72.2,62.8,67.5,67.51
5392,應華,2015-08-20,55.0,50.37,4.63,除權息,55.4,45.35,50.4,50.37
5392,應華,2016-07-21,58.9,57.9,1.0,除息,63.6,52.2,57.9,57.9
5392,應華,2017-08-16,50.3,47.21,3.09,除權息,51.9,42.5,47.2,47.21
5392,應華,2018-08-09,51.9,45.86,6.04,除權息,50.4,41.3,45.85,45.86
5392,應華,2019-08-01,37.75,35.59,2.16,除權息,39.1,32.05,35.6,35.59
5392,應華,2020-07-27,24.75,23.77,0.98,除權息,26.1,21.4,23.75,23.77
