stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8411,福貞-KY,2012-07-12,49.0,42.47,6.52,權息,45.4,39.5,42.45,42.47
8411,福貞-KY,2013-07-08,113.0,85.66,27.33,權息,91.6,79.7,85.7,85.66
8411,福貞-KY,2013-08-19,90.1,88.78,1.31,權,96.4,82.6,90.1,90.1
8411,福貞-KY,2014-07-10,62.7,47.41,15.29,權息,50.7,44.1,47.4,47.41
8411,福貞-KY,2015-07-13,34.7,33.86,0.84,息,37.2,30.5,33.85,33.86
8411,福貞-KY,2016-07-18,26.2,24.78,1.42,權息,27.25,22.35,24.8,24.78
8411,福貞-KY,2017-07-20,34.3,30.66,3.63,權息,33.7,27.6,30.65,30.66
8411,福貞-KY,2018-07-19,16.0,15.65,0.35,息,17.2,14.1,15.65,15.65
8411,福貞-KY,2020-08-17,12.8,12.68,0.12,息,13.9,11.45,12.7,12.68
8411,福貞-KY,2020-11-17,13.8,13.63,0.17,息,14.95,12.3,13.65,13.63
