stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3010,華立,2008-08-26,53.0,47.38,5.62,權息,50.6,44.1,47.4,47.38
3010,華立,2009-07-30,33.8,31.77,2.03,權息,33.95,29.55,31.75,31.77
3010,華立,2010-06-24,47.85,45.55,2.3,息,48.7,42.4,45.55,45.55
3010,華立,2011-06-23,56.6,53.1,3.5,息,56.8,49.4,53.1,53.1
3010,華立,2012-06-27,38.55,36.25,2.3,息,38.75,33.75,36.25,36.25
3010,華立,2013-06-26,42.6,40.1,2.5,息,42.9,37.3,40.1,40.1
3010,華立,2014-07-03,61.1,58.1,3.0,息,62.1,54.1,58.1,58.1
3010,華立,2015-07-20,51.2,47.9,3.3,息,52.6,43.15,47.9,47.9
3010,華立,2016-07-25,49.8,47.1,2.7,息,51.8,42.4,47.1,47.1
3010,華立,2017-08-28,52.6,50.0,2.6,息,55.0,45.0,50.0,50.0
3010,華立,2018-06-28,55.5,52.2,3.3,息,57.4,47.0,52.2,52.2
3010,華立,2019-07-02,55.1,51.9,3.2,息,57.0,46.75,51.9,51.9
3010,華立,2020-07-02,56.9,53.6,3.3,息,58.9,48.25,53.6,53.6
