stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2412,中華電,2008-10-17,63.1,48.48,14.62,權息,51.8,46.8,48.5,48.48
2412,中華電,2009-08-03,65.8,56.33,9.46,權息,60.2,52.4,56.3,56.33
2412,中華電,2010-08-12,67.7,63.64,4.06,息,68.0,59.2,63.6,63.64
2412,中華電,2011-07-21,110.0,104.47,5.52,息,111.5,97.2,104.5,104.47
2412,中華電,2012-07-17,93.8,88.33,5.46,息,94.5,82.2,88.3,88.33
2412,中華電,2013-07-17,99.8,94.45,5.35,息,101.0,87.9,94.5,94.45
2412,中華電,2014-07-17,95.6,91.07,4.53,息,97.4,84.7,91.1,91.07
2412,中華電,2015-07-16,98.2,93.34,4.86,息,102.5,84.1,93.3,93.34
2412,中華電,2016-07-21,123.0,117.51,5.49,息,129.0,106.0,117.5,117.51
2412,中華電,2017-07-21,109.5,104.55,4.94,息,115.0,94.1,104.5,104.55
2412,中華電,2018-07-23,111.5,106.7,4.8,息,117.0,96.1,106.5,106.7
2412,中華電,2019-07-25,112.0,107.52,4.48,息,118.0,96.8,107.5,107.52
2412,中華電,2020-07-02,116.5,112.27,4.23,息,123.0,101.5,112.5,112.27
