stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3450,聯鈞,2008-07-24,21.6,19.79,1.81,權息,21.15,18.45,19.8,19.79
3450,聯鈞,2009-07-14,14.2,13.7,0.5,息,14.65,12.75,13.7,13.7
3450,聯鈞,2010-06-30,72.0,70.0,2.0,息,74.9,65.1,70.0,70.0
3450,聯鈞,2011-07-07,82.0,78.0,4.0,息,83.4,72.6,78.0,78.0
3450,聯鈞,2012-06-28,38.9,35.9,3.0,息,38.4,33.4,35.9,35.9
3450,聯鈞,2013-07-10,66.2,64.2,2.0,息,68.6,59.8,64.2,64.2
3450,聯鈞,2014-07-02,134.0,129.5,4.5,息,138.5,120.5,129.5,129.5
3450,聯鈞,2015-07-23,152.0,122.91,29.08,權息,135.0,111.0,123.0,122.91
3450,聯鈞,2016-07-12,154.0,122.91,31.08,權息,135.0,111.0,123.0,122.91
3450,聯鈞,2017-07-18,144.0,114.58,29.42,權息,126.0,103.5,114.5,114.58
3450,聯鈞,2018-07-24,107.0,94.54,12.45,權息,103.5,85.1,94.5,94.54
3450,聯鈞,2019-07-16,59.8,56.8,3.0,息,62.4,51.2,56.8,56.8
3450,聯鈞,2020-07-14,78.6,77.6,1.0,息,85.3,69.9,77.6,77.6
