stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2514,龍邦,2008-07-07,13.1,12.6,0.5,息,13.45,11.75,12.6,12.6
2514,龍邦,2008-09-26,11.75,11.17,0.58,權,11.95,10.4,11.15,11.17
2514,龍邦,2010-05-21,13.85,13.35,0.5,息,14.25,12.45,13.35,13.35
2514,龍邦,2011-07-28,12.85,12.25,0.6,息,13.1,11.4,12.25,12.25
2514,龍邦,2013-06-25,20.3,20.1,0.2,息,21.5,18.7,20.1,20.1
2514,龍邦,2014-07-10,20.3,19.9,0.4,息,21.25,18.55,19.9,19.9
2514,龍邦,2015-07-15,24.15,23.85,0.3,息,26.2,21.5,23.85,23.85
2514,龍邦,2016-10-31,16.15,15.94,0.21,息,17.5,14.35,15.95,15.94
2514,龍邦,2017-08-29,15.85,15.49,0.35,息,17.0,13.95,15.5,15.49
2514,龍邦,2018-09-20,15.2,14.58,0.61,權息,16.0,13.15,14.6,14.58
2514,龍邦,2019-08-27,15.05,14.8,0.25,息,16.25,13.35,14.8,14.8
