stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3008,大立光,2008-08-12,463.0,437.97,25.03,權息,468.5,407.5,438.0,437.97
3008,大立光,2009-08-07,410.0,392.15,17.84,權息,419.5,365.0,392.0,392.15
3008,大立光,2010-08-06,613.0,603.0,10.0,息,645.0,561.0,603.0,603.0
3008,大立光,2011-08-04,988.0,974.5,13.5,息,1040.0,907.0,975.0,974.5
3008,大立光,2012-08-09,598.0,581.0,17.0,息,621.0,541.0,581.0,581.0
3008,大立光,2013-08-23,1080.0,1063.0,17.0,息,1135.0,989.0,1065.0,1063.0
3008,大立光,2014-08-21,2440.0,2411.5,28.5,息,2580.0,2245.0,2410.0,2411.5
3008,大立光,2015-08-17,2960.0,2909.0,51.0,息,3195.0,2620.0,2910.0,2909.0
3008,大立光,2016-08-18,3775.0,3711.5,63.5,息,4080.0,3345.0,3710.0,3711.5
3008,大立光,2017-08-17,5565.0,5501.5,63.5,息,6050.0,4955.0,5500.0,5501.5
3008,大立光,2018-08-16,4455.0,4382.5,72.5,息,4820.0,3945.0,4385.0,4382.5
3008,大立光,2019-08-06,3875.0,3807.0,68.0,息,4185.0,3430.0,3805.0,3807.0
3008,大立光,2020-08-11,4000.0,3921.0,79.0,息,4310.0,3530.0,3920.0,3921.0
