stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1731,美吾華,2008-07-09,12.5,12.25,0.25,息,13.1,11.4,12.25,12.25
1731,美吾華,2009-07-07,16.95,16.65,0.3,息,17.8,15.5,16.65,16.65
1731,美吾華,2010-07-27,17.2,16.53,0.66,權息,17.65,15.4,16.55,16.53
1731,美吾華,2011-07-15,16.0,15.55,0.45,息,16.6,14.5,15.55,15.55
1731,美吾華,2012-07-17,13.2,12.85,0.35,息,13.7,12.0,12.85,12.85
1731,美吾華,2013-07-09,15.8,15.45,0.35,息,16.5,14.4,15.45,15.45
1731,美吾華,2014-07-14,15.4,15.0,0.4,息,16.05,13.95,15.0,15.0
1731,美吾華,2015-07-08,14.65,14.05,0.6,息,15.45,12.65,14.05,14.05
1731,美吾華,2016-06-24,13.8,13.3,0.5,息,14.6,12.0,13.3,13.3
1731,美吾華,2017-07-04,14.35,13.8,0.55,息,15.15,12.45,13.8,13.8
1731,美吾華,2018-06-25,14.55,13.95,0.6,息,15.3,12.6,13.95,13.95
1731,美吾華,2019-06-25,13.65,13.15,0.5,息,14.45,11.85,13.15,13.15
1731,美吾華,2020-06-23,15.25,14.65,0.6,息,16.1,13.2,14.65,14.65
