stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1904,正隆,2008-07-10,10.1,9.7,0.4,息,10.35,9.03,9.7,9.7
1904,正隆,2010-07-16,12.45,11.75,0.7,息,12.55,10.95,11.75,11.75
1904,正隆,2011-07-26,13.9,12.78,1.11,權息,13.65,11.9,12.8,12.78
1904,正隆,2012-07-17,11.2,10.9,0.3,息,11.65,10.15,10.9,10.9
1904,正隆,2013-07-15,13.4,12.8,0.6,息,13.65,11.95,12.8,12.8
1904,正隆,2014-07-14,12.95,12.35,0.6,息,13.2,11.5,12.35,12.35
1904,正隆,2015-07-13,11.9,11.55,0.35,息,12.7,10.4,11.55,11.55
1904,正隆,2016-07-07,11.5,10.9,0.6,息,11.95,9.81,10.9,10.9
1904,正隆,2017-07-13,14.7,14.2,0.5,息,15.6,12.8,14.2,14.2
1904,正隆,2018-07-12,17.1,16.4,0.7,息,18.0,14.8,16.4,16.4
1904,正隆,2019-07-11,20.6,19.5,1.1,息,21.45,17.55,19.5,19.5
1904,正隆,2020-07-06,23.95,22.75,1.2,息,25.0,20.5,22.75,22.75
