stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2611,志信,2008-09-16,14.65,13.47,1.18,權息,14.4,12.55,13.45,13.47
2611,志信,2009-09-14,13.8,13.14,0.66,權,14.05,12.25,13.15,13.14
2611,志信,2010-09-14,16.75,16.06,0.68,權息,17.15,14.95,16.05,16.06
2611,志信,2011-08-16,12.05,11.47,0.57,權,12.25,10.7,11.45,11.47
2611,志信,2013-09-03,13.2,12.09,1.1,權息,12.9,11.25,12.1,12.09
2611,志信,2014-07-10,10.45,10.03,0.41,息,10.7,9.33,10.05,10.03
2611,志信,2015-08-31,8.07,7.71,0.36,權息,8.48,6.94,7.71,7.71
2611,志信,2016-09-10,7.28,7.02,0.26,權息,7.72,6.32,7.02,7.02
2611,志信,2018-08-28,7.61,7.51,0.1,息,8.26,6.76,7.51,7.51
2611,志信,2019-08-29,7.99,7.57,0.41,息,8.32,6.82,7.57,7.57
