stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1802,台玻,2008-07-22,26.3,23.98,2.32,權息,25.65,22.35,24.0,23.98
1802,台玻,2009-08-10,21.35,20.53,0.82,權息,21.95,19.1,20.55,20.53
1802,台玻,2010-07-13,30.8,29.7,1.09,權息,31.75,27.65,29.7,29.7
1802,台玻,2011-07-05,50.9,45.72,5.17,權息,48.9,42.55,45.7,45.72
1802,台玻,2012-07-17,28.0,26.36,1.64,權息,28.2,24.55,26.35,26.36
1802,台玻,2013-06-27,26.35,26.25,0.1,息,28.05,24.45,26.25,26.25
1802,台玻,2014-07-03,25.3,25.2,0.1,息,26.95,23.45,25.2,25.2
1802,台玻,2015-11-16,12.55,12.56,-0.02,權,13.8,11.3,12.55,12.55
1802,台玻,2016-08-10,13.35,13.28,0.06,權,14.65,12.0,13.35,13.35
1802,台玻,2018-07-02,17.2,16.7,0.5,息,18.35,15.05,16.7,16.7
1802,台玻,2019-07-08,12.25,11.95,0.3,息,13.1,10.8,11.95,11.95
