stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6239,力成,2008-07-25,108.0,92.01,15.99,權息,98.4,85.6,92.0,92.01
6239,力成,2009-08-06,85.0,78.09,6.9,權息,83.5,72.7,78.1,78.09
6239,力成,2010-07-08,93.0,89.5,3.5,息,95.7,83.3,89.5,89.5
6239,力成,2011-07-26,97.6,85.09,12.51,權息,91.0,79.2,85.1,85.09
6239,力成,2012-08-01,60.5,58.44,2.05,息,62.5,54.4,58.4,58.44
6239,力成,2013-08-01,57.5,54.5,3.0,息,58.3,50.7,54.5,54.5
6239,力成,2014-07-30,54.0,52.0,2.0,息,55.6,48.4,52.0,52.0
6239,力成,2015-07-28,52.9,49.9,3.0,息,54.8,44.95,49.9,49.9
6239,力成,2016-06-24,71.8,68.3,3.5,息,75.1,61.5,68.3,68.3
6239,力成,2017-08-01,97.9,93.9,4.0,息,103.0,84.6,93.9,93.9
6239,力成,2018-07-31,91.2,86.7,4.5,息,95.3,78.1,86.7,86.7
6239,力成,2019-08-01,85.6,80.8,4.8,息,88.8,72.8,80.8,80.8
6239,力成,2020-07-30,103.5,99.0,4.5,息,108.5,89.1,99.0,99.0
