stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
9918,欣天然,2008-07-15,24.4,23.1,1.3,息,24.7,21.5,23.1,23.1
9918,欣天然,2009-07-17,25.95,24.95,1.0,息,26.65,23.25,24.95,24.95
9918,欣天然,2010-09-13,29.7,27.35,2.34,權息,29.25,25.45,27.35,27.35
9918,欣天然,2011-07-07,28.85,27.45,1.4,息,29.35,25.55,27.45,27.45
9918,欣天然,2012-07-12,28.3,27.1,1.2,息,28.95,25.25,27.1,27.1
9918,欣天然,2013-07-11,33.65,32.45,1.2,息,34.7,30.2,32.45,32.45
9918,欣天然,2014-07-02,35.1,33.9,1.2,息,36.25,31.55,33.9,33.9
9918,欣天然,2015-07-27,32.45,31.35,1.1,息,34.45,28.25,31.35,31.35
9918,欣天然,2016-07-21,32.5,31.3,1.2,息,34.4,28.2,31.3,31.3
9918,欣天然,2017-07-18,32.35,31.2,1.15,息,34.3,28.1,31.2,31.2
9918,欣天然,2018-07-09,33.4,32.2,1.2,息,35.4,29.0,32.2,32.2
9918,欣天然,2019-07-22,34.55,33.4,1.15,息,36.7,30.1,33.4,33.4
9918,欣天然,2020-07-22,36.8,35.45,1.35,息,38.95,31.95,35.45,35.45
